 Total battles: 458934
 Avg. weight/team: 0.551
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Rayquaza-Mega,19.01674,135559,14.769,82652,14.663
2,Groudon-Primal,16.73082,116140,12.653,80118,14.213
3,Xerneas,12.03277,79907,8.706,48287,8.566
4,Kyogre-Primal,11.63031,84478,9.204,51498,9.136
5,Arceus,10.60023,65004,7.082,34433,6.109
6,Greninja-Ash,9.25746,94891,10.338,62969,11.171
7,Mimikyu,8.89435,76520,8.337,48484,8.601
8,Smeargle,8.38985,73711,8.031,46762,8.296
9,Aegislash,7.45911,63871,6.959,39491,7.006
10,Zygarde,6.57695,55711,6.070,33982,6.029
11,Darkrai,6.17443,53067,5.782,31916,5.662
12,Yveltal,5.83585,39430,4.296,25488,4.522
13,Blaziken,5.68021,48039,5.234,32654,5.793
14,Gengar-Mega,5.48666,47375,5.161,30191,5.356
15,Toxapex,5.47590,44891,4.891,30074,5.335
16,Lucario-Mega,5.47358,50216,5.471,32646,5.792
17,Lunala,5.43495,43841,4.776,26007,4.614
18,Garchomp,5.32093,46491,5.065,30084,5.337
19,Deoxys-Attack,5.18773,32821,3.576,17302,3.069
20,Kartana,5.00055,38914,4.240,22735,4.033
21,Lugia,4.95450,34211,3.727,19846,3.521
22,Charizard-Mega-X,4.77401,52532,5.723,34640,6.145
23,Greninja,4.56500,41030,4.470,26681,4.733
24,Ditto,4.44566,40670,4.431,15485,2.747
25,Ferrothorn,4.42193,33534,3.653,25158,4.463
26,Dragonite,4.32327,40280,4.388,24941,4.425
27,Arceus-Ghost,4.31477,24694,2.690,15358,2.725
28,Solgaleo,4.09684,34926,3.805,20797,3.690
29,Mewtwo,4.04371,37299,4.064,22013,3.905
30,Salamence-Mega,4.00954,33764,3.679,20893,3.707
31,Espeon,3.95870,32263,3.515,19823,3.517
32,Serperior,3.88733,33111,3.607,19527,3.464
33,Eevee,3.78510,36876,4.018,29733,5.275
34,Metagross-Mega,3.73311,33173,3.614,21344,3.787
35,Kangaskhan-Mega,3.70662,30125,3.282,19922,3.534
36,Cloyster,3.44440,28226,3.075,18140,3.218
37,Scolipede,3.42919,27870,3.036,20676,3.668
38,Charizard-Mega-Y,3.37400,32976,3.593,21464,3.808
39,Celesteela,3.34336,25546,2.783,15839,2.810
40,Arceus-Fairy,3.16105,19063,2.077,12421,2.204
41,Tapu Koko,3.14378,26493,2.886,17470,3.099
42,Gliscor,3.11764,28933,3.152,18925,3.357
43,Snorlax,3.07667,32849,3.579,19844,3.520
44,Tyranitar,3.01663,28280,3.081,19091,3.387
45,Marowak-Alola,3.00756,28059,3.057,17939,3.183
46,Shaymin-Sky,2.99046,20748,2.260,11904,2.112
47,Arceus-Steel,2.96736,16922,1.844,10743,1.906
48,Volcarona,2.84837,24331,2.651,14605,2.591
49,Ninetales-Alola,2.76011,25069,2.731,16675,2.958
50,Ho-Oh,2.73248,19532,2.128,12866,2.283
51,Shuckle,2.72780,24536,2.673,15382,2.729
52,Chansey,2.59630,20988,2.287,12378,2.196
53,Giratina-Origin,2.56719,21891,2.385,13442,2.385
54,Umbreon,2.56441,23969,2.611,14681,2.605
55,Salazzle,2.54983,23724,2.585,15538,2.757
56,Tapu Lele,2.53737,17727,1.931,11149,1.978
57,Muk-Alola,2.53684,22108,2.409,14394,2.554
58,Sableye-Mega,2.52204,20857,2.272,14678,2.604
59,Breloom,2.50836,23042,2.510,14258,2.529
60,Togekiss,2.50662,22492,2.450,13865,2.460
61,Scizor-Mega,2.49369,22781,2.482,14700,2.608
62,Pheromosa,2.48186,18891,2.058,11329,2.010
63,Magearna,2.44948,17996,1.961,11246,1.995
64,Venusaur-Mega,2.39937,24057,2.621,14676,2.604
65,Ninjask,2.37060,22412,2.442,16850,2.989
66,Dialga,2.35995,20161,2.197,12915,2.291
67,Decidueye,2.34153,26884,2.929,16749,2.971
68,Weavile,2.30122,21134,2.303,14610,2.592
69,Clefable,2.28246,19998,2.179,11698,2.075
70,Mew,2.27171,25158,2.741,12501,2.218
71,Skarmory,2.26601,19616,2.137,15142,2.686
72,Arcanine,2.26428,21072,2.296,14101,2.502
73,Sylveon,2.24666,21714,2.366,12238,2.171
74,Infernape,2.24349,22664,2.469,15603,2.768
75,Minior,2.23327,17859,1.946,9712,1.723
76,Xurkitree,2.23238,18776,2.046,11165,1.981
77,Gengar,2.21309,20864,2.273,13543,2.403
78,Deoxys-Speed,2.18492,15499,1.689,11925,2.116
79,Porygon-Z,2.17385,20027,2.182,12649,2.244
80,Raichu-Alola,2.15745,23284,2.537,15194,2.696
81,Alakazam-Mega,2.07015,20615,2.246,12703,2.254
82,Genesect,1.99116,16849,1.836,10108,1.793
83,Incineroar,1.98768,21829,2.378,13940,2.473
84,Blissey,1.98335,17401,1.896,9870,1.751
85,Drifblim,1.95276,18281,1.992,13834,2.454
86,Excadrill,1.93306,16782,1.828,10729,1.903
87,Jolteon,1.87919,18915,2.061,12836,2.277
88,Primarina,1.85070,18639,2.031,11661,2.069
89,Gyarados-Mega,1.84575,17649,1.923,11725,2.080
90,Talonflame,1.83698,19468,2.121,12369,2.194
91,Golisopod,1.81249,16197,1.765,10569,1.875
92,Goodra,1.80698,18679,2.035,11684,2.073
93,Staraptor,1.76512,17230,1.877,10385,1.842
94,Arceus-Ground,1.72895,9645,1.051,5765,1.023
95,Pyukumuku,1.69822,13800,1.503,7268,1.289
96,Magnezone,1.69780,16476,1.795,10662,1.892
97,Gardevoir,1.69429,19628,2.138,12370,2.195
98,Zekrom,1.69003,16129,1.757,10130,1.797
99,Pikachu,1.67242,22716,2.475,15838,2.810
100,Jirachi,1.58671,13415,1.462,7507,1.332
101,Hydreigon,1.57093,13785,1.502,9029,1.602
102,Nihilego,1.53671,12455,1.357,9120,1.618
103,Klefki,1.53293,11518,1.255,7212,1.279
104,Buzzwole,1.53207,13900,1.514,7798,1.383
105,Kyurem-White,1.51762,12620,1.375,7417,1.316
106,Milotic,1.50425,14097,1.536,8883,1.576
107,Whimsicott,1.49317,11461,1.249,7882,1.398
108,Sceptile,1.48930,18065,1.968,11381,2.019
109,Vaporeon,1.48861,14251,1.553,9008,1.598
110,Araquanid,1.46148,13108,1.428,7941,1.409
111,Arceus-Water,1.44523,8956,0.976,5838,1.036
112,Shedinja,1.41597,15471,1.686,8246,1.463
113,Heatran,1.41480,11631,1.267,7493,1.329
114,Landorus-Therian,1.40503,11245,1.225,7677,1.362
115,Salamence,1.40287,12782,1.393,7902,1.402
116,Galvantula,1.38211,12129,1.321,10209,1.811
117,Gyarados,1.37399,12806,1.395,8507,1.509
118,Zapdos,1.36016,11917,1.298,7727,1.371
119,Garchomp-Mega,1.35744,13917,1.516,8894,1.578
120,Chandelure,1.35078,13025,1.419,8555,1.518
121,Crobat,1.34915,14499,1.580,9246,1.640
122,Rotom-Wash,1.34176,12080,1.316,7747,1.374
123,Forretress,1.34055,10798,1.176,9030,1.602
124,Electivire,1.32970,14813,1.614,10171,1.804
125,Tapu Fini,1.32751,10837,1.181,6890,1.222
126,Azumarill,1.32094,12081,1.316,7799,1.384
127,Scizor,1.30081,11769,1.282,7516,1.333
128,Krookodile,1.27065,12017,1.309,7944,1.409
129,Haxorus,1.26290,12670,1.380,7769,1.378
130,Kyogre,1.26150,8595,0.936,5306,0.941
131,Deoxys-Defense,1.25666,10386,1.132,6632,1.177
132,Hoopa-Unbound,1.24909,12431,1.354,7646,1.356
133,Giratina,1.24677,9250,1.008,5754,1.021
134,Kommo-o,1.23197,12290,1.339,7676,1.362
135,Mamoswine,1.23107,11332,1.235,8003,1.420
136,Machamp,1.22505,11794,1.285,7498,1.330
137,Zoroark,1.21516,12363,1.347,5815,1.032
138,Porygon2,1.19465,9968,1.086,6113,1.084
139,Hawlucha,1.19060,13827,1.506,9018,1.600
140,Metagross,1.17473,11223,1.223,7025,1.246
141,Lucario,1.17339,12798,1.394,8399,1.490
142,Palkia,1.16177,11125,1.212,6646,1.179
143,Kingdra,1.15089,11348,1.236,7080,1.256
144,Tapu Bulu,1.14805,10602,1.155,6073,1.077
145,Ambipom,1.14271,10689,1.165,7140,1.267
146,Noivern,1.13705,13870,1.511,8964,1.590
147,Rattata,1.11720,19013,2.071,5611,0.995
148,Arceus-Dark,1.09482,7300,0.795,4470,0.793
149,Dugtrio,1.07429,10488,1.143,6820,1.210
150,Pinsir-Mega,1.06085,9104,0.992,5698,1.011
151,Victini,1.05866,10090,1.099,5969,1.059
152,Lapras,1.04713,12431,1.354,8085,1.434
153,Aggron,1.03612,11240,1.225,7461,1.324
154,Vikavolt,1.03475,10836,1.181,6791,1.205
155,Bisharp,1.03467,10413,1.134,6767,1.201
156,Latios,1.03313,9849,1.073,5802,1.029
157,Venusaur,1.02819,11744,1.279,7302,1.295
158,Articuno,1.01459,11923,1.299,6601,1.171
159,Nidoking,0.99578,9705,1.057,6567,1.165
160,Golem-Alola,0.99121,10315,1.124,6650,1.180
161,Cinccino,0.98395,9495,1.034,6015,1.067
162,Eelektross,0.97563,10203,1.112,6721,1.192
163,Flygon,0.97080,9880,1.076,6419,1.139
164,Aerodactyl-Mega,0.96826,8269,0.901,5428,0.963
165,Gallade,0.95248,10737,1.170,6962,1.235
166,Reshiram,0.93257,9466,1.031,5707,1.012
167,Swampert,0.92868,10874,1.185,7376,1.309
168,Typhlosion,0.90702,10658,1.161,6922,1.228
169,Blastoise-Mega,0.89619,11469,1.250,7373,1.308
170,Lycanroc,0.89477,9402,1.024,6889,1.222
171,Ninetales,0.88048,9538,1.039,6401,1.136
172,Charizard,0.87493,10799,1.177,6981,1.238
173,Starmie,0.85967,7556,0.823,4777,0.847
174,Empoleon,0.85323,8754,0.954,5835,1.035
175,Malamar,0.85213,8441,0.920,5469,0.970
176,Kyurem-Black,0.85100,8142,0.887,4809,0.853
177,Sigilyph,0.84643,7540,0.821,4198,0.745
178,Pelipper,0.84309,7381,0.804,5491,0.974
179,Lycanroc-Midnight,0.84135,8825,0.961,5992,1.063
180,Feraligatr,0.83817,9837,1.072,6373,1.131
181,Slurpuff,0.83496,7764,0.846,4534,0.804
182,Alakazam,0.83482,8400,0.915,5183,0.919
183,Tsareena,0.83342,7917,0.863,4683,0.831
184,Ribombee,0.83273,7895,0.860,5082,0.902
185,Drapion,0.80876,8496,0.926,5828,1.034
186,Roserade,0.79566,8781,0.957,5933,1.053
187,Aron,0.78963,7074,0.771,3952,0.701
188,Bewear,0.78823,8478,0.924,5243,0.930
189,Absol-Mega,0.78715,8450,0.921,5353,0.950
190,Durant,0.78593,8323,0.907,5835,1.035
191,Exeggutor-Alola,0.78152,8994,0.980,5493,0.974
192,Quagsire,0.78048,6488,0.707,4112,0.729
193,Arceus-Electric,0.77768,5871,0.640,3450,0.612
