 Total battles: 42479
 Avg. weight/team: 1.0
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Groudon-Primal,27.94440,23741,27.944,17524,31.078
2,Xerneas,20.86325,17725,20.863,11472,20.345
3,Greninja,16.84009,14307,16.840,10093,17.899
4,Kyogre-Primal,16.40693,13939,16.407,8845,15.686
5,Darkrai,15.05921,12794,15.059,8312,14.741
6,Arceus,12.96170,11012,12.962,7121,12.629
7,Aegislash,12.45792,10584,12.458,6676,11.840
8,Mewtwo-Mega-Y,10.65703,9054,10.657,5940,10.534
9,Rayquaza,10.28155,8735,10.282,5365,9.515
10,Blaziken-Mega,10.14501,8619,10.145,5981,10.607
11,Lugia,9.44349,8023,9.443,5266,9.339
12,Yveltal,7.80503,6631,7.805,4717,8.365
13,Giratina-Origin,7.60847,6464,7.608,4501,7.982
14,Lucario-Mega,6.81160,5787,6.812,3965,7.032
15,Deoxys-Attack,6.54088,5557,6.541,3728,6.611
16,Blaziken,6.37727,5418,6.377,3788,6.718
17,Gengar-Mega,5.85701,4976,5.857,3338,5.920
18,Kangaskhan-Mega,5.83582,4958,5.836,3654,6.480
19,Charizard-Mega-X,5.74048,4877,5.740,3266,5.792
20,Talonflame,5.38384,4574,5.384,3039,5.390
21,Ho-Oh,5.30144,4504,5.301,3160,5.604
22,Salamence-Mega,5.20610,4423,5.206,2911,5.163
23,Dragonite,5.04720,4288,5.047,2791,4.950
24,Ferrothorn,4.94244,4199,4.942,3242,5.750
25,Mewtwo-Mega-X,4.88947,4154,4.889,2876,5.100
26,Garchomp,4.73410,4022,4.734,2762,4.898
27,Sceptile-Mega,4.68114,3977,4.681,2451,4.347
28,Gengar,4.64818,3949,4.648,2642,4.685
29,Gliscor,4.50693,3829,4.507,2560,4.540
30,Serperior,4.30330,3656,4.303,2391,4.240
31,Dialga,4.20796,3575,4.208,2234,3.962
32,Scolipede,4.13734,3515,4.137,2974,5.274
33,Mewtwo,3.73949,3177,3.739,1988,3.526
34,Sylveon,3.66534,3114,3.665,1957,3.471
35,Infernape,3.47230,2950,3.472,2067,3.666
36,Charizard-Mega-Y,3.42404,2909,3.424,1960,3.476
37,Shaymin-Sky,3.40521,2893,3.405,1688,2.994
38,Arceus-Ghost,3.29692,2801,3.297,1841,3.265
39,Gardevoir-Mega,3.26514,2774,3.265,1766,3.132
40,Mawile-Mega,3.23572,2749,3.236,1889,3.350
41,Espeon,3.07328,2611,3.073,1708,3.029
42,Genesect,3.04974,2591,3.050,1781,3.159
43,Tyranitar,2.92380,2484,2.924,1702,3.018
44,Cloyster,2.91674,2478,2.917,1693,3.002
45,Smeargle,2.89202,2457,2.892,1849,3.279
46,Diancie-Mega,2.81669,2393,2.817,1907,3.382
47,Palkia,2.75077,2337,2.751,1504,2.667
48,Zekrom,2.72134,2312,2.721,1466,2.600
49,Jolteon,2.71781,2309,2.718,1533,2.719
50,Deoxys-Speed,2.69898,2293,2.699,1933,3.428
51,Togekiss,2.65425,2255,2.654,1500,2.660
52,Scizor,2.64484,2247,2.645,1510,2.678
53,Volcarona,2.62483,2230,2.625,1331,2.360
54,Ninjask,2.51418,2136,2.514,1782,3.160
55,Umbreon,2.49417,2119,2.494,1345,2.385
56,Weavile,2.48593,2112,2.486,1381,2.449
57,Kyurem-White,2.47063,2099,2.471,1211,2.148
