 Total battles: 1256
 Avg. weight/team: 0.579
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Mimikyu,25.97588,493,19.626,196,18.708
2,Charizard-Mega-X,13.92436,425,16.919,235,22.431
3,Greninja,13.89148,391,15.565,184,17.563
4,Lucario-Mega,12.93850,295,11.744,122,11.645
5,Salamence-Mega,12.36849,247,9.833,108,10.309
6,Garchomp,12.21920,318,12.659,159,15.177
7,Rayquaza-Mega,11.66195,231,9.196,175,16.704
8,Tapu Lele,10.16874,200,7.962,57,5.441
9,Celesteela,10.08018,216,8.599,68,6.491
10,Pheromosa,9.87615,177,7.046,79,7.541
11,Aegislash,9.44697,220,8.758,66,6.300
12,Groudon-Primal,8.37761,152,6.051,125,11.931
13,Blaziken,7.92671,172,6.847,84,8.018
14,Metagross-Mega,7.60094,177,7.046,65,6.204
15,Tapu Koko,7.27888,181,7.205,71,6.777
16,Muk-Alola,6.81653,141,5.613,42,4.009
17,Tyranitar,6.47547,186,7.404,81,7.731
18,Ninetales-Alola,6.40422,135,5.374,49,4.677
19,Toxapex,6.12533,152,6.051,68,6.491
20,Kangaskhan-Mega,5.90390,118,4.697,45,4.295
21,Gengar-Mega,5.69212,147,5.852,60,5.727
22,Volcarona,5.41811,103,4.100,29,2.768
23,Ferrothorn,5.28738,115,4.578,30,2.864
24,Kartana,5.27991,106,4.220,36,3.436
25,Salazzle,5.12612,107,4.260,33,3.150
26,Marowak-Alola,5.11508,150,5.971,61,5.822
27,Arceus,5.05134,103,4.100,59,5.632
28,Gyarados-Mega,4.88135,136,5.414,65,6.204
29,Primarina,4.74952,97,3.861,55,5.250
30,Latios,4.73160,91,3.623,33,3.150
31,Kyogre,4.62240,76,3.025,57,5.441
32,Infernape,4.51246,88,3.503,53,5.059
33,Dragonite,4.40968,123,4.896,46,4.391
34,Jolteon,4.40075,83,3.304,24,2.291
35,Excadrill,4.20627,101,4.021,36,3.436
36,Mudsdale,4.14259,80,3.185,29,2.768
37,Gengar,4.12671,97,3.861,41,3.913
38,Hippowdon,4.11618,73,2.906,32,3.054
39,Xerneas,3.87409,75,2.986,47,4.486
40,Turtonator,3.83042,79,3.145,23,2.195
41,Pyukumuku,3.78179,63,2.508,14,1.336
42,Tapu Fini,3.76159,87,3.463,36,3.436
43,Landorus-Therian,3.62708,77,3.065,46,4.391
44,Cloyster,3.52632,67,2.667,24,2.291
45,Incineroar,3.50457,104,4.140,47,4.486
46,Rotom-Wash,3.43168,65,2.588,17,1.623
47,Chansey,3.40871,81,3.225,24,2.291
48,Scizor-Mega,3.31241,93,3.702,39,3.723
49,Venusaur-Mega,3.23342,87,3.463,39,3.723
50,Charizard-Mega-Y,3.22204,90,3.583,56,5.345
51,Gardevoir,3.20485,87,3.463,34,3.245
52,Sylveon,3.17303,69,2.747,24,2.291
53,Raichu-Alola,3.14161,96,3.822,50,4.773
54,Heatran,3.12764,61,2.428,26,2.482
55,Mewtwo,2.97933,84,3.344,67,6.395
56,Decidueye,2.97142,97,3.861,45,4.295
57,Alakazam-Mega,2.95908,96,3.822,39,3.723
58,Magearna,2.79641,58,2.309,30,2.864
59,Charizard,2.74629,87,3.463,53,5.059
60,Porygon-Z,2.68397,73,2.906,37,3.532
61,Zygarde,2.63036,73,2.906,44,4.200
62,Salamence,2.48190,78,3.105,30,2.864
63,Mamoswine,2.44266,65,2.588,34,3.245
64,Arcanine,2.37919,67,2.667,31,2.959
65,Sceptile,2.33495,78,3.105,32,3.054
66,Cresselia,2.30734,40,1.592,10,0.955
67,Magnezone,2.29929,60,2.389,18,1.718
68,Ditto,2.27620,52,2.070,28,2.673
69,Latias,2.22283,46,1.831,20,1.909
70,Thundurus-Therian,2.17799,50,1.990,16,1.527
71,Nihilego,2.17003,45,1.791,24,2.291
72,Shaymin-Sky,2.00131,35,1.393,20,1.909
73,Xurkitree,1.99564,50,1.990,18,1.718
74,Buzzwole,1.96552,57,2.269,20,1.909
75,Tapu Bulu,1.93486,57,2.269,24,2.291
