 Total battles: 3921
 Avg. weight/team: 1.0
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Golem,15.65927,1228,15.659,1074,17.400
2,Monferno,14.02703,1100,14.027,843,13.658
3,Smeargle,11.98674,940,11.987,888,14.387
4,Misdreavus,11.22163,880,11.222,749,12.135
5,Avalugg,11.09411,870,11.094,655,10.612
6,Floatzel,11.08136,869,11.081,659,10.677
7,Mr. Mime,9.53838,748,9.538,527,8.538
8,Bouffalant,9.33435,732,9.334,561,9.089
9,Rotom-Frost,9.10482,714,9.105,603,9.769
10,Ampharos,9.09207,713,9.092,556,9.008
11,Dodrio,8.58199,673,8.582,491,7.955
12,Dusknoir,8.17394,641,8.174,525,8.506
13,Mawile,8.04642,631,8.046,513,8.311
14,Kadabra,7.98266,626,7.983,461,7.469
15,Muk,7.80413,612,7.804,488,7.906
16,Leafeon,7.76588,609,7.766,466,7.550
17,Stoutland,7.62561,598,7.626,470,7.615
18,Rampardos,7.62561,598,7.626,435,7.048
19,Altaria,7.54909,592,7.549,440,7.129
20,Armaldo,7.45983,585,7.460,451,7.307
21,Cacturne,7.09003,556,7.090,435,7.048
22,Chatot,7.06452,554,7.065,399,6.464
23,Arbok,6.74573,529,6.746,390,6.319
24,Rapidash,6.73298,528,6.733,397,6.432
25,Clefairy,6.56720,515,6.567,408,6.610
26,Marowak,6.36317,499,6.363,414,6.707
27,Ninetales,6.21015,487,6.210,352,5.703
28,Raichu,6.09538,478,6.095,369,5.978
29,Lapras,6.05713,475,6.057,377,6.108
30,Luxray,5.86585,460,5.866,342,5.541
31,Zebstrika,5.81484,456,5.815,363,5.881
32,Cryogonal,5.67457,445,5.675,326,5.282
33,Audino,5.50880,432,5.509,371,6.011
34,Combusken,5.50880,432,5.509,354,5.735
35,Roselia,5.38128,422,5.381,343,5.557
36,Grumpig,5.07524,398,5.075,302,4.893
37,Ursaring,4.88396,383,4.884,300,4.860
38,Lumineon,4.75644,373,4.756,316,5.120
39,Dusclops,4.55241,357,4.552,292,4.731
40,Articuno,4.45040,349,4.450,252,4.083
41,Probopass,4.42489,347,4.425,311,5.039
42,Meowstic,4.34838,341,4.348,290,4.698
43,Jumpluff,4.34838,341,4.348,274,4.439
44,Gabite,4.25912,334,4.259,285,4.617
45,Regice,4.23361,332,4.234,263,4.261
46,Beheeyem,4.22086,331,4.221,229,3.710
47,Flareon,4.22086,331,4.221,237,3.840
48,Gourgeist-Super,4.18261,328,4.183,275,4.455
49,Seaking,4.10610,322,4.106,244,3.953
50,Electrode,4.09334,321,4.093,265,4.293
51,Kingler,4.09334,321,4.093,244,3.953
52,Metang,4.00408,314,4.004,276,4.472
53,Camerupt,3.87656,304,3.877,240,3.888
54,Krokorok,3.81280,299,3.813,239,3.872
55,Torkoal,3.78730,297,3.787,262,4.245
56,Relicanth,3.73629,293,3.736,228,3.694
57,Regigigas,3.69804,290,3.698,230,3.726
58,Stunfisk,3.64703,286,3.647,252,4.083
59,Tangela,3.57052,280,3.571,217,3.516
60,Drifblim,3.37924,265,3.379,213,3.451
61,Ariados,3.34098,262,3.341,233,3.775
62,Ninjask,3.32823,261,3.328,217,3.516
63,Mightyena,3.23897,254,3.239,205,3.321
64,Leavanny,3.22622,253,3.226,226,3.662
65,Simisear,3.22622,253,3.226,182,2.949
66,Lickilicky,3.18796,250,3.188,164,2.657
67,Politoed,3.18796,250,3.188,203,3.289
68,Crustle,3.08595,242,3.086,203,3.289
69,Gorebyss,3.07320,241,3.073,190,3.078
70,Butterfree,3.04769,239,3.048,181,2.932
71,Golduck,3.04769,239,3.048,165,2.673
72,Bastiodon,3.03494,238,3.035,213,3.451
73,Pelipper,3.02219,237,3.022,195,3.159
74,Vullaby,2.99668,235,2.997,198,3.208
75,Glalie,2.95843,232,2.958,219,3.548
76,Basculin,2.92017,229,2.920,161,2.608
77,Meganium,2.90742,228,2.907,177,2.868
78,Glaceon,2.86917,225,2.869,166,2.689
79,Prinplup,2.77990,218,2.780,199,3.224
80,Pawniard,2.71614,213,2.716,168,2.722
81,Gigalith,2.70339,212,2.703,181,2.932
82,Vibrava,2.67789,210,2.678,184,2.981
83,Carbink,2.56312,201,2.563,174,2.819
84,Rotom-Fan,2.53762,199,2.538,166,2.689
85,Raticate,2.52487,198,2.525,147,2.382
86,Pikachu,2.41010,189,2.410,137,2.220
87,Gogoat,2.37184,186,2.372,131,2.122
88,Shedinja,2.29533,180,2.295,108,1.750
89,Beartic,2.28258,179,2.283,125,2.025
90,Trevenant,2.25708,177,2.257,138,2.236
91,Lopunny,2.25708,177,2.257,133,2.155
92,Sawsbuck,2.25708,177,2.257,135,2.187
93,Persian,2.25708,177,2.257,155,2.511
94,Simipour,2.23157,175,2.232,127,2.058
95,Volbeat,2.21882,174,2.219,141,2.284
96,Wigglytuff,2.04030,160,2.040,122,1.977
97,Purugly,1.96378,154,1.964,122,1.977
98,Dunsparce,1.95103,153,1.951,115,1.863
99,Klang,1.86177,146,1.862,108,1.750
100,Slaking,1.86177,146,1.862,121,1.960
101,Duosion,1.82351,143,1.824,118,1.912
102,Servine,1.75976,138,1.760,104,1.685
103,Fraxure,1.68324,132,1.683,115,1.863
104,Walrein,1.67049,131,1.670,108,1.750
105,Ditto,1.65774,130,1.658,97,1.572
106,Frogadier,1.63224,128,1.632,104,1.685
107,Bronzor,1.63224,128,1.632,113,1.831
108,Octillery,1.63224,128,1.632,95,1.539
109,Electabuzz,1.61948,127,1.619,87,1.410
110,Beedrill,1.61948,127,1.619,104,1.685
111,Masquerain,1.55573,122,1.556,96,1.555
112,Dedenne,1.53022,120,1.530,88,1.426
113,Murkrow,1.53022,120,1.530,91,1.474
114,Unfezant,1.51747,119,1.517,82,1.329
115,Lunatone,1.51747,119,1.517,89,1.442
116,Furfrou,1.50472,118,1.505,92,1.491
117,Huntail,1.49197,117,1.492,97,1.572
118,Trapinch,1.49197,117,1.492,94,1.523
119,Wailord,1.47921,116,1.479,98,1.588
120,Swanna,1.46646,115,1.466,94,1.523
121,Seviper,1.46646,115,1.466,87,1.410
122,Tropius,1.36445,107,1.364,86,1.393
123,Wartortle,1.35170,106,1.352,84,1.361
124,Palpitoad,1.28794,101,1.288,84,1.361
125,Vanilluxe,1.26243,99,1.262,72,1.166
126,Dewgong,1.26243,99,1.262,76,1.231
127,Hypno,1.23693,97,1.237,71,1.150
128,Banette,1.19867,94,1.199,82,1.329
129,Beautifly,1.19867,94,1.199,69,1.118
130,Solrock,1.17317,92,1.173,77,1.248
131,Swoobat,1.16042,91,1.160,62,1.004
132,Lampent,1.14767,90,1.148,71,1.150
133,Dustox,1.13491,89,1.135,74,1.199
134,Furret,1.13491,89,1.135,69,1.118
135,Hippopotas,1.10941,87,1.109,78,1.264
