 Total battles: 5914
 Avg. weight/team: 0.595
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Magearna,17.47157,1502,12.699,1147,13.496
2,Chansey,14.87390,1442,12.191,1055,12.414
3,Alakazam-Mega,14.66276,1501,12.690,947,11.143
4,Skarmory,14.36762,1420,12.005,1133,13.332
5,Hoopa-Unbound,12.99062,1256,10.619,822,9.672
6,Weavile,12.61510,1429,12.082,1112,13.084
7,Volcarona,12.52505,1498,12.665,1003,11.802
8,Golisopod,12.38367,1285,10.864,936,11.013
9,Kartana,11.41786,1187,10.036,804,9.460
10,Chesnaught,11.37039,985,8.328,687,8.084
11,Xurkitree,11.11031,1274,10.771,926,10.896
12,Heatran,11.00140,1113,9.410,825,9.707
13,Celesteela,10.61978,1000,8.455,739,8.695
14,Victini,10.61262,997,8.429,793,9.331
15,Gengar,10.54966,1283,10.847,917,10.790
16,Tapu Koko,10.24752,1078,9.114,843,9.919
17,Zygarde,9.39456,861,7.279,611,7.189
18,Entei,9.15118,799,6.755,577,6.789
19,Mew,8.87144,826,6.983,654,7.695
20,Tapu Fini,8.86357,768,6.493,606,7.131
21,Suicune,8.76205,871,7.364,631,7.425
22,Noivern,8.49628,974,8.235,680,8.001
23,Ferrothorn,7.96270,949,8.023,766,9.013
24,Zapdos,7.05096,703,5.944,540,6.354
25,Garchomp,6.83885,738,6.239,530,6.236
26,Landorus-Therian,6.41436,630,5.326,502,5.907
27,Manaphy,6.39123,663,5.605,479,5.636
28,Muk-Alola,6.23269,642,5.428,450,5.295
29,Genesect,6.04087,683,5.774,488,5.742
30,Minior,5.60869,485,4.100,355,4.177
31,Snorlax,5.53759,673,5.690,473,5.566
32,Toxapex,5.39535,674,5.698,526,6.189
33,Terrakion,5.23702,483,4.084,349,4.107
34,Metagross-Mega,5.04210,515,4.354,378,4.448
35,Lucario,4.94114,675,5.707,455,5.354
36,Buzzwole,4.57354,480,4.058,348,4.095
37,Latios,4.41047,503,4.253,335,3.942
38,Gyarados,4.21486,519,4.388,362,4.259
39,Marowak-Alola,3.94469,466,3.940,335,3.942
40,Keldeo,3.48239,331,2.798,248,2.918
41,Umbreon,3.46524,361,3.052,248,2.918
42,Excadrill,3.45301,369,3.120,278,3.271
43,Pikachu,3.45019,314,2.655,202,2.377
44,Blissey,3.42591,429,3.627,295,3.471
45,Charizard-Mega-X,3.41045,471,3.982,325,3.824
46,Shuckle,3.39201,470,3.974,388,4.565
47,Kommo-o,3.28359,336,2.841,227,2.671
48,Tapu Lele,3.24074,271,2.291,180,2.118
49,Nihilego,3.19132,375,3.170,263,3.095
50,Salamence,3.15247,330,2.790,238,2.800
51,Arcanine,3.11091,352,2.976,267,3.142
52,Rotom-Wash,3.09796,320,2.705,250,2.942
53,Hippowdon,2.99780,244,2.063,183,2.153
54,Thundurus,2.99650,277,2.342,192,2.259
55,Porygon-Z,2.95768,530,4.481,387,4.554
56,Doublade,2.88621,289,2.443,209,2.459
57,Chandelure,2.87890,362,3.061,239,2.812
58,Scizor,2.79463,372,3.145,274,3.224
59,Talonflame,2.73140,257,2.173,184,2.165
60,Dugtrio,2.71597,266,2.249,191,2.247
61,Mamoswine,2.65873,312,2.638,246,2.895
62,Tyranitar,2.62713,338,2.858,245,2.883
63,Drampa,2.59515,286,2.418,209,2.459
64,Darmanitan,2.48130,338,2.858,247,2.906
65,Magnezone,2.39657,350,2.959,265,3.118
66,Hydreigon,2.37661,211,1.784,158,1.859
67,Tsareena,2.29607,307,2.596,209,2.459
68,Lycanroc,2.25171,197,1.666,178,2.094
69,Aerodactyl,2.10562,264,2.232,208,2.447
70,Gyarados-Mega,2.09302,236,1.995,160,1.883
71,Latias,2.04533,213,1.801,143,1.683
72,Swampert,2.04040,351,2.968,288,3.389
73,Breloom,2.01039,269,2.274,196,2.306
74,Tapu Bulu,1.99501,234,1.978,156,1.836
75,Registeel,1.91410,210,1.775,176,2.071
76,Slowbro,1.90252,232,1.961,127,1.494
77,Jolteon,1.89185,270,2.283,203,2.389
78,Raikou,1.88780,193,1.632,139,1.636
79,Mandibuzz,1.87328,183,1.547,129,1.518
80,Florges,1.87107,187,1.581,117,1.377
81,Mantine,1.84322,217,1.835,162,1.906
82,Alakazam,1.76513,186,1.573,125,1.471
83,Conkeldurr,1.75822,192,1.623,150,1.765
84,Greninja,1.75822,265,2.240,201,2.365
85,Celebi,1.75581,167,1.412,109,1.283
86,Infernape,1.74413,236,1.995,191,2.247
87,Charizard-Mega-Y,1.72650,330,2.790,255,3.000
88,Scizor-Mega,1.69279,190,1.606,149,1.753
89,Cresselia,1.68542,212,1.792,133,1.565
90,Smeargle,1.66812,239,2.021,223,2.624
91,Azelf,1.63903,172,1.454,153,1.800
92,Haxorus,1.61375,208,1.759,144,1.694
93,Kyurem,1.53258,171,1.446,119,1.400
94,Gardevoir,1.51009,198,1.674,126,1.483
95,Porygon2,1.50239,213,1.801,149,1.753
96,Crobat,1.49330,185,1.564,145,1.706
97,Forretress,1.48826,184,1.556,172,2.024
98,Staraptor,1.48190,275,2.325,186,2.189
99,Milotic,1.47618,136,1.150,99,1.165
100,Jirachi,1.43731,185,1.564,128,1.506
101,Volcanion,1.42792,146,1.234,107,1.259
102,Thundurus-Therian,1.41971,177,1.496,128,1.506
103,Guzzlord,1.41840,151,1.277,109,1.283
104,Tentacruel,1.41399,130,1.099,84,0.988
105,Meloetta,1.38871,133,1.124,90,1.059
106,Garchomp-Mega,1.38389,160,1.353,113,1.330
107,Dhelmise,1.36454,209,1.767,169,1.989
108,Greninja-Ash,1.34456,272,2.300,198,2.330
109,Krookodile,1.33819,138,1.167,105,1.235
110,Necrozma,1.32799,127,1.074,82,0.965
111,Starmie,1.32519,169,1.429,118,1.388
112,Cofagrigus,1.30333,161,1.361,129,1.518
113,Bisharp,1.24500,333,2.815,233,2.742
114,Diancie,1.21724,129,1.091,98,1.153
115,Incineroar,1.18996,251,2.122,200,2.353
116,Zygarde-10,1.16656,147,1.243,91,1.071
117,Regice,1.14496,141,1.192,89,1.047
118,Venusaur-Mega,1.14375,155,1.310,104,1.224
119,Regirock,1.13511,132,1.116,106,1.247
120,Scolipede,1.11278,116,0.981,106,1.247
121,Rhyperior,1.09469,127,1.074,106,1.247
122,Slowbro-Mega,1.07847,117,0.989,68,0.800
