 Total battles: 85175
 Avg. weight/team: 0.175
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Chansey,41.57068,34776,20.414,19825,20.135
2,Rayquaza-Mega,38.48537,57313,33.644,31916,32.414
3,Groudon-Primal,37.73894,33764,19.820,19749,20.057
4,Mewtwo-Mega-Y,32.99363,38129,22.383,22229,22.576
5,Gengar-Mega,25.78919,32668,19.177,18860,19.154
6,Zygarde-Complete,25.72016,28357,16.646,17951,18.231
7,Kyogre-Primal,25.12101,29062,17.060,17160,17.428
8,Giratina,22.15471,19872,11.665,13541,13.752
9,Mewtwo-Mega-X,19.70579,27061,15.886,15149,15.386
10,Blissey,18.52386,22969,13.483,12566,12.762
11,Shedinja,13.61476,28341,16.637,17980,18.261
12,Deoxys-Attack,13.31282,17197,10.095,10110,10.268
13,Registeel,12.84471,9241,5.425,6667,6.771
14,Greninja-Ash,12.51657,24793,14.554,14696,14.925
15,Deoxys-Speed,12.46668,21770,12.780,16210,16.463
16,Diancie-Mega,11.69117,13890,8.154,8871,9.010
17,Regigigas,10.24610,13282,7.797,7841,7.963
18,Solgaleo,10.02205,8355,4.905,5442,5.527
19,Kyurem-Black,9.83886,11794,6.923,7533,7.651
20,Yveltal,8.17706,9446,5.545,5618,5.706
21,Kartana,7.75496,9615,5.644,6052,6.146
22,Audino-Mega,7.04119,6378,3.744,4037,4.100
23,Gyarados-Mega,6.95637,6339,3.721,4183,4.248
24,Pheromosa,6.62646,7640,4.485,4994,5.072
25,Tyranitar-Mega,6.47949,7195,4.224,4740,4.814
26,Dialga,5.91605,6966,4.089,4624,4.696
27,Arceus,5.70723,9970,5.853,5704,5.793
28,Arceus-Ghost,5.23963,7082,4.157,4214,4.280
29,Slaking,5.21778,8160,4.790,4530,4.601
30,Kyurem-White,4.67711,5768,3.386,3359,3.411
31,Xerneas,4.14236,7075,4.153,4378,4.446
32,Aegislash,4.10333,8441,4.955,5353,5.437
33,Guzzlord,3.87321,3878,2.276,2674,2.716
34,Sceptile-Mega,3.85485,7239,4.249,4593,4.665
35,Lugia,3.55408,7745,4.547,4491,4.561
36,Aggron-Mega,3.50028,5264,3.090,3461,3.515
37,Steelix-Mega,3.32956,4074,2.392,2705,2.747
38,Heracross-Mega,2.93617,4744,2.785,2923,2.969
39,Scizor-Mega,2.86673,6432,3.776,3871,3.931
40,Zekrom,2.76026,4107,2.411,2593,2.633
41,Shuckle,2.75298,12277,7.207,7635,7.754
42,Aerodactyl-Mega,2.70958,3838,2.253,2622,2.663
43,Metagross-Mega,2.65393,6477,3.802,3870,3.930
44,Alakazam-Mega,2.61177,7400,4.344,4182,4.247
45,Slowbro-Mega,2.53098,2630,1.544,1661,1.687
46,Lopunny-Mega,2.29554,3185,1.870,2048,2.080
47,Celesteela,2.05637,3895,2.286,2432,2.470
48,Giratina-Origin,2.00863,4114,2.415,2496,2.535
49,Xurkitree,1.87056,3468,2.036,2062,2.094
50,Hoopa-Unbound,1.79544,3537,2.076,2099,2.132
51,Marshadow,1.64565,5529,3.246,3192,3.242
52,Blaziken-Mega,1.60334,6168,3.621,3612,3.668
53,Ho-Oh,1.60188,2889,1.696,1733,1.760
54,Lunala,1.59365,3878,2.276,2347,2.384
55,Kangaskhan-Mega,1.58749,2499,1.467,1168,1.186
56,Deoxys-Defense,1.56168,6241,3.664,3872,3.932
57,Gardevoir-Mega,1.46025,4712,2.766,2892,2.937
58,Swampert-Mega,1.38802,4155,2.439,2511,2.550
59,Ampharos-Mega,1.38536,2199,1.291,1497,1.520
60,Garchomp-Mega,1.28102,3544,2.080,2125,2.158
61,Weavile,1.25038,3334,1.957,2117,2.150
62,Eevee,1.24073,3768,2.212,2806,2.850
63,Lucario-Mega,1.22566,5910,3.469,3602,3.658
64,Mimikyu,1.17505,4105,2.410,2544,2.584
65,Darkrai,1.17407,5695,3.343,3532,3.587
66,Beedrill-Mega,1.16335,2911,1.709,1819,1.847
67,Latios-Mega,1.16309,2632,1.545,1435,1.457
68,Reshiram,1.02998,2078,1.220,1175,1.193
69,Skarmory,1.02636,1675,0.983,1038,1.054
70,Palkia,1.01419,2524,1.482,1574,1.599
71,Venusaur-Mega,0.99981,3170,1.861,1842,1.871
72,Drifblim,0.99590,881,0.517,511,0.519
73,Salamence-Mega,0.95141,4215,2.474,2338,2.375
74,Banette-Mega,0.95114,1871,1.098,1161,1.179
75,Golisopod,0.93048,1501,0.881,952,0.967
76,Magearna,0.92199,2123,1.246,1330,1.351
77,Regirock,0.87643,1067,0.626,765,0.777
78,Pidgeot-Mega,0.87392,1875,1.101,1097,1.114
79,Latias-Mega,0.87214,1379,0.810,821,0.834
80,Charizard-Mega-Y,0.87071,4902,2.878,2824,2.868
81,Ferrothorn,0.79362,2186,1.283,1495,1.518
82,Arceus-Fairy,0.76936,1868,1.097,1210,1.229
83,Arceus-Steel,0.72676,1728,1.014,1084,1.101
84,Charizard-Mega-X,0.69476,6533,3.835,4031,4.094
85,Absol-Mega,0.68440,1543,0.906,901,0.915
86,Buzzwole,0.68400,1704,1.000,940,0.955
87,Marowak-Alola,0.65456,1819,1.068,1110,1.127
88,Snorlax,0.65044,1985,1.165,1256,1.276
89,Arceus-Dark,0.64234,1605,0.942,1033,1.049
90,Sableye-Mega,0.63658,2258,1.326,1510,1.534
91,Genesect,0.61023,2699,1.584,1550,1.574
92,Pikachu,0.58879,2160,1.268,1294,1.314
93,Toxapex,0.58529,2528,1.484,1567,1.591
94,Landorus,0.55659,713,0.419,433,0.440
95,Tapu Koko,0.54290,2824,1.658,1768,1.796
96,Ninjask,0.53012,2004,1.176,1345,1.366
97,Tapu Fini,0.52519,1131,0.664,722,0.733
98,Type: Null,0.50915,1036,0.608,695,0.706
99,Manectric-Mega,0.50078,1827,1.072,1103,1.120
100,Dusclops,0.47917,754,0.443,421,0.428
101,Doublade,0.46103,532,0.312,404,0.410
102,Arceus-Water,0.44070,1187,0.697,683,0.694
103,Cosmoem,0.43711,1693,0.994,1187,1.206
104,Arceus-Electric,0.42329,1745,1.024,1049,1.065
105,Regice,0.40474,855,0.502,551,0.560
106,Wailord,0.38793,1054,0.619,598,0.607
107,Gallade-Mega,0.36620,2621,1.539,1543,1.567
108,Wobbuffet,0.35966,825,0.484,537,0.545
109,Arceus-Fighting,0.35486,450,0.264,275,0.279
110,Wishiwashi-School,0.34927,1292,0.758,767,0.779
111,Torterra,0.34620,575,0.338,315,0.320
112,Exeggutor-Alola,0.33574,637,0.374,216,0.219
113,Glalie-Mega,0.33363,925,0.543,560,0.569
114,Floette-Eternal,0.32094,539,0.316,319,0.324
115,Ribombee,0.31405,528,0.310,409,0.415
116,Altaria-Mega,0.30148,1195,0.701,748,0.760
117,Shaymin-Sky,0.29620,1402,0.823,829,0.842
118,Archeops,0.29181,1085,0.637,598,0.607
119,Meloetta,0.28653,766,0.450,493,0.501
120,Pyukumuku,0.28393,1031,0.605,645,0.655
121,Heatran,0.28196,1112,0.653,667,0.677
122,Mawile-Mega,0.27997,954,0.560,504,0.512
123,Thundurus-Therian,0.26491,929,0.545,530,0.538
124,Ursaring,0.26276,359,0.211,231,0.235
125,Combee,0.26055,204,0.120,178,0.181
126,Umbreon,0.25940,1159,0.680,748,0.760
127,Zapdos,0.25936,1214,0.713,732,0.743
128,Vespiquen,0.24992,246,0.144,221,0.224
129,Pinsir-Mega,0.24860,1367,0.802,767,0.779
130,Kyogre,0.24179,525,0.308,334,0.339
131,Groudon,0.24111,519,0.305,315,0.320
132,Arceus-Fire,0.23911,920,0.540,547,0.556
133,Nihilego,0.23255,967,0.568,536,0.544
134,Escavalier,0.23126,464,0.272,339,0.344
135,Arceus-Dragon,0.22444,807,0.474,502,0.510
136,Arceus-Poison,0.22188,490,0.288,301,0.306
137,Suicune,0.22090,640,0.376,426,0.433
138,Landorus-Therian,0.21691,868,0.510,536,0.544
139,Tapu Lele,0.21264,959,0.563,513,0.521
140,Cresselia,0.20969,744,0.437,385,0.391
141,Magikarp,0.19882,2148,1.261,1032,1.048
142,Tapu Bulu,0.19866,1034,0.607,587,0.596
143,Togekiss,0.19645,870,0.511,540,0.548
144,Blastoise-Mega,0.19402,1640,0.963,1022,1.038
145,Houndoom-Mega,0.19197,946,0.555,586,0.595
146,Garchomp,0.18675,1381,0.811,802,0.815
147,Arceus-Grass,0.18219,773,0.454,539,0.547
148,Mandibuzz,0.18124,279,0.164,198,0.201
149,Abomasnow-Mega,0.18118,812,0.477,525,0.533
150,Arceus-Flying,0.17209,552,0.324,322,0.327
151,Victini,0.17030,1190,0.699,722,0.733
152,Incineroar,0.16568,1312,0.770,776,0.788
153,Muk-Alola,0.16432,1052,0.618,648,0.658
154,Gyarados,0.16261,866,0.508,549,0.558
155,Arceus-Ice,0.15625,852,0.500,473,0.480
156,Goodra,0.15453,1019,0.598,587,0.596
157,Darmanitan,0.15092,709,0.416,424,0.431
158,Bisharp,0.14951,955,0.561,594,0.603
159,Entei,0.14601,594,0.349,364,0.370
160,Arceus-Ground,0.14536,364,0.214,224,0.227
161,Cofagrigus,0.14450,447,0.262,325,0.330
162,Chandelure,0.14049,558,0.328,343,0.348
163,Gengar,0.13917,835,0.490,489,0.497
164,Volcarona,0.13742,1117,0.656,578,0.587
165,Dusknoir,0.13690,442,0.259,293,0.298
166,Deoxys,0.13303,719,0.422,414,0.420
167,Latios,0.13244,604,0.355,390,0.396
168,Medicham-Mega,0.13097,465,0.273,297,0.302
169,Mew,0.13043,1370,0.804,808,0.821
170,Arceus-Bug,0.12372,389,0.228,253,0.257
171,Mamoswine,0.12359,382,0.224,252,0.256
172,Dragonite,0.11929,1315,0.772,811,0.824
173,Porygon-Z,0.11693,1077,0.632,663,0.673
174,Keldeo,0.11259,506,0.297,292,0.297
175,Greninja,0.11132,650,0.382,406,0.412
176,Kommo-o,0.10916,677,0.397,428,0.435
177,Talonflame,0.10867,1051,0.617,664,0.674
178,Rhyperior,0.10852,347,0.204,215,0.218
179,Crobat,0.10770,609,0.357,362,0.368
180,Thundurus,0.10454,199,0.117,129,0.131
181,Salazzle,0.10367,1000,0.587,527,0.535
182,Rampardos,0.10199,500,0.294,305,0.310
183,Rhydon,0.10108,463,0.272,259,0.263
184,Primarina,0.10103,965,0.566,558,0.567
185,Florges,0.09864,374,0.220,244,0.248
186,Decidueye,0.09649,1778,1.044,1058,1.075
187,Arceus-Rock,0.09425,212,0.124,137,0.139
188,Noivern,0.09248,840,0.493,478,0.485
189,Mewtwo,0.09217,1117,0.656,665,0.675
190,Infernape,0.09101,1439,0.845,824,0.837
191,Manaphy,0.08967,526,0.309,288,0.292
192,Hariyama,0.08922,121,0.071,59,0.060
193,Serperior,0.08708,747,0.439,443,0.450
194,Bastiodon,0.08686,410,0.241,285,0.289
195,Volcanion,0.08601,713,0.419,422,0.429
196,Luxray,0.08553,716,0.420,412,0.418
197,Raikou,0.08464,378,0.222,237,0.241
198,Porygon2,0.08198,613,0.360,337,0.342
199,Arceus-Psychic,0.08054,434,0.255,271,0.275
200,Sylveon,0.07947,770,0.452,448,0.455
201,Ditto,0.07877,1011,0.593,676,0.687
202,Raticate-Alola,0.07841,317,0.186,135,0.137
203,Electrode,0.07735,454,0.267,326,0.331
204,Minior,0.07693,266,0.156,159,0.161
205,Milotic,0.07597,566,0.332,330,0.335
206,Aggron,0.07467,291,0.171,170,0.173
207,Rotom-Wash,0.07440,499,0.293,282,0.286
208,Vikavolt,0.07409,607,0.356,400,0.406
209,Shiftry,0.07111,127,0.075,75,0.076
210,Excadrill,0.07061,631,0.370,368,0.374
211,Electivire,0.07043,747,0.439,434,0.441
212,Breloom,0.07016,599,0.352,371,0.377
213,Turtonator,0.06530,375,0.220,244,0.248
214,Accelgor,0.06498,362,0.213,231,0.235
215,Jolteon,0.06409,770,0.452,535,0.543
216,Bewear,0.06232,388,0.228,199,0.202
217,Espeon,0.06131,624,0.366,375,0.381
218,Spiritomb,0.06069,537,0.315,345,0.350
219,Nidoking,0.06020,428,0.251,293,0.298
220,Roserade,0.06005,288,0.169,167,0.170
221,Camerupt-Mega,0.05974,435,0.255,260,0.264
