 Total battles: 361
 Avg. weight/team: 1.0
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Kyogre,38.91967,281,38.920,207,41.290
2,Groudon,36.14958,261,36.150,178,35.505
3,Rayquaza,33.10249,239,33.102,149,29.721
4,Latios,31.16343,225,31.163,124,24.734
5,Mewtwo,28.25485,204,28.255,145,28.923
6,Blissey,21.74515,157,21.745,103,20.545
7,Lugia,21.60665,156,21.607,84,16.755
8,Metagross,20.91413,151,20.914,93,18.551
9,Deoxys-Attack,20.63712,149,20.637,90,17.952
10,Latias,13.85042,100,13.850,63,12.566
11,Ho-Oh,13.71191,99,13.712,72,14.362
12,Blaziken,12.18837,88,12.188,58,11.569
13,Swampert,12.18837,88,12.188,78,15.559
14,Sceptile,10.94183,79,10.942,62,12.367
15,Salamence,10.66482,77,10.665,58,11.569
16,Charizard,8.72576,63,8.726,45,8.976
17,Wobbuffet,8.58726,62,8.587,56,11.170
18,Deoxys-Defense,8.44875,61,8.449,52,10.372
19,Gardevoir,8.31025,60,8.310,50,9.973
20,Tyranitar,7.47922,54,7.479,37,7.380
21,Deoxys-Speed,7.47922,54,7.479,40,7.979
22,Forretress,7.20222,52,7.202,32,6.383
23,Mew,6.78670,49,6.787,30,5.984
24,Snorlax,6.50970,47,6.510,44,8.777
25,Jolteon,5.81717,42,5.817,31,6.184
26,Slaking,5.54017,40,5.540,35,6.981
27,Skarmory,5.54017,40,5.540,31,6.184
28,Gengar,5.26316,38,5.263,25,4.987
29,Celebi,4.70914,34,4.709,26,5.186
30,Starmie,4.70914,34,4.709,31,6.184
31,Flygon,4.57064,33,4.571,27,5.386
32,Milotic,4.43213,32,4.432,25,4.987
33,Manectric,4.43213,32,4.432,26,5.186
34,Dragonite,4.43213,32,4.432,23,4.588
35,Aerodactyl,4.01662,29,4.017,22,4.388
36,Aggron,4.01662,29,4.017,23,4.588
37,Alakazam,3.73961,27,3.740,22,4.388
38,Walrein,3.60111,26,3.601,19,3.790
39,Crobat,3.46260,25,3.463,24,4.787
40,Deoxys,3.32410,24,3.324,17,3.391
41,Zapdos,3.32410,24,3.324,14,2.793
42,Venusaur,3.18560,23,3.186,16,3.191
43,Ninetales,3.18560,23,3.186,14,2.793
44,Ludicolo,3.04709,22,3.047,14,2.793
45,Heracross,2.90859,21,2.909,16,3.191
46,Swellow,2.63158,19,2.632,15,2.992
47,Jirachi,2.63158,19,2.632,13,2.593
48,Machamp,2.49307,18,2.493,12,2.394
49,Ninjask,2.35457,17,2.355,14,2.793
50,Gyarados,2.21607,16,2.216,13,2.593
51,Exeggutor,2.07756,15,2.078,12,2.394
52,Lapras,2.07756,15,2.078,13,2.593
53,Breloom,2.07756,15,2.078,12,2.394
54,Medicham,2.07756,15,2.078,9,1.795
55,Pikachu,2.07756,15,2.078,12,2.394
56,Magneton,2.07756,15,2.078,10,1.995
57,Absol,1.93906,14,1.939,10,1.995
58,Feraligatr,1.93906,14,1.939,11,2.194
59,Electrode,1.93906,14,1.939,9,1.795
60,Raichu,1.80055,13,1.801,6,1.197
61,Blastoise,1.80055,13,1.801,12,2.394
62,Ampharos,1.80055,13,1.801,9,1.795
63,Regice,1.80055,13,1.801,9,1.795
64,Sableye,1.80055,13,1.801,11,2.194
65,Vaporeon,1.66205,12,1.662,9,1.795
66,Raikou,1.52355,11,1.524,8,1.596
67,Victreebel,1.52355,11,1.524,7,1.396
68,Cradily,1.52355,11,1.524,6,1.197
69,Steelix,1.52355,11,1.524,11,2.194
70,Houndoom,1.52355,11,1.524,8,1.596
71,Glalie,1.52355,11,1.524,8,1.596
72,Weezing,1.38504,10,1.385,7,1.396
73,Altaria,1.38504,10,1.385,8,1.596
74,Arcanine,1.38504,10,1.385,9,1.795
75,Golem,1.38504,10,1.385,7,1.396
76,Cloyster,1.38504,10,1.385,7,1.396
77,Suicune,1.38504,10,1.385,8,1.596
78,Dugtrio,1.38504,10,1.385,7,1.396
79,Claydol,1.38504,10,1.385,8,1.596
80,Regirock,1.24654,9,1.247,4,0.798
81,Cacturne,1.24654,9,1.247,6,1.197
82,Articuno,1.10803,8,1.108,7,1.396
83,Umbreon,1.10803,8,1.108,7,1.396
84,Meganium,1.10803,8,1.108,8,1.596
85,Registeel,1.10803,8,1.108,8,1.596
86,Primeape,0.96953,7,0.970,5,0.997
87,Porygon2,0.96953,7,0.970,5,0.997
88,Hariyama,0.96953,7,0.970,6,1.197
89,Typhlosion,0.96953,7,0.970,5,0.997
90,Camerupt,0.96953,7,0.970,4,0.798
91,Dusclops,0.96953,7,0.970,6,1.197
92,Kingdra,0.96953,7,0.970,6,1.197
93,Mightyena,0.83102,6,0.831,4,0.798
94,Pelipper,0.83102,6,0.831,6,1.197
95,Torkoal,0.83102,6,0.831,3,0.598
96,Magmar,0.83102,6,0.831,3,0.598
97,Banette,0.69252,5,0.693,4,0.798
98,Marowak,0.69252,5,0.693,4,0.798
99,Jumpluff,0.69252,5,0.693,2,0.399
100,Pidgeot,0.69252,5,0.693,5,0.997
101,Scizor,0.69252,5,0.693,3,0.598
102,Aron,0.55402,4,0.554,4,0.798
103,Slowbro,0.55402,4,0.554,4,0.798
104,Bulbasaur,0.55402,4,0.554,4,0.798
105,Whiscash,0.55402,4,0.554,3,0.598
106,Dodrio,0.55402,4,0.554,2,0.399
107,Charmander,0.55402,4,0.554,4,0.798
108,Flareon,0.55402,4,0.554,4,0.798
109,Miltank,0.55402,4,0.554,3,0.598
110,Jynx,0.55402,4,0.554,2,0.399
111,Shiftry,0.55402,4,0.554,3,0.598
112,Tropius,0.41551,3,0.416,3,0.598
113,Chansey,0.41551,3,0.416,1,0.199
114,Rhydon,0.41551,3,0.416,1,0.199
115,Zangoose,0.41551,3,0.416,2,0.399
116,Sharpedo,0.41551,3,0.416,2,0.399
117,Hitmonlee,0.41551,3,0.416,1,0.199
118,Nidoking,0.41551,3,0.416,3,0.598
119,Squirtle,0.41551,3,0.416,3,0.598
120,Lanturn,0.41551,3,0.416,2,0.399
121,Scyther,0.41551,3,0.416,2,0.399
122,Nidoqueen,0.41551,3,0.416,2,0.399
123,Voltorb,0.41551,3,0.416,2,0.399
124,Donphan,0.41551,3,0.416,1,0.199
125,Smeargle,0.41551,3,0.416,3,0.598
126,Ditto,0.41551,3,0.416,3,0.598
127,Clefable,0.41551,3,0.416,3,0.598
128,Entei,0.41551,3,0.416,2,0.399
129,Armaldo,0.41551,3,0.416,2,0.399
130,Vileplume,0.41551,3,0.416,2,0.399
131,Kangaskhan,0.27701,2,0.277,1,0.199
132,Parasect,0.27701,2,0.277,2,0.399
133,Sunkern,0.27701,2,0.277,2,0.399
134,Grovyle,0.27701,2,0.277,2,0.399
135,Tentacool,0.27701,2,0.277,2,0.399
136,Sandslash,0.27701,2,0.277,2,0.399
137,Hypno,0.27701,2,0.277,2,0.399
138,Bellossom,0.27701,2,0.277,2,0.399
139,Mr. Mime,0.27701,2,0.277,2,0.399
140,Slowking,0.27701,2,0.277,1,0.199
141,Chimecho,0.27701,2,0.277,1,0.199
142,Lairon,0.27701,2,0.277,1,0.199
143,Persian,0.27701,2,0.277,2,0.399
144,Hitmonchan,0.27701,2,0.277,2,0.399
145,Espeon,0.27701,2,0.277,0,0.000
146,Azumarill,0.27701,2,0.277,2,0.399
147,Shedinja,0.27701,2,0.277,2,0.399
148,Kadabra,0.13850,1,0.139,0,0.000
149,Wailord,0.13850,1,0.139,1,0.199
150,Corphish,0.13850,1,0.139,0,0.000
151,Wynaut,0.13850,1,0.139,1,0.199
152,Linoone,0.13850,1,0.139,0,0.000
153,Charmeleon,0.13850,1,0.139,1,0.199
154,Mawile,0.13850,1,0.139,1,0.199
155,Raticate,0.13850,1,0.139,0,0.000
156,Omastar,0.13850,1,0.139,1,0.199
157,Igglybuff,0.13850,1,0.139,0,0.000
158,Tauros,0.13850,1,0.139,0,0.000
159,Fearow,0.13850,1,0.139,1,0.199
160,Shelgon,0.13850,1,0.139,1,0.199
161,Arbok,0.13850,1,0.139,1,0.199
162,Wartortle,0.13850,1,0.139,1,0.199
163,Crawdaunt,0.13850,1,0.139,1,0.199
164,Cyndaquil,0.13850,1,0.139,1,0.199
165,Rattata,0.13850,1,0.139,1,0.199
166,Kabutops,0.13850,1,0.139,1,0.199
167,Exploud,0.13850,1,0.139,1,0.199
168,Totodile,0.13850,1,0.139,1,0.199
169,Meowth,0.13850,1,0.139,1,0.199
170,Golduck,0.13850,1,0.139,1,0.199
171,Togetic,0.13850,1,0.139,1,0.199
172,Vigoroth,0.13850,1,0.139,0,0.000
173,Metapod,0.13850,1,0.139,1,0.199
174,Smoochum,0.13850,1,0.139,0,0.000
175,Ursaring,0.13850,1,0.139,1,0.199
176,Wailmer,0.13850,1,0.139,1,0.199
177,Lickitung,0.13850,1,0.139,0,0.000
178,Ivysaur,0.13850,1,0.139,1,0.199
179,Magcargo,0.13850,1,0.139,0,0.000
180,Elekid,0.13850,1,0.139,1,0.199
181,Togepi,0.13850,1,0.139,1,0.199
182,Yanma,0.13850,1,0.139,1,0.199
183,Furret,0.13850,1,0.139,1,0.199
184,Golbat,0.13850,1,0.139,1,0.199
185,Rapidash,0.13850,1,0.139,1,0.199
186,Seviper,0.13850,1,0.139,0,0.000
187,Seadra,0.13850,1,0.139,0,0.000
188,Pichu,0.13850,1,0.139,0,0.000
189,Grumpig,0.13850,1,0.139,1,0.199
190,Moltres,0.13850,1,0.139,0,0.000
191,Magby,0.13850,1,0.139,0,0.000
192,Electabuzz,0.13850,1,0.139,1,0.199
193,Treecko,0.13850,1,0.139,1,0.199
194,Shuckle,0.13850,1,0.139,1,0.199
195,Qwilfish,0.13850,1,0.139,0,0.000
196,Sudowoodo,0.13850,1,0.139,0,0.000
197,Mudkip,0.13850,1,0.139,1,0.199
198,Tentacruel,0.13850,1,0.139,1,0.199
199,Ariados,0.13850,1,0.139,1,0.199
