 Total battles: 1210
 Avg. weight/team: 1.0
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Kyogre-Primal,31.32231,758,31.322,0,0.000
2,Rayquaza-Mega,30.20661,731,30.207,0,0.000
3,Xerneas,25.53719,618,25.537,0,0.000
4,Groudon-Primal,22.72727,550,22.727,0,0.000
5,Gengar-Mega,19.95868,483,19.959,0,0.000
6,Kangaskhan-Mega,19.29752,467,19.298,0,0.000
7,Talonflame,18.96694,459,18.967,0,0.000
8,Raichu,18.26446,442,18.264,0,0.000
9,Bronzong,14.87603,360,14.876,0,0.000
10,Smeargle,14.29752,346,14.298,0,0.000
11,Hitmontop,13.14050,318,13.140,0,0.000
12,Salamence-Mega,11.81818,286,11.818,0,0.000
13,Ferrothorn,10.24793,248,10.248,0,0.000
14,Amoonguss,8.96694,217,8.967,0,0.000
15,Cresselia,8.92562,216,8.926,0,0.000
16,Thundurus,8.30579,201,8.306,0,0.000
17,Scrafty,7.35537,178,7.355,0,0.000
18,Sylveon,6.90083,167,6.901,0,0.000
19,Gengar,6.90083,167,6.901,0,0.000
20,Aegislash,6.40496,155,6.405,0,0.000
21,Greninja,6.40496,155,6.405,0,0.000
22,Landorus-Therian,6.28099,152,6.281,0,0.000
23,Scizor,5.61983,136,5.620,0,0.000
24,Weavile,5.33058,129,5.331,0,0.000
25,Meowstic,5.12397,124,5.124,0,0.000
26,Whimsicott,5.08264,123,5.083,0,0.000
27,Crobat,5.04132,122,5.041,0,0.000
28,Gastrodon,4.91736,119,4.917,0,0.000
29,Garchomp,4.83471,117,4.835,0,0.000
30,Yveltal,4.29752,104,4.298,0,0.000
31,Tyranitar,4.25620,103,4.256,0,0.000
32,Mawile-Mega,4.21488,102,4.215,0,0.000
33,Arcanine,4.17355,101,4.174,0,0.000
34,Charizard-Mega-Y,4.09091,99,4.091,0,0.000
35,Sceptile-Mega,4.04959,98,4.050,0,0.000
36,Togekiss,3.92562,95,3.926,0,0.000
37,Infernape,3.88430,94,3.884,0,0.000
38,Gyarados,3.42975,83,3.430,0,0.000
39,Gardevoir-Mega,3.22314,78,3.223,0,0.000
40,Cofagrigus,2.89256,70,2.893,0,0.000
41,Azumarill,2.68595,65,2.686,0,0.000
42,Charizard-Mega-X,2.60331,63,2.603,0,0.000
43,Mewtwo,2.47934,60,2.479,0,0.000
44,Venusaur-Mega,2.43802,59,2.438,0,0.000
45,Dragonite,2.43802,59,2.438,0,0.000
46,Lucario-Mega,2.43802,59,2.438,0,0.000
47,Jolteon,2.39669,58,2.397,0,0.000
48,Kyogre,2.27273,55,2.273,0,0.000
49,Dialga,2.23140,54,2.231,0,0.000
50,Bisharp,2.14876,52,2.149,0,0.000
51,Heatran,2.14876,52,2.149,0,0.000
52,Volcarona,2.02479,49,2.025,0,0.000
53,Blaziken-Mega,2.02479,49,2.025,0,0.000
54,Golduck,2.02479,49,2.025,0,0.000
55,Mewtwo-Mega-Y,1.98347,48,1.983,0,0.000
56,Sableye,1.94215,47,1.942,0,0.000
57,Metagross-Mega,1.90083,46,1.901,0,0.000
58,Milotic,1.81818,44,1.818,0,0.000
59,Palkia,1.81818,44,1.818,0,0.000
60,Rayquaza,1.81818,44,1.818,0,0.000
61,Gyarados-Mega,1.77686,43,1.777,0,0.000
62,Tyranitar-Mega,1.73554,42,1.736,0,0.000
63,Hydreigon,1.73554,42,1.736,0,0.000
64,Kyurem-White,1.73554,42,1.736,0,0.000
