 Total battles: 32154
 Avg. weight/team: 0.014
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Kartana,28.71609,19126,29.741,14078,29.626
2,Doublade,27.57188,3957,6.153,3111,6.547
3,Tapu Koko,26.42567,9450,14.695,7379,15.528
4,Pheromosa,24.83957,19148,29.775,14609,30.743
5,Chansey,24.55033,9155,14.236,6888,14.495
6,Celesteela,24.22959,11821,18.382,9454,19.895
7,Snorlax,21.86257,5752,8.944,4393,9.245
8,Landorus-Therian,18.77058,6110,9.501,4546,9.567
9,Cresselia,18.17883,5056,7.862,3822,8.043
10,Tapu Fini,17.67413,6698,10.416,5238,11.023
11,Hoopa-Unbound,17.66970,8275,12.868,5763,12.128
12,Buzzwole,17.04618,6102,9.489,4695,9.880
13,Muk-Alola,15.24444,4872,7.576,3856,8.115
14,Heatran,14.48214,9208,14.319,6819,14.350
15,Pinsir-Mega,14.24899,7467,11.611,5058,10.644
16,Suicune,12.62067,7202,11.199,5488,11.549
17,Garchomp,12.42126,7942,12.350,5828,12.264
18,Xurkitree,10.90984,7729,12.019,5741,12.081
19,Raikou,10.49529,2217,3.447,1723,3.626
20,Charizard-Mega-X,10.31622,1559,2.424,1151,2.422
21,Guzzlord,10.16174,2211,3.438,1658,3.489
22,Gyarados-Mega,10.05730,5361,8.336,3847,8.096
23,Magearna,6.97906,5312,8.260,4096,8.620
24,Mandibuzz,6.72829,1238,1.925,989,2.081
25,Metagross-Mega,6.72583,4774,7.424,3382,7.117
26,Keldeo,6.69578,3615,5.621,2608,5.488
27,Archeops,6.54077,5941,9.238,4400,9.259
28,Venusaur-Mega,6.34536,1873,2.913,1460,3.072
29,Primarina,6.16727,1121,1.743,857,1.803
30,Alakazam-Mega,6.09272,5173,8.044,3445,7.250
31,Krookodile,6.05586,924,1.437,695,1.463
32,Alakazam,5.69231,5347,8.315,3500,7.365
33,Swampert,5.53464,3919,6.094,3191,6.715
34,Terrakion,5.22987,4794,7.455,3478,7.319
35,Blissey,4.88423,2938,4.569,2094,4.407
36,Zapdos,4.68340,2864,4.454,2209,4.649
37,Aerodactyl,4.07153,1849,2.875,1533,3.226
38,Sableye-Mega,4.06239,913,1.420,821,1.728
39,Ferrothorn,3.68075,3105,4.828,2504,5.269
40,Zygarde,3.55123,958,1.490,779,1.639
41,Registeel,3.32487,2497,3.883,2014,4.238
42,Salazzle,3.26327,2827,4.396,2058,4.331
43,Gengar,3.15986,4046,6.292,2846,5.989
44,Marowak-Alola,3.11286,2954,4.594,2242,4.718
45,Weavile,2.64005,3886,6.043,2953,6.214
46,Umbreon,2.57536,1267,1.970,962,2.024
47,Marowak,2.57057,736,1.144,601,1.265
48,Thundurus,2.50746,1815,2.822,1348,2.837
49,Glalie-Mega,2.46049,2260,3.514,1554,3.270
50,Rhyperior,2.43724,798,1.241,629,1.324
51,Kyurem,2.23768,1995,3.102,1439,3.028
52,Ninjask,2.22666,1864,2.899,1640,3.451
53,Hydreigon,2.08843,1565,2.434,1172,2.466
54,Latios,2.07403,2350,3.654,1584,3.333
55,Bouffalant,2.04769,224,0.348,143,0.301
56,Golisopod,2.01705,2064,3.210,1614,3.397
57,Excadrill,1.95664,1031,1.603,764,1.608
58,Celebi,1.94306,805,1.252,562,1.183
59,Diancie,1.89109,775,1.205,587,1.235
60,Bewear,1.86046,2359,3.668,1681,3.538
61,Tyranitar,1.85192,3231,5.024,2298,4.836
62,Charizard-Mega-Y,1.35156,1666,2.591,1239,2.607
63,Hippowdon,1.34920,802,1.247,593,1.248
64,Jellicent,1.34257,268,0.417,211,0.444
65,Magnezone,1.24863,1767,2.748,1391,2.927
66,Toxapex,1.21939,2210,3.437,1668,3.510
67,Type: Null,1.21437,1562,2.429,1258,2.647
68,Hoopa,1.06263,628,0.977,442,0.930
69,Porygon-Z,1.04186,1681,2.614,1222,2.572
70,Skarmory,1.03281,1617,2.514,1319,2.776
71,Porygon2,1.02003,545,0.847,400,0.842
72,Jolteon,1.00103,2700,4.199,2143,4.510
73,Chandelure,0.95098,1697,2.639,1308,2.753
74,Infernape,0.93276,1188,1.847,925,1.947
75,Greninja,0.90044,1540,2.395,1119,2.355
76,Staraptor,0.89953,788,1.225,549,1.155
77,Shuckle,0.89561,2153,3.348,1700,3.577
78,Mew,0.89247,1005,1.563,713,1.500
79,Kommo-o,0.87186,1571,2.443,1131,2.380
80,Tornadus-Therian,0.87022,1149,1.787,895,1.883
81,Thundurus-Therian,0.86203,2953,4.592,2218,4.668
82,Chesnaught,0.85642,221,0.344,167,0.351
83,Goodra,0.84854,990,1.539,768,1.616
84,Volcanion,0.84590,820,1.275,576,1.212
85,Victini,0.83661,902,1.403,655,1.378
86,Scizor-Mega,0.82854,1447,2.250,1050,2.210
87,Spiritomb,0.81892,334,0.519,263,0.553
88,Escavalier,0.81592,989,1.538,816,1.717
89,Darmanitan,0.80128,1283,1.995,1013,2.132
90,Tangrowth,0.78043,295,0.459,232,0.488
91,Nihilego,0.77654,1945,3.025,1401,2.948
92,Steelix,0.77351,575,0.894,460,0.968
93,Florges,0.75805,712,1.107,528,1.111
94,Tapu Lele,0.74673,1754,2.727,1201,2.527
95,Meloetta,0.71396,1060,1.648,804,1.692
96,Garchomp-Mega,0.69805,1806,2.808,1267,2.666
97,Jirachi,0.66048,801,1.246,586,1.233
98,Regirock,0.65761,975,1.516,749,1.576
99,Salamence-Mega,0.65404,351,0.546,262,0.551
100,Gyarados,0.64714,1142,1.776,851,1.791
101,Volcarona,0.63332,941,1.463,703,1.479
102,Dhelmise,0.63182,205,0.319,154,0.324
103,Tapu Bulu,0.61519,1601,2.490,1141,2.401
104,Cofagrigus,0.60133,592,0.921,466,0.981
105,Togekiss,0.56470,369,0.574,268,0.564
106,Throh,0.53722,71,0.110,53,0.112
107,Alomomola,0.53186,274,0.426,204,0.429
108,Pangoro,0.51206,208,0.323,153,0.322
109,Sceptile,0.49339,1816,2.824,1238,2.605
110,Uxie,0.46766,332,0.516,265,0.558
111,Azelf,0.45645,889,1.382,611,1.286
112,Scizor,0.45639,1424,2.214,1143,2.405
113,Electrode,0.44753,634,0.986,552,1.162
114,Eevee,0.44382,738,1.148,561,1.181
115,Conkeldurr,0.43701,764,1.188,586,1.233
116,Hawlucha,0.42075,478,0.743,330,0.694
117,Latias,0.40893,586,0.911,414,0.871
118,Turtonator,0.38921,281,0.437,232,0.488
119,Dusclops,0.38504,912,1.418,683,1.437
120,Metagross,0.36938,896,1.393,670,1.410
121,Palossand,0.36339,744,1.157,567,1.193
122,Aerodactyl-Mega,0.36077,826,1.284,632,1.330
123,Manaphy,0.35626,702,1.092,530,1.115
124,Rampardos,0.33949,840,1.306,613,1.290
125,Gastrodon,0.33398,230,0.358,184,0.387
126,Roserade,0.32914,839,1.305,620,1.305
127,Armaldo,0.30816,71,0.110,52,0.109
128,Necrozma,0.29352,399,0.620,289,0.608
129,Dodrio,0.27789,434,0.675,317,0.667
130,Tornadus,0.26853,554,0.861,449,0.945
131,Gliscor,0.26282,258,0.401,212,0.446
132,Drampa,0.25500,342,0.532,257,0.541
133,Cosmoem,0.25422,1076,1.673,861,1.812
134,Gallade,0.24742,1022,1.589,747,1.572
135,Accelgor,0.24652,605,0.941,505,1.063
136,Virizion,0.24464,713,1.109,520,1.094
137,Arceus,0.23439,97,0.151,62,0.130
138,Incineroar,0.22671,371,0.577,297,0.625
139,Empoleon,0.21515,384,0.597,297,0.625
140,Rotom-Heat,0.21098,409,0.636,333,0.701
141,Salamence,0.20070,449,0.698,347,0.730
142,Articuno,0.20045,326,0.507,214,0.450
143,Shaymin,0.19959,538,0.837,373,0.785
144,Venusaur,0.19750,556,0.865,377,0.793
145,Mantine,0.18899,561,0.872,464,0.976
146,Mamoswine,0.18884,1136,1.766,861,1.812
147,Moltres,0.18205,691,1.075,560,1.178
148,Cobalion,0.18155,573,0.891,425,0.894
149,Rotom-Wash,0.17609,760,1.182,566,1.191
150,Kabutops,0.17550,269,0.418,188,0.396
151,Deoxys-Attack,0.17450,94,0.146,65,0.137
152,Vikavolt,0.17234,723,1.124,541,1.138
153,Bisharp,0.16583,592,0.921,462,0.972
154,Entei,0.16547,654,1.017,514,1.082
155,Ambipom,0.16490,232,0.361,168,0.354
156,Sylveon,0.15903,194,0.302,149,0.314
157,Ursaring,0.15738,766,1.191,529,1.113
158,Pikachu,0.15461,476,0.740,336,0.707
159,Dragonite,0.15454,560,0.871,410,0.863
160,Kingler,0.15228,582,0.905,438,0.922
161,Rhydon,0.14984,256,0.398,195,0.410
162,Braviary,0.14808,402,0.625,294,0.619
163,Electivire,0.14748,675,1.050,511,1.075
164,Mewtwo,0.14533,58,0.090,25,0.053
165,Zekrom,0.13413,29,0.045,19,0.040
166,Heracross,0.13391,252,0.392,206,0.434
167,Pyroar,0.13086,305,0.474,215,0.452
168,Pyukumuku,0.12452,265,0.412,204,0.429
169,Kangaskhan,0.12254,79,0.123,64,0.135
170,Durant,0.12102,367,0.571,273,0.575
171,Stoutland,0.11644,53,0.082,43,0.090
172,Gardevoir,0.11603,344,0.535,256,0.539
173,Tentacruel,0.11592,354,0.550,269,0.566
174,Espeon,0.10912,289,0.449,189,0.398
175,Lycanroc,0.10822,411,0.639,303,0.638
176,Rayquaza-Mega,0.10328,65,0.101,48,0.101
177,Milotic,0.09730,408,0.634,296,0.623
178,Serperior,0.09490,143,0.222,82,0.173
179,Cinccino,0.09408,72,0.112,60,0.126
180,Lugia,0.09314,49,0.076,40,0.084
181,Haxorus,0.09288,532,0.827,375,0.789
182,Rotom-Frost,0.09158,472,0.734,342,0.720
183,Torkoal,0.09030,136,0.211,115,0.242
184,Dusknoir,0.08781,479,0.745,356,0.749
185,Groudon-Primal,0.08693,44,0.068,34,0.072
186,Dragalge,0.08503,94,0.146,69,0.145
187,Regice,0.08225,493,0.767,361,0.760
188,Floatzel,0.08207,201,0.313,153,0.322
189,Sawsbuck,0.08189,153,0.238,113,0.238
190,Sharpedo,0.08185,316,0.491,230,0.484
191,Slowbro,0.08163,280,0.435,214,0.450
192,Crobat,0.08159,521,0.810,408,0.859
193,Dialga,0.08143,21,0.033,19,0.040
194,Relicanth,0.08071,35,0.054,32,0.067
195,Lucario,0.07406,731,1.137,558,1.174
196,Kyogre,0.07349,17,0.026,9,0.019
197,Tauros,0.07110,262,0.407,172,0.362
198,Mudsdale,0.06884,299,0.465,236,0.497
199,Sharpedo-Mega,0.06874,58,0.090,42,0.088
200,Blastoise,0.06835,213,0.331,155,0.326
201,Donphan,0.06530,76,0.118,67,0.141
202,Starmie,0.06404,348,0.541,239,0.503
203,Giratina,0.06354,53,0.082,39,0.082
204,Arcanine,0.06175,314,0.488,234,0.492
205,Decidueye,0.06084,397,0.617,308,0.648
206,Amoonguss,0.05902,117,0.182,86,0.181
207,Stunfisk,0.05867,78,0.121,63,0.133
208,Reshiram,0.05772,10,0.016,6,0.013
209,Scrafty,0.05713,337,0.524,232,0.488
210,Tsareena,0.05400,125,0.194,88,0.185
211,Breloom,0.05047,172,0.267,133,0.280
212,Comfey,0.05031,78,0.121,43,0.090
213,Silvally-Ghost,0.05007,30,0.047,27,0.057
214,Mimikyu,0.04898,344,0.535,261,0.549
215,Torterra,0.04853,154,0.239,122,0.257
216,Talonflame,0.04816,257,0.400,192,0.404
217,Rotom-Mow,0.04646,300,0.467,240,0.505
218,Seismitoad,0.04541,167,0.260,123,0.259
219,Camerupt,0.04472,189,0.294,147,0.309
220,Gourgeist-Super,0.04361,153,0.238,116,0.244
221,Forretress,0.04263,236,0.367,200,0.421
222,Honchkrow,0.04191,94,0.146,67,0.141
223,Exeggutor-Alola,0.04138,268,0.417,210,0.442
224,Claydol,0.04013,155,0.241,130,0.274
225,Crabominable,0.03994,156,0.243,119,0.250
226,Greninja-Ash,0.03761,527,0.819,394,0.829
227,Raichu-Alola,0.03651,265,0.412,195,0.410
228,Fraxure,0.03647,55,0.086,35,0.074
229,Dugtrio,0.03500,124,0.193,91,0.192
230,Carracosta,0.03424,20,0.031,16,0.034
231,Avalugg,0.03394,101,0.157,68,0.143
232,Gengar-Mega,0.03363,80,0.124,62,0.130
233,Bronzong,0.03320,173,0.269,131,0.276
234,Xerneas,0.03227,14,0.022,5,0.011
235,Leafeon,0.03132,109,0.169,73,0.154
236,Slowbro-Mega,0.03123,317,0.493,238,0.501
237,Gligar,0.03062,66,0.103,48,0.101
238,Toxicroak,0.03018,120,0.187,72,0.152
239,Rapidash,0.02940,154,0.239,118,0.248
240,Kangaskhan-Mega,0.02923,30,0.047,21,0.044
241,Slurpuff,0.02906,74,0.115,39,0.082
242,Magneton,0.02781,60,0.093,46,0.097
243,Froslass,0.02754,274,0.426,221,0.465
244,Blastoise-Mega,0.02587,296,0.460,215,0.452
245,Machamp,0.02579,259,0.403,193,0.406
246,Reuniclus,0.02481,51,0.079,34,0.072
247,Cloyster,0.02454,145,0.225,114,0.240
248,Houndoom,0.02351,159,0.247,117,0.246
249,Drapion,0.02285,340,0.529,266,0.560
250,Trevenant,0.02282,45,0.070,37,0.078
251,Clamperl,0.02263,68,0.106,53,0.112
252,Silvally,0.02243,294,0.457,220,0.463
253,Clefable,0.02184,135,0.210,96,0.202
254,Luxray,0.02181,177,0.275,141,0.297
255,Zebstrika,0.02118,108,0.168,89,0.187
256,Zoroark,0.02102,205,0.319,138,0.290
257,Wobbuffet,0.02092,136,0.211,103,0.217
258,Vaporeon,0.02035,260,0.404,188,0.396
259,Noivern,0.02027,285,0.443,213,0.448
260,Klefki,0.02004,24,0.037,17,0.036
261,Glaceon,0.01948,244,0.379,167,0.351
262,Probopass,0.01944,70,0.109,55,0.116
263,Lucario-Mega,0.01887,40,0.062,28,0.059
264,Lanturn,0.01859,85,0.132,66,0.139
265,Nidoqueen,0.01855,39,0.061,34,0.072
266,Charizard,0.01850,339,0.527,243,0.511
267,Delphox,0.01802,305,0.474,220,0.463
268,Kingdra,0.01778,310,0.482,227,0.478
269,Nidoking,0.01764,151,0.235,114,0.240
270,Swalot,0.01716,50,0.078,35,0.074
271,Dedenne,0.01701,71,0.110,55,0.116
272,Ho-Oh,0.01660,14,0.022,9,0.019
273,Minior,0.01607,312,0.485,254,0.535
274,Heatmor,0.01574,16,0.025,16,0.034
275,Beartic,0.01565,73,0.114,45,0.095
276,Flareon,0.01526,151,0.235,113,0.238
277,Pelipper,0.01467,63,0.098,50,0.105
278,Ninetales-Alola,0.01401,142,0.221,104,0.219
279,Tyrantrum,0.01372,70,0.109,52,0.109
280,Bastiodon,0.01370,138,0.215,109,0.229
281,Ribombee,0.01315,94,0.146,55,0.116
282,Crawdaunt,0.01278,52,0.081,40,0.084
283,Galvantula,0.01166,95,0.148,76,0.160
284,Typhlosion,0.01145,163,0.253,116,0.244
285,Ludicolo,0.01125,68,0.106,51,0.107
286,Aegislash,0.01121,19,0.030,14,0.029
287,Mismagius,0.01115,172,0.267,119,0.250
288,Kyogre-Primal,0.01108,14,0.022,8,0.017
289,Scolipede,0.01107,136,0.211,92,0.194
290,Azumarill,0.01075,29,0.045,24,0.051
291,Vanilluxe,0.01016,25,0.039,19,0.040
292,Whimsicott,0.00994,95,0.148,76,0.160
