 Total battles: 79370
 Avg. weight/team: 1.0
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Jolteon,12.67481,20120,12.675,7346,14.242
2,Alakazam,11.28260,17910,11.283,6156,11.935
3,Mewtwo,11.06652,17567,11.067,5937,11.510
4,Mew,11.06211,17560,11.062,5954,11.543
5,Chansey,10.53862,16729,10.539,5794,11.233
6,Jynx,10.50397,16674,10.504,5422,10.512
7,Tauros,10.43089,16558,10.431,5795,11.235
8,Snorlax,10.42459,16548,10.425,5735,11.118
9,Gengar,8.82197,14004,8.822,4756,9.220
10,Rhydon,8.03137,12749,8.031,3783,7.334
11,Zapdos,7.98979,12683,7.990,3812,7.390
12,Golem,7.73214,12274,7.732,3627,7.032
13,Cloyster,7.53811,11966,7.538,3581,6.942
14,Lapras,7.46189,11845,7.462,3556,6.894
15,Exeggutor,7.13179,11321,7.132,3163,6.132
16,Pinsir,6.99950,11111,6.999,3955,7.668
17,Electabuzz,6.54529,10390,6.545,3559,6.900
18,Raichu,6.50120,10320,6.501,3454,6.696
19,Electrode,6.49679,10313,6.497,3416,6.623
20,Magneton,6.42686,10202,6.427,3487,6.760
21,Kadabra,6.31662,10027,6.317,3230,6.262
22,Hypno,6.26811,9950,6.268,3323,6.442
23,Mr. Mime,6.20575,9851,6.206,3215,6.233
24,Slowbro,6.13519,9739,6.135,2608,5.056
25,Starmie,6.10306,9688,6.103,2571,4.984
26,Rapidash,6.00605,9534,6.006,3116,6.041
27,Ninetales,5.93738,9425,5.937,3006,5.828
28,Magmar,5.93360,9419,5.934,3141,6.089
29,Arcanine,5.92919,9412,5.929,3078,5.967
30,Hitmonchan,5.88510,9342,5.885,3029,5.872
31,Flareon,5.87250,9322,5.872,3023,5.861
32,Hitmonlee,5.83596,9264,5.836,2915,5.651
33,Primeape,5.81013,9223,5.810,2898,5.618
34,Machamp,5.80320,9212,5.803,2947,5.713
35,Raticate,5.63815,8950,5.638,2952,5.723
36,Persian,5.61610,8915,5.616,2979,5.775
37,Porygon,5.61484,8913,5.615,2982,5.781
38,Lickitung,5.61106,8907,5.611,2925,5.671
39,Kangaskhan,5.58838,8871,5.588,2952,5.723
40,Clefable,5.58712,8869,5.587,2864,5.552
41,Wigglytuff,5.58649,8868,5.586,2895,5.613
42,Charmeleon,5.36601,8518,5.366,2751,5.333
43,Machoke,5.20411,8261,5.204,2492,4.831
44,Tangela,4.77510,7580,4.775,2216,4.296
45,Sandslash,4.64344,7371,4.643,2209,4.283
46,Dragonair,4.64281,7370,4.643,2078,4.029
47,Arbok,4.62076,7335,4.621,2262,4.385
48,Marowak,4.58675,7281,4.587,2237,4.337
49,Dragonite,4.57415,7261,4.574,2225,4.314
50,Dugtrio,4.56596,7248,4.566,2194,4.254
51,Muk,4.55588,7232,4.556,2259,4.380
52,Weezing,4.49288,7132,4.493,2210,4.285
53,Articuno,4.47083,7097,4.471,2099,4.069
54,Parasect,4.45193,7067,4.452,2161,4.190
55,Venomoth,4.42107,7018,4.421,2115,4.100
56,Beedrill,4.41351,7006,4.414,2176,4.219
57,Golduck,4.31649,6852,4.316,2009,3.895
58,Seadra,4.30956,6841,4.310,2047,3.969
59,Vaporeon,4.29129,6812,4.291,2034,3.943
60,Kingler,4.28436,6801,4.284,2041,3.957
61,Blastoise,4.27995,6794,4.280,2069,4.011
62,Graveler,4.27617,6788,4.276,1882,3.649
63,Haunter,4.26736,6774,4.267,2031,3.937
64,Seaking,4.24972,6746,4.250,2027,3.930
65,Onix,4.24720,6742,4.247,1965,3.810
66,Nidorina,4.20121,6669,4.201,2023,3.922
67,Nidorino,4.19428,6658,4.194,2092,4.056
68,Dewgong,4.10168,6511,4.102,1923,3.728
69,Charizard,3.94923,6269,3.949,1817,3.523
70,Poliwhirl,3.92466,6230,3.925,1729,3.352
71,Moltres,3.89568,6184,3.896,1844,3.575
72,Wartortle,3.84843,6109,3.848,1781,3.453
73,Omastar,3.73378,5927,3.734,1730,3.354
74,Gyarados,3.73378,5927,3.734,1801,3.492
75,Kabutops,3.71929,5904,3.719,1738,3.369
76,Scyther,3.53849,5617,3.538,1629,3.158
77,Vileplume,3.52778,5600,3.528,1552,3.009
78,Butterfree,3.51266,5576,3.513,1516,2.939
79,Poliwrath,3.48053,5525,3.481,1546,2.997
80,Venusaur,3.47423,5515,3.474,1590,3.083
81,Victreebel,3.43329,5450,3.433,1626,3.152
82,Aerodactyl,3.37470,5357,3.375,1529,2.964
83,Nidoking,3.18949,5063,3.189,1433,2.778
84,Weepinbell,3.16051,5017,3.161,1397,2.708
85,Ivysaur,3.15610,5010,3.156,1442,2.796
86,Dodrio,3.13721,4980,3.137,1428,2.768
87,Nidoqueen,3.12398,4959,3.124,1408,2.730
88,Pidgeot,3.11831,4950,3.118,1477,2.863
89,Farfetch'd,3.11138,4939,3.111,1358,2.633
90,Gloom,3.06791,4870,3.068,1345,2.608
91,Fearow,3.05594,4851,3.056,1371,2.658
92,Pidgeotto,2.84490,4516,2.845,1275,2.472
93,Tentacruel,2.82160,4479,2.822,1304,2.528
94,Golbat,2.73340,4339,2.733,1256,2.435
95,Ditto,2.41464,3833,2.415,1589,3.081
96,Caterpie,1.90878,3030,1.909,1126,2.183
97,Metapod,1.78846,2839,1.788,986,1.912
98,Mankey,1.77019,2810,1.770,1052,2.040
99,Machop,1.75948,2793,1.759,957,1.855
100,Dratini,1.73617,2756,1.736,983,1.906
101,Charmander,1.73050,2747,1.731,998,1.935
102,Drowzee,1.71664,2725,1.717,937,1.817
103,Jigglypuff,1.69900,2697,1.699,1030,1.997
104,Pikachu,1.69145,2685,1.691,983,1.906
105,Clefairy,1.68956,2682,1.690,983,1.906
106,Diglett,1.68263,2671,1.683,987,1.913
