 Total battles: 186306
 Avg. weight/team: 1.027
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Mimikyu,25.34823,96994,25.348,39148,24.576
2,Tapu Lele,22.03394,84312,22.034,32717,20.539
3,Garchomp,19.70359,75395,19.704,30679,19.259
4,Salamence-Mega,17.06564,65301,17.066,27234,17.097
5,Kangaskhan-Mega,15.37348,58826,15.373,26905,16.890
6,Tapu Koko,14.86099,56865,14.861,24624,15.458
7,Blaziken,14.01191,53616,14.012,26261,16.486
8,Tapu Fini,13.95415,53395,13.954,21523,13.512
9,Celesteela,12.77630,48888,12.776,20494,12.866
10,Volcarona,12.31530,47124,12.315,17968,11.280
11,Landorus-Therian,11.78557,45097,11.786,22959,14.413
12,Aegislash,10.38323,39731,10.383,14333,8.998
13,Greninja,10.01213,38311,10.012,17387,10.915
14,Thundurus-Therian,9.71943,37191,9.719,13607,8.542
15,Ferrothorn,9.70558,37138,9.706,17882,11.226
16,Charizard-Mega-X,8.99369,34414,8.994,15755,9.891
17,Cloyster,8.89517,34037,8.895,14454,9.074
18,Excadrill,8.52563,32623,8.526,15091,9.474
19,Metagross-Mega,8.36517,32009,8.365,14975,9.401
20,Gengar-Mega,8.09077,30959,8.091,12087,7.588
21,Charizard-Mega-Y,8.03432,30743,8.034,14903,9.356
22,Mamoswine,7.83805,29992,7.838,14495,9.100
23,Hippowdon,7.15988,27397,7.160,13867,8.705
24,Gyarados-Mega,6.81518,26078,6.815,11566,7.261
25,Porygon2,6.55880,25097,6.559,9311,5.845
26,Lucario-Mega,6.52849,24981,6.528,10063,6.317
27,Tyranitar,6.38318,24425,6.383,10808,6.785
28,Breloom,5.94388,22744,5.944,10115,6.350
29,Venusaur-Mega,5.36841,20542,5.368,8692,5.457
30,Dragonite,5.32111,20361,5.321,7527,4.725
31,Muk-Alola,5.05376,19338,5.054,7256,4.555
32,Heatran,5.04801,19316,5.048,8334,5.232
33,Tapu Bulu,4.82143,18449,4.821,7251,4.552
34,Scizor-Mega,4.80366,18381,4.804,7159,4.494
35,Suicune,4.79660,18354,4.797,7232,4.540
