 Total battles: 42479
 Avg. weight/team: 0.527
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Groudon-Primal,40.15526,23741,27.944,17524,31.078
2,Xerneas,29.71882,17725,20.863,11472,20.345
3,Kyogre-Primal,20.54442,13939,16.407,8845,15.686
4,Arceus,20.01628,11012,12.962,7121,12.629
5,Darkrai,19.31397,12794,15.059,8312,14.741
6,Greninja,14.90104,14307,16.840,10093,17.899
7,Lugia,14.33068,8023,9.443,5266,9.339
8,Aegislash,13.27415,10584,12.458,6676,11.840
9,Mewtwo-Mega-Y,13.13712,9054,10.657,5940,10.534
10,Yveltal,11.78474,6631,7.805,4717,8.365
11,Rayquaza,11.64731,8735,10.282,5365,9.515
12,Giratina-Origin,10.94212,6464,7.608,4501,7.982
13,Deoxys-Attack,9.39232,5557,6.541,3728,6.611
14,Blaziken-Mega,9.08342,8619,10.145,5981,10.607
15,Ho-Oh,7.77524,4504,5.301,3160,5.604
16,Kangaskhan-Mega,7.09951,4958,5.836,3654,6.480
17,Lucario-Mega,7.08232,5787,6.812,3965,7.032
18,Gengar-Mega,6.99978,4976,5.857,3338,5.920
19,Blaziken,6.84251,5418,6.377,3788,6.718
20,Salamence-Mega,6.67539,4423,5.206,2911,5.163
21,Ferrothorn,6.41243,4199,4.942,3242,5.750
22,Arceus-Ghost,5.38754,2801,3.297,1841,3.265
23,Scolipede,5.32727,3515,4.137,2974,5.274
24,Mewtwo-Mega-X,5.05848,4154,4.889,2876,5.100
25,Shaymin-Sky,4.88879,2893,3.405,1688,2.994
26,Talonflame,4.68072,4574,5.384,3039,5.390
27,Dialga,4.67537,3575,4.208,2234,3.962
28,Mewtwo,4.61489,3177,3.739,1988,3.526
29,Garchomp,4.45461,4022,4.734,2762,4.898
30,Genesect,3.97881,2591,3.050,1781,3.159
31,Dragonite,3.93333,4288,5.047,2791,4.950
32,Diancie-Mega,3.90065,2393,2.817,1907,3.382
33,Gengar,3.81790,3949,4.648,2642,4.685
34,Serperior,3.76295,3656,4.303,2391,4.240
35,Gliscor,3.74492,3829,4.507,2560,4.540
36,Mawile-Mega,3.74307,2749,3.236,1889,3.350
37,Deoxys-Speed,3.67682,2293,2.699,1933,3.428
38,Smeargle,3.54822,2457,2.892,1849,3.279
39,Espeon,3.53877,2611,3.073,1708,3.029
40,Blissey,3.46327,2085,2.454,1446,2.564
41,Palkia,3.39886,2337,2.751,1504,2.667
42,Chansey,3.23468,1936,2.279,1279,2.268
43,Cloyster,3.18864,2478,2.917,1693,3.002
44,Sableye-Mega,3.00970,2048,2.411,1548,2.745
45,Sylveon,3.00479,3114,3.665,1957,3.471
46,Kyurem-White,2.99477,2099,2.471,1211,2.148
47,Charizard-Mega-X,2.97372,4877,5.740,3266,5.792
48,Kyogre,2.92449,1680,1.977,1057,1.875
49,Giratina,2.80758,1686,1.985,1097,1.945
50,Arceus-Water,2.79145,1388,1.634,1028,1.823
51,Ninjask,2.73008,2136,2.514,1782,3.160
52,Latios,2.67416,1749,2.059,1051,1.864
53,Zekrom,2.62772,2312,2.721,1466,2.600
54,Arceus-Ground,2.53410,1217,1.432,834,1.479
55,Ditto,2.42898,1485,1.748,1027,1.821
56,Landorus-Therian,2.34747,1416,1.667,1091,1.935
57,Volcarona,2.30538,2230,2.625,1331,2.360
58,Arceus-Steel,2.27978,1271,1.496,789,1.399
59,Infernape,2.24512,2950,3.472,2067,3.666
60,Klefki,2.22466,1266,1.490,969,1.718
61,Skarmory,2.15627,1850,2.178,1399,2.481
62,Scizor,2.11674,2247,2.645,1510,2.678
63,Charizard-Mega-Y,2.10752,2909,3.424,1960,3.476
64,Umbreon,2.09769,2119,2.494,1345,2.385
65,Deoxys-Defense,2.08818,1555,1.830,1117,1.981
66,Togekiss,2.07755,2255,2.654,1500,2.660
67,Tyranitar,2.05987,2484,2.924,1702,3.018
68,Gardevoir-Mega,2.03292,2774,3.265,1766,3.132
69,Shuckle,2.02917,1624,1.912,1401,2.485
70,Sceptile-Mega,2.01850,3977,4.681,2451,4.347
71,Vaporeon,2.00322,1550,1.824,1055,1.871
72,Weavile,1.96997,2112,2.486,1381,2.449
73,Azumarill,1.94729,1805,2.125,1225,2.172
74,Forretress,1.93312,1484,1.747,1282,2.274
75,Breloom,1.86886,1840,2.166,1163,2.063
76,Arceus-Fairy,1.79313,1074,1.264,730,1.295
77,Mew,1.77868,1517,1.786,1061,1.882
78,Clefable,1.75816,1290,1.518,842,1.493
79,Gardevoir,1.75373,2084,2.453,1345,2.385
80,Jolteon,1.72662,2309,2.718,1533,2.719
81,Scizor-Mega,1.71944,1545,1.819,973,1.726
82,Hoopa-Unbound,1.71481,1486,1.749,929,1.648
83,Excadrill,1.65002,1385,1.630,903,1.601
84,Wobbuffet,1.56621,1149,1.352,814,1.444
85,Milotic,1.56405,1693,1.993,1115,1.977
86,Metagross-Mega,1.51736,1967,2.315,1241,2.201
87,Gyarados,1.45901,1615,1.901,1067,1.892
88,Salamence,1.41302,2017,2.374,1191,2.112
89,Bisharp,1.40446,2013,2.369,1288,2.284
90,Metagross,1.38316,1770,2.083,1150,2.039
91,Sableye,1.35119,1048,1.234,733,1.300
92,Snorlax,1.30426,1800,2.119,1258,2.231
93,Reshiram,1.30379,1209,1.423,756,1.341
94,Chandelure,1.28111,1267,1.491,854,1.515
95,Venusaur-Mega,1.24518,1603,1.887,1089,1.931
96,Swampert-Mega,1.24463,1632,1.921,1171,2.077
97,Tyranitar-Mega,1.24387,1696,1.996,1129,2.002
98,Rotom-Wash,1.22055,1300,1.530,888,1.575
99,Groudon,1.21634,834,0.982,614,1.089
100,Lopunny-Mega,1.18190,1189,1.400,867,1.538
101,Lucario,1.18047,1512,1.780,992,1.759
102,Heracross-Mega,1.15800,1394,1.641,884,1.568
103,Kingdra,1.15782,1254,1.476,870,1.543
104,Gallade-Mega,1.14671,1787,2.103,1144,2.029
105,Staraptor,1.14260,1853,2.181,1252,2.220
106,Lapras,1.14202,1256,1.478,917,1.626
107,Arcanine,1.13847,1298,1.528,900,1.596
108,Goodra,1.12095,1561,1.837,1005,1.782
109,Victini,1.10195,908,1.069,602,1.068
110,Sceptile,1.09605,1954,2.300,1200,2.128
111,Magnezone,1.08922,1190,1.401,790,1.401
112,Arceus-Poison,1.04279,549,0.646,355,0.630
113,Typhlosion,1.04172,1198,1.410,868,1.539
114,Swampert,1.03201,1316,1.549,980,1.738
115,Hydreigon,1.02236,1588,1.869,1006,1.784
116,Jirachi,1.01607,719,0.846,442,0.784
117,Latias,0.99701,665,0.783,407,0.722
118,Hawlucha,0.99359,1360,1.601,893,1.584
119,Noivern,0.99171,1336,1.573,902,1.600
120,Heatran,0.97516,794,0.935,544,0.965
121,Haxorus,0.97044,1249,1.470,791,1.403
122,Venusaur,0.96223,1096,1.290,729,1.293
123,Landorus,0.93478,667,0.785,441,0.782
124,Krookodile,0.91584,1252,1.474,873,1.548
125,Electivire,0.91337,1506,1.773,1014,1.798
126,Gyarados-Mega,0.90851,1142,1.344,757,1.343
127,Arceus-Dragon,0.90621,727,0.856,439,0.779
128,Garchomp-Mega,0.89060,1430,1.683,950,1.685
129,Crobat,0.88910,1242,1.462,845,1.499
130,Galvantula,0.88357,992,1.168,776,1.376
131,Pikachu,0.87653,1453,1.710,969,1.718
132,Hippowdon,0.86753,689,0.811,569,1.009
133,Thundurus,0.84915,609,0.717,412,0.731
134,Beedrill-Mega,0.84914,1024,1.205,685,1.215
135,Zoroark,0.84450,1159,1.364,580,1.029
136,Charizard,0.82197,1294,1.523,874,1.550
137,Froslass,0.79808,782,0.920,597,1.059
138,Miltank,0.77681,512,0.603,385,0.683
139,Zapdos,0.75794,943,1.110,658,1.167
140,Kyurem-Black,0.75322,815,0.959,468,0.830
141,Arceus-Rock,0.74578,397,0.467,240,0.426
142,Altaria-Mega,0.73953,905,1.065,571,1.013
143,Conkeldurr,0.72202,970,1.142,632,1.121
144,Shedinja,0.71626,768,0.904,533,0.945
145,Alakazam,0.70719,892,1.050,559,0.991
146,Starmie,0.69680,776,0.913,520,0.922
147,Feraligatr,0.69626,995,1.171,718,1.273
148,Slowbro,0.67874,573,0.674,386,0.685
149,Cofagrigus,0.64791,484,0.570,342,0.607
150,Whimsicott,0.63936,547,0.644,336,0.596
151,Empoleon,0.63047,718,0.845,537,0.952
152,Porygon-Z,0.61710,840,0.989,579,1.027
153,Blastoise-Mega,0.61386,1157,1.362,805,1.428
154,Tentacruel,0.60878,525,0.618,380,0.674
155,Machamp,0.60482,860,1.012,556,0.986
156,Arceus-Electric,0.59512,521,0.613,330,0.585
157,Volcanion,0.59276,670,0.789,445,0.789
158,Drifblim,0.59055,378,0.445,227,0.403
159,Pidgeot-Mega,0.58620,794,0.935,529,0.938
160,Mamoswine,0.58230,656,0.772,471,0.835
161,Ambipom,0.57652,468,0.551,374,0.663
162,Keldeo,0.56113,519,0.611,354,0.628
163,Crawdaunt,0.55820,559,0.658,344,0.610
164,Politoed,0.55746,702,0.826,544,0.965
165,Alakazam-Mega,0.55713,997,1.174,655,1.162
166,Raikou,0.55693,489,0.576,318,0.564
167,Ludicolo,0.55544,600,0.706,424,0.752
168,Eelektross,0.55381,725,0.853,523,0.928
169,Aggron,0.54893,775,0.912,556,0.986
170,Thundurus-Therian,0.54743,442,0.520,272,0.482
171,Heracross,0.54420,816,0.960,540,0.958
172,Medicham-Mega,0.53227,454,0.534,313,0.555
173,Yanmega,0.53212,429,0.505,298,0.528
174,Aerodactyl,0.52322,496,0.584,372,0.660
175,Arceus-Psychic,0.51759,273,0.321,176,0.312
176,Cinccino,0.51589,563,0.663,337,0.598
177,Chesnaught,0.50460,619,0.729,401,0.711
178,Florges,0.50442,585,0.689,341,0.605
179,Steelix,0.50063,502,0.591,342,0.607
180,Donphan,0.50010,414,0.487,320,0.568
181,Gallade,0.49668,621,0.731,407,0.722
182,Drapion,0.49635,744,0.876,518,0.919
183,Porygon2,0.48930,573,0.674,355,0.630
184,Delphox,0.48781,657,0.773,393,0.697
185,Ninetales,0.48041,653,0.769,439,0.779
186,Aggron-Mega,0.47660,664,0.782,469,0.832
187,Mandibuzz,0.45198,354,0.417,240,0.426
188,Nidoking,0.44613,539,0.634,366,0.649
189,Ampharos-Mega,0.43540,659,0.776,460,0.816
190,Sigilyph,0.43305,345,0.406,213,0.378
