 Total battles: 55238
 Avg. weight/team: 1.0
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Rayquaza-Mega,14.57873,16106,14.579,9490,13.760
2,Groudon-Primal,13.17209,14552,13.172,9839,14.266
3,Darkrai,11.41515,12611,11.415,7761,11.253
4,Kyogre-Primal,10.17597,11242,10.176,6907,10.015
5,Greninja,9.72066,10739,9.721,7216,10.463
6,Xerneas,9.37760,10360,9.378,6157,8.927
7,Arceus,7.83971,8661,7.840,4737,6.868
8,Aegislash,7.51566,8303,7.516,5314,7.705
9,Mewtwo-Mega-Y,6.53083,7215,6.531,4552,6.600
10,Smeargle,6.16514,6811,6.165,4490,6.510
11,Blaziken-Mega,5.90445,6523,5.904,4566,6.620
12,Garchomp,5.63199,6222,5.632,4002,5.803
13,Charizard-Mega-X,5.48354,6058,5.484,4117,5.969
14,Blaziken,5.40660,5973,5.407,4116,5.968
15,Dragonite,5.14953,5689,5.150,3570,5.176
16,Gengar,4.86893,5379,4.869,3334,4.834
17,Talonflame,4.55484,5032,4.555,2778,4.028
18,Gliscor,4.37833,4837,4.378,3165,4.589
19,Gardevoir-Mega,4.31587,4768,4.316,2860,4.147
20,Serperior,4.25794,4704,4.258,2857,4.142
21,Lucario-Mega,4.19548,4635,4.195,3087,4.476
22,Gengar-Mega,4.15837,4594,4.158,3083,4.470
23,Mewtwo-Mega-X,4.07962,4507,4.080,2938,4.260
24,Cloyster,4.07509,4502,4.075,2785,4.038
25,Ferrothorn,4.04251,4466,4.043,3276,4.750
26,Togekiss,4.01897,4440,4.019,2792,4.048
27,Snorlax,3.89315,4301,3.893,2600,3.770
28,Lugia,3.86690,4272,3.867,2490,3.610
29,Espeon,3.66233,4046,3.662,2373,3.441
30,Sceptile-Mega,3.65328,4036,3.653,2576,3.735
31,Electivire,3.64151,4023,3.642,2713,3.934
32,Yveltal,3.53470,3905,3.535,2375,3.444
33,Arcanine,3.41341,3771,3.413,2524,3.660
34,Tyranitar,3.36363,3716,3.364,2414,3.500
35,Ditto,3.34371,3694,3.344,1451,2.104
36,Breloom,3.24324,3583,3.243,2407,3.490
37,Umbreon,3.22423,3562,3.224,2273,3.296
38,Ninjask,3.21337,3550,3.213,2784,4.037
39,Sylveon,3.18259,3516,3.183,2185,3.168
40,Lopunny-Mega,3.15725,3488,3.157,2403,3.484
41,Klefki,3.13009,3458,3.130,2133,3.093
42,Crobat,3.10022,3425,3.100,2357,3.418
43,Infernape,3.08755,3411,3.088,2365,3.429
44,Chansey,3.04591,3365,3.046,1888,2.737
45,Volcarona,3.03595,3354,3.036,2044,2.964
46,Scizor,3.01604,3332,3.016,2184,3.167
47,Gallade-Mega,2.99703,3311,2.997,2247,3.258
48,Charizard-Mega-Y,2.95811,3268,2.958,2159,3.130
49,Scolipede,2.94906,3258,2.949,2497,3.621
50,Milotic,2.93729,3245,2.937,1868,2.708
51,Shuckle,2.93367,3241,2.934,2092,3.033
52,Kangaskhan-Mega,2.91828,3224,2.918,2159,3.130
53,Jolteon,2.90289,3207,2.903,2253,3.267
54,Mew,2.88932,3192,2.889,1799,2.608
55,Arceus-Ghost,2.85401,3153,2.854,2120,3.074
56,Dialga,2.83772,3135,2.838,1983,2.875
57,Mewtwo,2.80785,3102,2.808,1644,2.384
58,Clefable,2.77255,3063,2.773,1853,2.687
59,Weavile,2.73725,3024,2.737,2095,3.038
60,Giratina-Origin,2.73272,3019,2.733,1814,2.630
61,Deoxys-Attack,2.60238,2875,2.602,1841,2.669
62,Metagross-Mega,2.60147,2874,2.601,1892,2.743
63,Chandelure,2.51276,2776,2.513,1850,2.682
64,Gardevoir,2.50914,2772,2.509,1706,2.474
65,Blissey,2.50190,2764,2.502,1608,2.332
66,Swampert-Mega,2.41681,2670,2.417,1787,2.591
67,Zekrom,2.41681,2670,2.417,1584,2.297
68,Metagross,2.41591,2669,2.416,1650,2.392
69,Salamence,2.39419,2645,2.394,1632,2.366
70,Forretress,2.38785,2638,2.388,2084,3.022
71,Sableye-Mega,2.38604,2636,2.386,1888,2.737
72,Drifblim,2.36341,2611,2.363,1890,2.740
73,Mawile-Mega,2.32720,2571,2.327,1715,2.487
74,Lucario,2.29371,2534,2.294,1691,2.452
75,Skarmory,2.26746,2505,2.267,1953,2.832
76,Azumarill,2.26656,2504,2.267,1580,2.291
77,Ho-Oh,2.25750,2494,2.258,1619,2.347
78,Salamence-Mega,2.24483,2480,2.245,1538,2.230
79,Scizor-Mega,2.20319,2434,2.203,1555,2.255
80,Gyarados,2.17785,2406,2.178,1559,2.260
81,Venusaur-Mega,2.14617,2371,2.146,1604,2.326
82,Haxorus,2.14164,2366,2.142,1417,2.055
83,Staraptor,2.12535,2348,2.125,1525,2.211
84,Nidoking,2.10543,2326,2.105,1570,2.276
85,Machamp,2.09729,2317,2.097,1654,2.398
86,Shaymin-Sky,2.09638,2316,2.096,1421,2.060
87,Garchomp-Mega,2.07466,2292,2.075,1506,2.184
88,Rotom-Wash,2.04026,2254,2.040,1529,2.217
89,Rattata,2.00406,2214,2.004,603,0.874
90,Genesect,1.98776,2196,1.988,1234,1.789
91,Kingdra,1.97871,2186,1.979,1252,1.815
92,Bisharp,1.97599,2183,1.976,1366,1.981
93,Goodra,1.97328,2180,1.973,1340,1.943
94,Heracross-Mega,1.96151,2167,1.962,1394,2.021
95,Excadrill,1.94884,2153,1.949,1381,2.002
96,Starmie,1.93526,2138,1.935,1382,2.004
97,Vaporeon,1.93345,2136,1.933,1415,2.052
98,Whimsicott,1.89905,2098,1.899,1111,1.611
99,Pikachu,1.88186,2079,1.882,1363,1.976
100,Tyranitar-Mega,1.86285,2058,1.863,1386,2.010
101,Articuno,1.84746,2041,1.847,1255,1.820
102,Sceptile,1.83660,2029,1.837,1196,1.734
103,Arceus-Fairy,1.83207,2024,1.832,1259,1.825
104,Alakazam,1.75242,1936,1.752,1146,1.662
105,Hydreigon,1.70625,1885,1.706,1176,1.705
106,Diancie-Mega,1.69449,1872,1.694,1231,1.785
107,Noivern,1.69086,1868,1.691,1249,1.811
108,Lapras,1.68815,1865,1.688,1214,1.760
109,Magnezone,1.67457,1850,1.675,1202,1.743
110,Zoroark,1.66009,1834,1.660,810,1.174
111,Kyurem-White,1.64923,1822,1.649,1139,1.651
112,Hoopa-Unbound,1.62388,1794,1.624,1124,1.630
113,Beedrill-Mega,1.59854,1766,1.599,1166,1.691
114,Palkia,1.58858,1755,1.589,1056,1.531
115,Alakazam-Mega,1.58315,1749,1.583,1139,1.651
116,Zapdos,1.57953,1745,1.580,1205,1.747
117,Venusaur,1.57229,1737,1.572,1058,1.534
118,Blastoise,1.56414,1728,1.564,1140,1.653
119,Gyarados-Mega,1.55147,1714,1.551,1162,1.685
120,Swampert,1.52341,1683,1.523,1204,1.746
121,Altaria-Mega,1.50440,1662,1.504,1016,1.473
122,Drapion,1.47905,1634,1.479,1140,1.653
123,Charizard,1.45914,1612,1.459,1065,1.544
124,Aggron-Mega,1.43017,1580,1.430,1072,1.554
125,Shedinja,1.41750,1566,1.418,955,1.385
126,Sableye,1.41660,1565,1.417,991,1.437
127,Porygon-Z,1.38220,1527,1.382,1063,1.541
128,Jirachi,1.38130,1526,1.381,897,1.301
129,Roserade,1.36953,1513,1.370,1001,1.451
130,Arceus-Steel,1.36048,1503,1.360,901,1.306
131,Blastoise-Mega,1.35776,1500,1.358,1018,1.476
132,Galvantula,1.33785,1478,1.338,1210,1.754
133,Aggron,1.33604,1476,1.336,982,1.424
134,Durant,1.31612,1454,1.316,1030,1.493
135,Empoleon,1.30798,1445,1.308,948,1.375
136,Flygon,1.29983,1436,1.300,967,1.402
137,Torterra,1.28987,1425,1.290,894,1.296
138,Ambipom,1.28173,1416,1.282,1012,1.467
139,Krookodile,1.25729,1389,1.257,906,1.314
140,Kyogre,1.24914,1380,1.249,759,1.101
141,Latios,1.24099,1371,1.241,869,1.260
142,Raichu,1.23737,1367,1.237,1027,1.489
143,Hawlucha,1.23466,1364,1.235,926,1.343
144,Ludicolo,1.22923,1358,1.229,841,1.219
145,Heatran,1.21927,1347,1.219,919,1.332
146,Wobbuffet,1.21836,1346,1.218,719,1.043
147,Reshiram,1.21836,1346,1.218,820,1.189
148,Cinccino,1.21565,1343,1.216,815,1.182
149,Scrafty,1.21384,1341,1.214,887,1.286
150,Mamoswine,1.20660,1333,1.207,913,1.324
151,Eelektross,1.18306,1307,1.183,840,1.218
152,Delphox,1.16858,1291,1.169,831,1.205
153,Landorus-Therian,1.16224,1284,1.162,797,1.156
154,Feraligatr,1.16134,1283,1.161,895,1.298
155,Ninetales,1.15953,1281,1.160,885,1.283
156,Sigilyph,1.15229,1273,1.152,728,1.056
157,Gallade,1.14052,1260,1.141,792,1.148
158,Ampharos-Mega,1.13328,1252,1.133,826,1.198
