 Total battles: 10150
 Avg. weight/team: 0.695
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Tauros,62.16196,10119,49.847,7089,43.747
2,Exeggutor,60.42793,10430,51.379,8939,55.164
3,Chansey,59.08491,10127,49.887,8359,51.584
4,Snorlax,57.01578,10319,50.833,8287,51.140
5,Alakazam,50.85906,9950,49.015,8534,52.664
6,Starmie,36.78953,6212,30.601,5313,32.787
7,Gengar,31.66055,6657,32.793,5572,34.386
8,Zapdos,29.32404,5312,26.167,4212,25.993
9,Golem,21.57840,4154,20.463,3232,19.945
10,Rhydon,20.19483,4139,20.389,3275,20.210
11,Jolteon,17.12851,3925,19.335,3162,19.513
12,Jynx,15.81698,2636,12.985,2468,15.230
13,Lapras,15.76637,3639,17.926,2835,17.495
14,Slowbro,14.80823,2948,14.522,2407,14.854
15,Cloyster,11.15928,2267,11.167,1796,11.083
16,Dragonite,9.92124,3016,14.857,2160,13.330
17,Charizard,8.96323,3110,15.320,2450,15.119
18,Raichu,6.04325,1361,6.704,1153,7.115
19,Venusaur,5.87924,1859,9.158,1449,8.942
20,Persian,3.58534,756,3.724,552,3.406
21,Nidoking,3.44151,846,4.167,642,3.962
22,Blastoise,3.40758,1319,6.498,997,6.153
23,Electrode,3.31027,723,3.562,657,4.054
24,Gyarados,3.27515,954,4.700,711,4.388
25,Articuno,3.02136,765,3.768,556,3.431
26,Arcanine,2.73713,907,4.468,679,4.190
27,Victreebel,2.06800,484,2.384,351,2.166
28,Hypno,2.00254,410,2.020,352,2.172
29,Clefable,1.95012,393,1.936,329,2.030
30,Ninetales,1.78413,468,2.305,323,1.993
31,Dugtrio,1.69158,364,1.793,301,1.858
32,Machamp,1.55593,565,2.783,417,2.573
33,Dodrio,1.43530,445,2.192,324,1.999
34,Pikachu,1.43128,569,2.803,495,3.055
35,Moltres,1.41500,462,2.276,328,2.024
36,Nidoqueen,1.37800,270,1.330,208,1.284
37,Poliwrath,1.34031,348,1.714,272,1.679
38,Hitmonlee,1.31606,380,1.872,266,1.642
39,Pidgeot,1.23758,518,2.552,394,2.431
40,Kangaskhan,1.17833,250,1.232,193,1.191
41,Aerodactyl,1.16054,429,2.113,309,1.907
42,Vaporeon,0.95028,350,1.724,256,1.580
43,Wigglytuff,0.78426,172,0.847,142,0.876
44,Flareon,0.73396,235,1.158,180,1.111
45,Scyther,0.68848,229,1.128,172,1.061
46,Tentacruel,0.68832,210,1.034,161,0.994
47,Electabuzz,0.66977,244,1.202,208,1.284
48,Kabutops,0.60206,165,0.813,131,0.808
49,Ditto,0.59464,252,1.241,193,1.191
50,Sandslash,0.57331,151,0.744,121,0.747
51,Beedrill,0.56728,165,0.813,123,0.759
52,Parasect,0.55878,140,0.690,121,0.747
53,Rapidash,0.47142,153,0.754,118,0.728
54,Golduck,0.46851,142,0.700,105,0.648
55,Primeape,0.42379,128,0.631,95,0.586
56,Kingler,0.41581,125,0.616,91,0.562
57,Butterfree,0.40526,149,0.734,109,0.673
58,Weezing,0.39192,124,0.611,103,0.636
59,Muk,0.38738,157,0.773,120,0.741
60,Marowak,0.38054,143,0.704,110,0.679
61,Magneton,0.36943,148,0.729,124,0.765
62,Arbok,0.36198,128,0.631,102,0.629
63,Dragonair,0.35197,93,0.458,58,0.358
64,Omastar,0.33585,115,0.567,81,0.500
65,Raticate,0.32894,83,0.409,65,0.401
66,Hitmonchan,0.32101,123,0.606,81,0.500
67,Pinsir,0.31364,85,0.419,66,0.407
68,Venomoth,0.31339,98,0.483,77,0.475
69,Onix,0.30855,165,0.813,122,0.753
70,Vileplume,0.27969,127,0.626,105,0.648
71,Tangela,0.27325,94,0.463,84,0.518
72,Magmar,0.25268,90,0.443,70,0.432
73,Porygon,0.22322,109,0.537,81,0.500
74,Mr. Mime,0.21987,66,0.325,49,0.302
75,Bulbasaur,0.21320,96,0.473,68,0.420
76,Lickitung,0.20851,70,0.345,57,0.352
77,Squirtle,0.19293,78,0.384,59,0.364
78,Dewgong,0.17816,82,0.404,67,0.413
79,Seadra,0.17417,82,0.404,61,0.376
80,Kadabra,0.16747,61,0.300,47,0.290
81,Dratini,0.15713,30,0.148,28,0.173
82,Haunter,0.15410,65,0.320,56,0.346
83,Farfetch'd,0.12021,42,0.207,31,0.191
84,Fearow,0.11793,51,0.251,38,0.235
85,Eevee,0.10626,33,0.163,28,0.173
86,Golbat,0.10308,57,0.281,43,0.265
87,Graveler,0.07442,32,0.158,29,0.179
88,Wartortle,0.06823,26,0.128,22,0.136
89,Meowth,0.05603,22,0.108,14,0.086
90,Charmeleon,0.05572,22,0.108,14,0.086
91,Magikarp,0.05240,18,0.089,17,0.105
92,Charmander,0.05222,24,0.118,21,0.130
93,Pidgeotto,0.04923,24,0.118,21,0.130
94,Gloom,0.04402,15,0.074,10,0.062
95,Gastly,0.03754,12,0.059,10,0.062
96,Ivysaur,0.03744,31,0.153,28,0.173
97,Rhyhorn,0.03672,22,0.108,18,0.111
98,Staryu,0.03059,17,0.084,16,0.099
99,Jigglypuff,0.02747,18,0.089,14,0.086
100,Weedle,0.02528,11,0.054,8,0.049
101,Rattata,0.02466,13,0.064,12,0.074
102,Psyduck,0.02445,18,0.089,14,0.086
103,Exeggcute,0.02354,10,0.049,8,0.049
104,Drowzee,0.02228,6,0.030,6,0.037
105,Abra,0.02178,9,0.044,8,0.049
106,Krabby,0.01988,11,0.054,10,0.062
107,Machoke,0.01987,7,0.034,6,0.037
108,Growlithe,0.01951,11,0.054,8,0.049
109,Voltorb,0.01840,11,0.054,10,0.062
110,Poliwhirl,0.01775,5,0.025,4,0.025
111,Vulpix,0.01703,9,0.044,7,0.043
112,Slowpoke,0.01572,5,0.025,4,0.025
113,Goldeen,0.01489,5,0.025,4,0.025
114,Ekans,0.01417,5,0.025,4,0.025
115,Caterpie,0.01401,7,0.034,7,0.043
116,Geodude,0.01373,12,0.059,12,0.074
117,Zubat,0.01345,7,0.034,7,0.043
118,Weepinbell,0.01335,7,0.034,7,0.043
119,Metapod,0.01301,6,0.030,5,0.031
120,Horsea,0.01229,11,0.054,10,0.062
121,Seaking,0.01110,9,0.044,8,0.049
122,Pidgey,0.01085,5,0.025,4,0.025
123,Cubone,0.01048,5,0.025,5,0.031
124,Kabuto,0.00844,4,0.020,4,0.025
125,Poliwag,0.00825,3,0.015,3,0.019
126,Diglett,0.00640,4,0.020,4,0.025
127,Ponyta,0.00627,4,0.020,4,0.025
128,Koffing,0.00604,3,0.015,3,0.019
129,Magnemite,0.00586,6,0.030,5,0.031
130,Bellsprout,0.00562,2,0.010,1,0.006
131,Paras,0.00535,2,0.010,2,0.012
132,Mankey,0.00527,2,0.010,2,0.012
133,Kakuna,0.00507,2,0.010,2,0.012
134,Nidorino,0.00463,5,0.025,5,0.031
135,Machop,0.00453,2,0.010,2,0.012
136,Shellder,0.00445,1,0.005,1,0.006
137,Omanyte,0.00436,5,0.025,3,0.019
138,Spearow,0.00298,1,0.005,1,0.006
139,Oddish,0.00272,1,0.005,1,0.006
140,NidoranF,0.00264,1,0.005,1,0.006
141,Sandshrew,0.00264,1,0.005,1,0.006
142,Nidorina,0.00232,3,0.015,3,0.019
