 Total battles: 65
 Avg. weight/team: 0.256
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Azumarill,41.54061,35,26.923,23,22.848
2,Goodra,32.63577,22,16.923,19,18.874
3,Tapu Koko,30.70193,12,9.231,10,9.934
4,Metagross-Mega,30.18879,12,9.231,8,7.947
5,Conkeldurr,29.29282,25,19.231,17,16.887
6,Marowak-Alola,26.97183,30,23.077,24,23.841
7,Tapu Lele,22.74166,12,9.231,9,8.940
8,Salamence,22.71091,17,13.077,12,11.921
9,Landorus-Therian,21.81321,9,6.923,8,7.947
10,Porygon-Z,21.28920,26,20.000,17,16.887
11,Pelipper,19.14185,22,16.923,19,18.874
12,Bronzong,17.32887,10,7.692,8,7.947
13,Politoed,17.32673,8,6.154,7,6.954
14,Galvantula,17.32673,8,6.154,8,7.947
15,Kingdra,15.84147,12,9.231,9,8.940
16,Hippowdon,13.51199,10,7.692,8,7.947
17,Yanmega,12.27939,17,13.077,14,13.907
18,Ferrothorn,11.70209,7,5.385,7,6.954
19,Toxapex,10.83364,16,12.308,14,13.907
20,Mienshao,10.24978,12,9.231,10,9.934
21,Stoutland,9.71175,7,5.385,7,6.954
22,Clefable,9.23897,25,19.231,20,19.868
23,Gyarados-Mega,9.21607,12,9.231,11,10.927
24,Lanturn,8.37558,4,3.077,3,2.980
25,Latias,8.37558,3,2.308,1,0.993
26,Cinccino,8.15931,22,16.923,17,16.887
27,Golurk,7.89422,13,10.000,12,11.921
28,Gigalith,7.75405,12,9.231,11,10.927
29,Ditto,7.74059,5,3.846,2,1.987
30,Rotom-Wash,7.53889,5,3.846,3,2.980
31,Alakazam,7.53889,4,3.077,3,2.980
32,Seismitoad,7.47242,7,5.385,4,3.974
33,Ursaring,6.17621,12,9.231,10,9.934
34,Greninja,5.93051,8,6.154,5,4.967
35,Kommo-o,5.29793,9,6.923,8,7.947
36,Alomomola,4.37443,8,6.154,7,6.954
37,Scizor-Mega,4.19284,5,3.846,3,2.980
38,Jirachi,3.94202,9,6.923,8,7.947
39,Snorlax,3.83875,6,4.615,5,4.967
40,Bruxish,3.01097,5,3.846,2,1.987
41,Heliolisk,2.81337,4,3.077,3,2.980
42,Staraptor,2.75991,2,1.538,1,0.993
43,Aggron,2.04263,2,1.538,1,0.993
44,Breloom,2.00685,3,2.308,2,1.987
45,Raticate,1.85957,2,1.538,1,0.993
46,Tapu Bulu,1.85220,6,4.615,6,5.960
47,Honchkrow,1.85220,6,4.615,5,4.967
48,Tapu Fini,1.85220,6,4.615,6,5.960
49,Muk-Alola,1.85220,8,6.154,7,6.954
50,Scrafty,1.77631,9,6.923,7,6.954
51,Mamoswine,1.37947,2,1.538,0,0.000
52,Dragonite,1.37562,3,2.308,3,2.980
53,Zygarde,1.36105,3,2.308,2,1.987
54,Vanilluxe,1.36105,3,2.308,2,1.987
55,Sigilyph,1.36105,3,2.308,1,0.993
56,Necrozma,1.28440,1,0.769,1,0.993
57,Porygon2,1.26936,4,3.077,3,2.980
58,Mew,1.17262,1,0.769,1,0.993
59,Klinklang,0.95917,1,0.769,1,0.993
60,Magnezone,0.73210,11,8.462,8,7.947
61,Mandibuzz,0.66148,6,4.615,5,4.967
62,Lycanroc-Midnight,0.48547,5,3.846,3,2.980
63,Machamp,0.46961,3,2.308,3,2.980
64,Arcanine,0.46420,5,3.846,4,3.974
65,Amoonguss,0.43383,1,0.769,1,0.993
66,Comfey,0.35105,5,3.846,4,3.974
67,Roserade,0.23799,1,0.769,1,0.993
68,Togekiss,0.22264,4,3.077,2,1.987
69,Cofagrigus,0.22264,1,0.769,1,0.993
70,Mantine,0.17600,3,2.308,3,2.980
71,Relicanth,0.17600,2,1.538,2,1.987
72,Scyther,0.17600,2,1.538,2,1.987
73,Gumshoos,0.17600,2,1.538,2,1.987
74,Charizard-Mega-Y,0.15448,5,3.846,5,4.967
75,Exeggutor,0.15093,8,6.154,6,5.960
76,Reuniclus,0.14377,6,4.615,5,4.967
77,Araquanid,0.11870,4,3.077,4,3.974
78,Miltank,0.11870,4,3.077,3,2.980
79,Volcarona,0.10996,6,4.615,5,4.967
80,Gliscor,0.10996,9,6.923,6,5.960
81,Blissey,0.10996,6,4.615,4,3.974
82,Braviary,0.09982,2,1.538,2,1.987
83,Torkoal,0.08496,5,3.846,5,4.967
84,Pinsir-Mega,0.05470,2,1.538,1,0.993
85,Tropius,0.05191,3,2.308,3,2.980
86,Shiftry,0.05191,3,2.308,1,0.993
87,Tangrowth,0.05191,3,2.308,2,1.987
88,Nidoking,0.04395,3,2.308,3,2.980
89,Leavanny,0.03305,2,1.538,2,1.987
90,Ninetales-Alola,0.03305,2,1.538,2,1.987
91,Beartic,0.03305,2,1.538,2,1.987
92,Dragalge,0.03037,1,0.769,1,0.993
93,Nihilego,0.01456,1,0.769,1,0.993
94,Diggersby,0.00611,1,0.769,1,0.993
95,Krookodile,0.00214,1,0.769,1,0.993
96,Crobat,0.00214,1,0.769,1,0.993
97,Golem-Alola,0.00214,1,0.769,1,0.993
98,Blastoise-Mega,0.00058,1,0.769,1,0.993
99,Venusaur-Mega,0.00058,1,0.769,1,0.993
100,Charizard-Mega-X,0.00058,3,2.308,2,1.987
101,Linoone,0.00058,1,0.769,1,0.993
102,Tsareena,0.00000,5,3.846,3,2.980
103,Lickilicky,0.00000,2,1.538,1,0.993
