 Total battles: 42479
 Avg. weight/team: 0.181
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Groudon-Primal,61.07739,23741,27.944,17524,31.078
2,Xerneas,40.13445,17725,20.863,11472,20.345
3,Arceus,32.55658,11012,12.962,7121,12.629
4,Darkrai,22.81020,12794,15.059,8312,14.741
5,Yveltal,22.65064,6631,7.805,4717,8.365
6,Kyogre-Primal,22.20640,13939,16.407,8845,15.686
7,Lugia,19.28673,8023,9.443,5266,9.339
8,Giratina-Origin,18.47212,6464,7.608,4501,7.982
9,Deoxys-Attack,15.50239,5557,6.541,3728,6.611
10,Mewtwo-Mega-Y,15.49775,9054,10.657,5940,10.534
11,Ho-Oh,14.31330,4504,5.301,3160,5.604
12,Rayquaza,12.86022,8735,10.282,5365,9.515
13,Aegislash,11.96380,10584,12.458,6676,11.840
14,Salamence-Mega,10.66211,4423,5.206,2911,5.163
15,Greninja,9.71561,14307,16.840,10093,17.899
16,Arceus-Ghost,9.18034,2801,3.297,1841,3.265
17,Lucario-Mega,8.89675,5787,6.812,3965,7.032
18,Ferrothorn,8.76174,4199,4.942,3242,5.750
19,Kangaskhan-Mega,7.00879,4958,5.836,3654,6.480
20,Gengar-Mega,6.78758,4976,5.857,3338,5.920
21,Blaziken-Mega,6.68209,8619,10.145,5981,10.607
22,Diancie-Mega,6.35253,2393,2.817,1907,3.382
23,Blissey,6.30121,2085,2.454,1446,2.564
24,Arceus-Water,6.26717,1388,1.634,1028,1.823
25,Shaymin-Sky,6.12407,2893,3.405,1688,2.994
26,Scolipede,5.93412,3515,4.137,2974,5.274
27,Blaziken,5.84551,5418,6.377,3788,6.718
28,Deoxys-Speed,5.61393,2293,2.699,1933,3.428
29,Arceus-Ground,5.58557,1217,1.432,834,1.479
30,Genesect,5.32752,2591,3.050,1781,3.159
31,Mewtwo-Mega-X,5.28953,4154,4.889,2876,5.100
32,Mewtwo,5.11179,3177,3.739,1988,3.526
33,Smeargle,4.63251,2457,2.892,1849,3.279
34,Kyogre,4.58544,1680,1.977,1057,1.875
35,Chansey,4.36679,1936,2.279,1279,2.268
36,Ditto,4.20180,1485,1.748,1027,1.821
37,Dialga,4.11021,3575,4.208,2234,3.962
38,Mawile-Mega,3.82305,2749,3.236,1889,3.350
39,Klefki,3.73303,1266,1.490,969,1.718
40,Giratina,3.71798,1686,1.985,1097,1.945
41,Kyurem-White,3.68162,2099,2.471,1211,2.148
42,Landorus-Therian,3.39131,1416,1.667,1091,1.935
43,Espeon,3.32092,2611,3.073,1708,3.029
44,Palkia,3.16549,2337,2.751,1504,2.667
45,Latios,3.05437,1749,2.059,1051,1.864
46,Sableye-Mega,2.82621,2048,2.411,1548,2.745
47,Talonflame,2.64283,4574,5.384,3039,5.390
48,Arceus-Fairy,2.62687,1074,1.264,730,1.295
49,Arceus-Steel,2.54694,1271,1.496,789,1.399
50,Vaporeon,2.27422,1550,1.824,1055,1.871
51,Zekrom,2.22840,2312,2.721,1466,2.600
52,Scizor,2.22753,2247,2.645,1510,2.678
53,Shuckle,2.14718,1624,1.912,1401,2.485
54,Sylveon,2.10000,3114,3.665,1957,3.471
