 Total battles: 1126
 Avg. weight/team: 0.136
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Scizor,23.44879,271,12.034,235,13.048
2,Hydreigon,20.74366,251,11.146,212,11.771
3,Latias,19.12928,233,10.346,167,9.273
4,Gliscor,17.59922,216,9.591,179,9.939
5,Aerodactyl-Mega,14.99872,303,13.455,228,12.660
6,Volcanion,14.94935,174,7.726,145,8.051
7,Keldeo,12.44694,149,6.616,112,6.219
8,Krookodile,11.99179,177,7.860,145,8.051
9,Azumarill,11.74271,230,10.213,173,9.606
10,Forretress,11.50026,189,8.393,170,9.439
11,Hippowdon,11.19679,150,6.661,135,7.496
12,Primarina,10.98529,188,8.348,163,9.051
13,Sharpedo-Mega,10.57478,136,6.039,106,5.886
14,Raikou,10.50407,175,7.771,138,7.662
15,Swampert,10.30641,130,5.773,117,6.496
16,Cobalion,9.69756,148,6.572,122,6.774
17,Lucario,9.21142,86,3.819,62,3.443
18,Bisharp,9.10348,130,5.773,105,5.830
19,Infernape,9.04039,168,7.460,140,7.773
20,Thundurus,8.86523,86,3.819,65,3.609
21,Tsareena,8.76265,152,6.750,123,6.830
22,Conkeldurr,8.49294,141,6.261,111,6.163
23,Necrozma,8.38892,121,5.373,99,5.497
24,Absol-Mega,8.13692,220,9.769,170,9.439
25,Mew,7.75392,70,3.108,61,3.387
26,Staraptor,7.13474,74,3.286,64,3.554
27,Tentacruel,6.96752,158,7.016,134,7.440
28,Ninetales-Alola,6.96704,153,6.794,130,7.218
29,Crobat,6.95539,225,9.991,177,9.828
30,Chandelure,6.80561,150,6.661,121,6.718
31,Celebi,6.50277,51,2.265,44,2.443
32,Klefki,6.40769,68,3.020,62,3.443
33,Rotom-Heat,6.03845,71,3.153,57,3.165
34,Alakazam,5.89296,125,5.551,93,5.164
35,Mienshao,5.88377,85,3.774,66,3.665
36,Empoleon,5.73065,110,4.885,96,5.330
37,Blastoise-Mega,5.67682,94,4.174,78,4.331
38,Victini,5.52602,79,3.508,65,3.609
39,Mandibuzz,5.03284,104,4.618,81,4.498
40,Bronzong,4.94452,46,2.043,44,2.443
41,Doublade,4.84336,56,2.487,44,2.443
42,Roserade,4.80109,90,3.996,67,3.720
43,Gengar,4.72231,168,7.460,126,6.996
44,Metagross,4.64017,127,5.639,108,5.997
45,Feraligatr,4.49205,93,4.130,80,4.442
46,Togekiss,4.45614,105,4.663,82,4.553
47,Sylveon,4.12143,132,5.861,94,5.219
48,Magneton,4.04505,56,2.487,47,2.610
49,Porygon2,3.88580,109,4.840,74,4.109
50,Dhelmise,3.76321,138,6.128,105,5.830
51,Araquanid,3.67393,134,5.950,108,5.997
52,Suicune,3.56951,72,3.197,64,3.554
53,Starmie,3.56025,68,3.020,52,2.887
54,Kyurem,3.54774,37,1.643,32,1.777
55,Cresselia,3.50818,40,1.776,28,1.555
56,Entei,3.44552,77,3.419,58,3.220
57,Blissey,3.36327,101,4.485,80,4.442
58,Arcanine,3.16007,173,7.682,137,7.607
59,Snorlax,3.03451,43,1.909,27,1.499
60,Gastrodon,3.01851,86,3.819,71,3.942
61,Flygon,2.93846,88,3.908,67,3.720
62,Crawdaunt,2.82560,63,2.798,53,2.943
63,Zygarde-10,2.79515,100,4.440,70,3.887
64,Salazzle,2.78219,110,4.885,88,4.886
65,Amoonguss,2.78168,64,2.842,50,2.776
66,Jolteon,2.67525,79,3.508,62,3.443
67,Haxorus,2.66423,110,4.885,79,4.386
68,Kommo-o,2.63158,90,3.996,64,3.554
69,Hoopa,2.61158,14,0.622,13,0.722
70,Jellicent,2.60181,12,0.533,10,0.555
71,Donphan,2.43960,73,3.242,67,3.720
72,Azelf,2.34765,128,5.684,115,6.385
73,Darmanitan,2.30505,55,2.442,48,2.665
74,Nidoqueen,2.27696,48,2.131,35,1.943
75,Talonflame,2.26478,29,1.288,23,1.277
76,Silvally-Fairy,2.17203,9,0.400,8,0.444
77,Minior,2.16573,61,2.709,46,2.554
78,Whimsicott,2.14010,53,2.353,45,2.499
79,Decidueye,2.08165,88,3.908,68,3.776
80,Dodrio,2.00207,21,0.933,15,0.833
81,Bewear,1.99685,103,4.574,77,4.275
82,Chesnaught,1.87373,29,1.288,18,0.999
83,Goodra,1.84039,127,5.639,96,5.330
84,Milotic,1.83906,62,2.753,50,2.776
85,Swellow,1.82558,42,1.865,28,1.555
86,Hawlucha,1.61028,18,0.799,11,0.611
87,Quagsire,1.59610,31,1.377,22,1.222
88,Silvally,1.55395,38,1.687,33,1.832
89,Cloyster,1.52361,75,3.330,53,2.943
90,Rotom-Mow,1.51725,32,1.421,29,1.610
91,Reuniclus,1.47817,32,1.421,24,1.333
92,Vaporeon,1.42133,40,1.776,33,1.832
93,Seismitoad,1.39568,12,0.533,12,0.666
94,Gardevoir,1.32397,71,3.153,53,2.943
95,Nidoking,1.31859,83,3.686,70,3.887
96,Yanmega,1.30463,22,0.977,17,0.944
97,Guzzlord,1.29755,45,1.998,38,2.110
98,Mudsdale,1.27790,77,3.419,64,3.554
99,Heliolisk,1.26846,72,3.197,61,3.387
100,Noivern,1.26593,37,1.643,33,1.832
101,Machamp,1.24072,26,1.155,21,1.166
102,Comfey,1.22449,52,2.309,41,2.277
103,Slurpuff,1.20837,30,1.332,23,1.277
104,Lycanroc,1.16735,49,2.176,40,2.221
105,Granbull,1.15842,41,1.821,38,2.110
106,Toxicroak,1.15223,61,2.709,51,2.832
107,Galvantula,1.10786,65,2.886,63,3.498
108,Tauros,1.10764,9,0.400,7,0.389
109,Dugtrio-Alola,1.01749,29,1.288,21,1.166
110,Tornadus,0.98008,72,3.197,52,2.887
111,Umbreon,0.92818,72,3.197,56,3.109
112,Steelix,0.89594,24,1.066,22,1.222
113,Exeggutor-Alola,0.87507,49,2.176,35,1.943
114,Ninetales,0.86330,23,1.021,19,1.055
115,Komala,0.85851,39,1.732,28,1.555
