 Total battles: 230829
 Avg. weight/team: 1.0
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Scizor,17.42220,80431,17.422,65938,18.344
2,Latias,13.32112,61498,13.321,45634,12.695
3,Gliscor,12.58312,58091,12.583,48154,13.397
4,Aerodactyl-Mega,12.22485,56437,12.225,42194,11.738
5,Clefable,10.39947,48010,10.399,37848,10.529
6,Bisharp,10.30936,47594,10.309,36393,10.125
7,Krookodile,9.34436,43139,9.344,35753,9.947
8,Keldeo,9.23736,42645,9.237,33223,9.243
9,Raikou,9.13728,42183,9.137,32991,9.178
10,Infernape,8.46146,39063,8.461,30729,8.549
11,Hydreigon,8.20759,37891,8.208,29627,8.242
12,Sharpedo-Mega,8.16514,37695,8.165,26142,7.273
13,Absol-Mega,8.03625,37100,8.036,27915,7.766
14,Arcanine,7.95242,36713,7.952,28730,7.993
15,Chandelure,7.94701,36688,7.947,27304,7.596
16,Primarina,7.94116,36661,7.941,29817,8.295
17,Blastoise-Mega,7.10569,32804,7.106,26594,7.399
18,Gengar,6.66857,30786,6.669,22069,6.140
19,Alakazam,6.56958,30329,6.570,20903,5.815
20,Hippowdon,6.35319,29330,6.353,25459,7.083
21,Togekiss,6.34972,29314,6.350,22602,6.288
22,Conkeldurr,6.24293,28821,6.243,22859,6.359
23,Volcanion,6.19658,28607,6.197,23498,6.537
24,Amoonguss,6.04062,27887,6.041,21664,6.027
25,Swampert,6.02416,27811,6.024,24652,6.858
26,Cobalion,5.98993,27653,5.990,22409,6.234
27,Forretress,5.89614,27220,5.896,23995,6.675
28,Crobat,5.82379,26886,5.824,21304,5.927
29,Tentacruel,5.43996,25114,5.440,20532,5.712
30,Empoleon,5.28855,24415,5.289,20496,5.702
31,Decidueye,5.11158,23598,5.112,18310,5.094
32,Tsareena,5.10876,23585,5.109,18569,5.166
33,Darmanitan,4.88695,22561,4.887,17737,4.934
34,Ninetales-Alola,4.87071,22486,4.871,18268,5.082
35,Azelf,4.85706,22423,4.857,20712,5.762
36,Araquanid,4.85403,22409,4.854,17478,4.862
37,Zygarde-10,4.75504,21952,4.755,16143,4.491
38,Blissey,4.64955,21465,4.650,16404,4.564
39,Sylveon,4.63720,21408,4.637,16053,4.466
40,Starmie,4.45525,20568,4.455,15595,4.339
41,Klefki,4.32290,19957,4.323,16968,4.721
42,Metagross,4.30470,19873,4.305,16040,4.462
43,Donphan,4.30080,19855,4.301,16715,4.650
44,Dhelmise,4.27416,19732,4.274,15511,4.315
45,Nidoking,4.20030,19391,4.200,14955,4.161
46,Flygon,4.10304,18942,4.103,13966,3.885
47,Mienshao,3.95184,18244,3.952,14250,3.964
48,Bewear,3.87040,17868,3.870,13154,3.659
49,Haxorus,3.66938,16940,3.669,11652,3.242
50,Kommo-o,3.62195,16721,3.622,12136,3.376
51,Mandibuzz,3.61848,16705,3.618,13250,3.686
52,Entei,3.61783,16702,3.618,12776,3.554
53,Celebi,3.60245,16631,3.602,13140,3.656
54,Jolteon,3.60115,16625,3.601,13010,3.619
55,Espeon,3.51646,16234,3.516,11995,3.337
56,Galvantula,3.50649,16188,3.506,14347,3.991
57,Cloyster,3.47682,16051,3.477,11623,3.234
58,Mew,3.44909,15923,3.449,12931,3.597
59,Goodra,3.28208,15152,3.282,11403,3.172
60,Salazzle,3.26086,15054,3.261,11156,3.104
61,Magneton,3.24678,14989,3.247,12104,3.367
62,Lucario,3.15450,14563,3.154,10586,2.945
63,Necrozma,3.13782,14486,3.138,11552,3.214
64,Roserade,3.09363,14282,3.094,11009,3.063
65,Golisopod,3.08172,14227,3.082,11292,3.141
66,Porygon2,2.95197,13628,2.952,10579,2.943
67,Mantine,2.81984,13018,2.820,10583,2.944
68,Doublade,2.79103,12885,2.791,9968,2.773
69,Florges,2.67124,12332,2.671,9087,2.528
70,Milotic,2.66149,12287,2.661,9573,2.663
71,Azumarill,2.63398,12160,2.634,9757,2.714
72,Chesnaught,2.57810,11902,2.578,9250,2.573
73,Minior,2.50748,11576,2.507,8293,2.307
74,Rotom-Heat,2.47131,11409,2.471,9448,2.628
75,Alomomola,2.46200,11366,2.462,9072,2.524
76,Umbreon,2.44098,11269,2.441,8379,2.331
