 Total battles: 9365
 Avg. weight/team: 0.159
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Entei,18.98688,1676,8.948,1356,9.349
2,Sylveon,16.73584,2348,12.536,1805,12.444
3,Conkeldurr,15.98643,2006,10.710,1594,10.989
4,Mamoswine,15.79158,1529,8.163,1260,8.687
5,Empoleon,15.25233,1578,8.425,1268,8.742
6,Machamp,15.23025,1351,7.213,1129,7.784
7,Aerodactyl-Mega,14.60097,1703,9.092,1235,8.514
8,Infernape,14.40963,2098,11.201,1616,11.141
9,Tentacruel,14.03311,1551,8.281,1283,8.845
10,Gardevoir,13.66047,1407,7.512,1062,7.322
11,Hydreigon,13.35762,1974,10.539,1483,10.224
12,Donphan,12.71033,1808,9.653,1560,10.755
13,Crobat,12.55255,2285,12.200,1824,12.575
14,Krookodile,12.07990,2043,10.908,1607,11.079
15,Aggron-Mega,11.32347,1664,8.884,1382,9.528
16,Gyarados,11.24093,1590,8.489,1253,8.638
17,Roserade,10.74119,1031,5.505,801,5.522
18,Arcanine,9.95861,2384,12.728,1892,13.044
19,Forretress,9.94364,1765,9.423,1586,10.934
20,Chandelure,9.05469,2405,12.840,1817,12.527
21,Espeon,9.00865,1839,9.818,1360,9.376
22,Blissey,8.45761,1199,6.401,900,6.205
23,Porygon-Z,8.44909,1010,5.392,693,4.778
24,Beedrill-Mega,8.34145,2023,10.801,1511,10.417
25,Suicune,8.24875,886,4.730,722,4.978
26,Nidoking,8.13940,1112,5.937,815,5.619
27,Crawdaunt,8.06597,914,4.880,712,4.909
28,Whimsicott,7.99360,992,5.296,756,5.212
29,Celebi,7.05527,834,4.453,628,4.330
30,Yanmega,7.01182,781,4.170,614,4.233
31,Heracross,6.73571,939,5.013,686,4.729
32,Florges,6.54790,1355,7.234,1020,7.032
33,Lucario,6.05345,1455,7.768,1041,7.177
34,Mienshao,6.03823,676,3.609,502,3.461
35,Ampharos-Mega,6.00291,1031,5.505,762,5.253
36,Gligar,5.97547,754,4.026,643,4.433
37,Milotic,5.96676,1433,7.651,1167,8.046
38,Cresselia,5.90961,863,4.608,672,4.633
39,Metagross,5.86746,1332,7.112,1044,7.198
40,Magneton,5.79926,429,2.290,327,2.254
41,Sharpedo-Mega,5.35252,592,3.161,427,2.944
42,Cobalion,5.31137,677,3.615,535,3.688
43,Darmanitan,5.29433,1534,8.190,1106,7.625
44,Blastoise-Mega,5.23836,1185,6.327,989,6.818
45,Sceptile-Mega,5.23468,1661,8.868,1177,8.114
46,Rotom-Heat,4.97440,803,4.287,657,4.529
47,Houndoom-Mega,4.79656,754,4.026,571,3.937
48,Umbreon,4.72722,1444,7.710,1063,7.329
49,Feraligatr,4.68764,1283,6.850,975,6.722
50,Galvantula,4.66566,1721,9.188,1547,10.665
51,Heliolisk,4.46845,799,4.266,595,4.102
52,Swampert,4.39398,580,3.097,517,3.564
53,Porygon2,4.36931,890,4.752,665,4.585
54,Cloyster,4.33074,1603,8.558,1184,8.163
55,Swampert-Mega,4.26275,803,4.287,656,4.523
56,Absol-Mega,4.19087,1274,6.802,939,6.474
57,Vaporeon,3.82323,1019,5.440,851,5.867
58,Rotom-Mow,3.75698,293,1.564,240,1.655
59,Honchkrow,3.26222,573,3.059,438,3.020
60,Haxorus,3.25921,1159,6.188,840,5.791
61,Goodra,3.21379,900,4.805,667,4.598
62,Alomomola,3.12677,237,1.265,195,1.344
63,Toxicroak,3.08967,726,3.876,561,3.868
64,Reuniclus,3.02029,586,3.129,426,2.937
65,Tornadus,2.99671,360,1.922,298,2.054
66,Escavalier,2.72864,240,1.281,184,1.269
67,Mandibuzz,2.71387,785,4.191,643,4.433
68,Shaymin,2.54852,538,2.872,420,2.896
69,Sableye,2.47677,525,2.803,437,3.013
70,Klefki,2.43958,724,3.865,647,4.461
71,Jolteon,2.27781,873,4.661,659,4.543
72,Diancie,2.23562,183,0.977,162,1.117
73,Weezing,2.19562,238,1.271,215,1.482
74,Snorlax,2.18894,1092,5.830,815,5.619
75,Slurpuff,2.16402,438,2.338,308,2.123
76,Kingdra,2.10547,609,3.251,476,3.282
77,Doublade,2.07919,497,2.653,374,2.578
78,Nidoqueen,1.99344,550,2.936,490,3.378
79,Steelix-Mega,1.98321,218,1.164,182,1.255
80,Moltres,1.90933,137,0.731,117,0.807
81,Shuckle,1.84329,430,2.296,368,2.537
82,Chesnaught,1.83191,1160,6.193,897,6.184
83,Ursaring,1.58542,119,0.635,90,0.620
84,Jellicent,1.54843,241,1.287,185,1.275
85,Rhyperior,1.37063,218,1.164,177,1.220
86,Leafeon,1.36262,108,0.577,86,0.593
87,Abomasnow-Mega,1.30895,224,1.196,159,1.096
88,Tangela,1.28731,80,0.427,53,0.365
89,Articuno,1.28572,69,0.368,53,0.365
90,Dragalge,1.19089,246,1.313,195,1.344
91,Kyurem,1.15947,225,1.201,152,1.048
92,Tyrantrum,1.15613,315,1.682,239,1.648
93,Froslass,1.15524,308,1.644,265,1.827
94,Flygon,1.08971,271,1.447,207,1.427
95,Gastrodon,1.05254,136,0.726,110,0.758
96,Venomoth,1.02648,100,0.534,71,0.489
97,Fletchinder,1.00609,69,0.368,49,0.338
98,Trevenant,0.89746,250,1.335,198,1.365
99,Noivern,0.81972,412,2.200,297,2.048
100,Gallade,0.73454,374,1.997,312,2.151
101,Ambipom,0.66599,258,1.377,212,1.462
102,Quagsire,0.64876,129,0.689,103,0.710
103,Poliwrath,0.61250,91,0.486,80,0.552
104,Aggron,0.60015,263,1.404,196,1.351
105,Vivillon,0.58168,108,0.577,89,0.614
106,Electivire,0.55169,265,1.415,194,1.337
107,Scrafty,0.51300,255,1.361,200,1.379
108,Slowking,0.48832,180,0.961,145,1.000
109,Bronzong,0.48514,229,1.223,200,1.379
110,Cinccino,0.48145,189,1.009,145,1.000
111,Hitmonlee,0.47749,193,1.030,163,1.124
112,Blastoise,0.47597,204,1.089,166,1.144
113,Masquerain,0.47407,41,0.219,31,0.214
114,Gigalith,0.46726,28,0.149,24,0.165
115,Gothitelle,0.46179,31,0.166,24,0.165
116,Sigilyph,0.44668,126,0.673,98,0.676
117,Durant,0.44040,147,0.785,94,0.648
118,Emboar,0.43368,46,0.246,37,0.255
119,Venusaur,0.41517,255,1.361,158,1.089
120,Uxie,0.41457,99,0.529,88,0.607
121,Banette-Mega,0.41045,313,1.671,253,1.744
122,Kabutops,0.40683,136,0.726,100,0.689
123,Politoed,0.40609,79,0.422,59,0.407
124,Ludicolo,0.39000,177,0.945,135,0.931
125,Cofagrigus,0.38844,186,0.993,158,1.089
126,Claydol,0.37402,75,0.400,63,0.434
127,Togetic,0.36826,104,0.555,75,0.517
128,Zoroark,0.36783,598,3.193,263,1.813
129,Qwilfish,0.34641,105,0.561,90,0.620
130,Audino-Mega,0.34037,107,0.571,75,0.517
