 Total battles: 54172
 Avg. weight/team: 0.211
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Pidove,0.91771,836,0.772,594,0.787
2,Morelull,0.90119,873,0.806,597,0.791
3,Druddigon,0.88459,866,0.799,609,0.807
4,Staravia,0.88047,840,0.775,600,0.795
5,Ralts,0.87641,866,0.799,586,0.776
6,Klefki,0.86697,825,0.761,610,0.808
7,Sawsbuck,0.86411,875,0.808,603,0.799
8,Wimpod,0.86145,881,0.813,603,0.799
9,Virizion,0.86049,796,0.735,563,0.746
10,Medicham,0.85705,850,0.785,597,0.791
11,Pidgeot,0.84797,843,0.778,602,0.798
12,Golbat,0.84647,869,0.802,627,0.831
13,Aron,0.84633,844,0.779,598,0.792
14,Solosis,0.84581,852,0.786,626,0.829
15,Heatmor,0.84411,856,0.790,594,0.787
16,Gothita,0.84342,852,0.786,557,0.738
17,Meloetta,0.84240,874,0.807,599,0.794
18,Scrafty,0.84107,827,0.763,563,0.746
19,Charizard,0.84088,849,0.784,620,0.822
20,Lopunny,0.84087,862,0.796,599,0.794
21,Swadloon,0.84025,855,0.789,616,0.816
22,Wailord,0.84019,833,0.769,604,0.800
23,Xerneas,0.83973,868,0.801,619,0.820
24,Pangoro,0.83943,808,0.746,554,0.734
25,Krabby,0.83865,839,0.774,576,0.763
26,Cryogonal,0.83816,855,0.789,584,0.774
27,Slowpoke,0.83795,844,0.779,599,0.794
28,Mandibuzz,0.83752,848,0.783,589,0.780
29,Stunky,0.83750,840,0.775,585,0.775
30,Salandit,0.83586,854,0.788,621,0.823
31,Koffing,0.83437,793,0.732,559,0.741
32,Larvesta,0.83385,840,0.775,579,0.767
33,Dragalge,0.83054,805,0.743,566,0.750
34,Zigzagoon,0.82981,853,0.787,605,0.802
35,Staraptor,0.82948,845,0.780,599,0.794
36,Xurkitree,0.82894,855,0.789,600,0.795
37,Kingdra,0.82872,870,0.803,622,0.824
38,Spritzee,0.82787,830,0.766,560,0.742
39,Gligar,0.82701,847,0.782,606,0.803
40,Barbaracle,0.82674,867,0.800,596,0.790
41,Stunfisk,0.82667,798,0.737,570,0.755
42,Magearna,0.82623,835,0.771,597,0.791
43,Bidoof,0.82613,856,0.790,604,0.800
44,Qwilfish,0.82434,820,0.757,580,0.769
45,Azurill,0.82396,854,0.788,589,0.780
46,Lapras,0.82361,811,0.749,578,0.766
47,Mew,0.82262,843,0.778,584,0.774
48,Zebstrika,0.82241,825,0.761,604,0.800
49,Lilligant,0.82213,866,0.799,597,0.791
50,Happiny,0.82181,846,0.781,572,0.758
51,Grumpig,0.82143,805,0.743,557,0.738
52,Wigglytuff,0.82027,816,0.753,547,0.725
53,Solrock,0.81991,802,0.740,565,0.749
54,Buneary,0.81946,878,0.810,615,0.815
55,Galvantula,0.81889,839,0.774,600,0.795
56,Bellsprout,0.81824,844,0.779,546,0.723
57,Taillow,0.81762,850,0.785,590,0.782
58,Skarmory,0.81717,799,0.737,592,0.784
59,Tentacruel,0.81701,827,0.763,589,0.780
60,Talonflame,0.81633,866,0.799,625,0.828
61,Diggersby,0.81613,839,0.774,595,0.788
62,Foongus,0.81573,821,0.758,581,0.770
63,Noibat,0.81565,797,0.736,535,0.709
64,Swellow,0.81391,829,0.765,610,0.808
65,Aegislash,0.81364,821,0.758,607,0.804
66,Poliwrath,0.81207,829,0.765,603,0.799
67,Mudsdale,0.81154,844,0.779,585,0.775
68,Pikipek,0.81147,884,0.816,608,0.806
69,Shelgon,0.81074,858,0.792,594,0.787
70,Buizel,0.81037,828,0.764,593,0.786
71,Nidorina,0.80989,812,0.749,581,0.770
72,Gloom,0.80959,811,0.749,545,0.722
73,Nincada,0.80904,810,0.748,529,0.701
74,Kingler,0.80886,822,0.759,590,0.782
75,Phione,0.80880,842,0.777,586,0.776
76,Empoleon,0.80871,792,0.731,583,0.773
77,Suicune,0.80800,864,0.797,615,0.815
78,Infernape,0.80623,848,0.783,585,0.775
79,Mudkip,0.80604,810,0.748,568,0.753
80,Umbreon,0.80523,853,0.787,623,0.826
81,Garbodor,0.80483,812,0.749,564,0.747
82,Skorupi,0.80402,800,0.738,540,0.716
83,Rowlet,0.80390,850,0.785,578,0.766
84,Mienfoo,0.80383,842,0.777,550,0.729
85,Jellicent,0.80335,854,0.788,615,0.815
86,Hypno,0.80284,848,0.783,595,0.788
87,Tyrantrum,0.80253,829,0.765,571,0.757
88,Tapu Bulu,0.80243,805,0.743,585,0.775
89,Whismur,0.80241,838,0.773,579,0.767
90,Bergmite,0.80200,821,0.758,566,0.750
91,Tangrowth,0.80164,805,0.743,554,0.734
92,Masquerain,0.80163,824,0.761,573,0.759
93,Steelix,0.80117,842,0.777,597,0.791
94,Magnemite,0.80111,860,0.794,594,0.787
