 Total battles: 30201
 Avg. weight/team: 0.629
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Groudon-Primal,41.83509,19307,31.964,11713,35.093
2,Kyogre-Primal,33.38426,15997,26.484,9194,27.546
3,Xerneas,31.65219,14837,24.564,7652,22.926
4,Rayquaza-Mega,26.77115,12269,20.312,6334,18.977
5,Magearna,13.51851,6525,10.803,3790,11.355
6,Darkrai,11.66462,5735,9.495,2966,8.886
7,Mewtwo,9.75460,4651,7.700,2200,6.591
8,Kangaskhan-Mega,9.48896,4660,7.715,2491,7.463
9,Arceus,9.37421,4251,7.038,2385,7.146
10,Lunala,8.40399,4311,7.137,2369,7.098
11,Ho-Oh,7.77410,3462,5.732,2122,6.358
12,Zygarde,7.44841,4440,7.351,2537,7.601
13,Yveltal,7.20906,3533,5.849,1981,5.935
14,Greninja-Ash,7.02191,5217,8.637,2861,8.572
15,Smeargle,6.52444,3334,5.520,1872,5.609
16,Lugia,6.37555,3308,5.477,1820,5.453
17,Mew,6.21937,2883,4.773,1843,5.522
18,Aegislash,5.90449,3634,6.016,2154,6.454
19,Solgaleo,5.85118,3415,5.654,1825,5.468
20,Tapu Koko,5.64538,3422,5.665,1866,5.591
21,Salamence-Mega,5.47916,3202,5.301,1734,5.195
22,Gengar-Mega,5.47309,3300,5.463,1761,5.276
23,Tapu Lele,5.30718,2550,4.222,1394,4.177
24,Eevee,5.26891,3621,5.995,1980,5.932
25,Oranguru,5.05397,3514,5.818,2117,6.343
26,Dialga,4.95484,2612,4.324,1539,4.611
27,Giratina-Origin,4.67834,2312,3.828,1373,4.114
28,Whimsicott,4.42996,2354,3.897,1167,3.496
29,Mimikyu,4.31641,3287,5.442,1902,5.699
30,Garchomp,4.24324,2569,4.253,1393,4.174
31,Lucario-Mega,4.15688,2921,4.836,1512,4.530
32,Arceus-Ghost,4.07743,1646,2.725,956,2.864
33,Tapu Fini,3.99496,2366,3.917,1397,4.186
34,Palkia,3.94322,2067,3.422,1144,3.428
35,Zekrom,3.84617,2121,3.511,1141,3.419
36,Genesect,3.67704,1989,3.293,1138,3.410
37,Kartana,3.67502,2145,3.551,1162,3.481
38,Greninja,3.56348,2447,4.051,1319,3.952
39,Celesteela,3.39607,2156,3.569,1348,4.039
40,Metagross-Mega,3.35292,1988,3.291,1188,3.559
41,Shaymin-Sky,3.30728,1584,2.622,912,2.732
42,Charizard-Mega-Y,3.21434,2368,3.920,1207,3.616
43,Blaziken,3.18641,2108,3.490,1226,3.673
44,Kyurem-White,2.92339,1509,2.498,874,2.619
45,Deoxys-Attack,2.79262,1468,2.430,759,2.274
46,Landorus-Therian,2.78988,1506,2.493,891,2.670
47,Shedinja,2.76050,2703,4.475,1543,4.623
48,Charizard-Mega-X,2.75723,2429,4.021,1356,4.063
49,Ferrothorn,2.65481,1585,2.624,899,2.693
50,Arcanine,2.64767,2060,3.410,1258,3.769
51,Golem-Alola,2.63043,1580,2.616,1048,3.140
52,Muk-Alola,2.61992,1721,2.849,961,2.879
53,Cresselia,2.55244,1282,2.122,752,2.253
54,Marowak-Alola,2.50242,1952,3.232,1206,3.613
55,Toxapex,2.50090,1824,3.020,1063,3.185
56,Volcarona,2.38327,1778,2.944,847,2.538
57,Kyogre,2.38264,1153,1.909,691,2.070
58,Alakazam-Mega,2.31616,1649,2.730,899,2.693
59,Reshiram,2.30679,1359,2.250,737,2.208
60,Xurkitree,2.26444,1400,2.318,771,2.310
61,Weavile,2.16434,1258,2.083,689,2.064
62,Arceus-Steel,2.12955,892,1.477,487,1.459
63,Pheromosa,1.98460,1194,1.977,627,1.879
64,Togekiss,1.96795,1289,2.134,805,2.412
65,Tapu Bulu,1.92452,1251,2.071,696,2.085
66,Ninetales-Alola,1.89750,1327,2.197,677,2.028
67,Hitmontop,1.84796,844,1.397,578,1.732
68,Clefairy,1.76431,984,1.629,638,1.912
69,Dragonite,1.75823,1287,2.131,797,2.388
70,Venusaur-Mega,1.75093,1138,1.884,649,1.944
71,Hoopa-Unbound,1.73147,1180,1.954,662,1.983
72,Clefable,1.72663,1177,1.949,686,2.055
73,Raichu-Alola,1.67081,1304,2.159,724,2.169
74,Landorus,1.63582,766,1.268,400,1.198
75,Sylveon,1.63548,1255,2.078,752,2.253
76,Comfey,1.63278,1153,1.909,601,1.801
77,Gardevoir,1.57666,1257,2.081,709,2.124
78,Bronzong,1.55837,885,1.465,437,1.309
79,Snorlax,1.55634,1151,1.906,702,2.103
80,Sableye-Mega,1.54144,915,1.515,507,1.519
81,Jirachi,1.52668,968,1.603,585,1.753
82,Victini,1.51619,907,1.502,467,1.399
83,Linoone,1.48835,959,1.588,720,2.157
84,Chansey,1.47124,975,1.614,573,1.717
85,Espeon,1.45888,1092,1.808,577,1.729
86,Gyarados-Mega,1.45204,1105,1.829,622,1.864
87,Zapdos,1.43363,875,1.449,500,1.498
88,Tyranitar,1.37844,1092,1.808,608,1.822
89,Pelipper,1.31008,1049,1.737,575,1.723
90,Audino,1.30403,1290,2.136,793,2.376
91,Serperior,1.30318,1020,1.689,541,1.621
92,Shuckle,1.30180,1026,1.699,598,1.792
93,Scizor-Mega,1.28739,981,1.624,577,1.729
94,Giratina,1.24016,723,1.197,436,1.306
95,Raichu,1.22662,706,1.169,417,1.249
96,Araquanid,1.19947,882,1.460,539,1.615
97,Golduck,1.14471,617,1.021,365,1.094
98,Porygon2,1.12373,741,1.227,402,1.204
99,Deoxys-Defense,1.11611,770,1.275,377,1.130
100,Gastrodon,1.10770,870,1.440,541,1.621
101,Lickilicky,1.10312,713,1.180,424,1.270
102,Scolipede,1.07992,692,1.146,422,1.264
103,Kyurem-Black,1.07720,700,1.159,394,1.180
104,Cloyster,1.07592,589,0.975,424,1.270
105,Rotom-Wash,1.06067,686,1.136,418,1.252
106,Spinda,1.05143,658,1.089,394,1.180
107,Ditto,1.04441,806,1.334,456,1.366
108,Sableye,1.03272,530,0.877,298,0.893
109,Porygon-Z,1.02836,814,1.348,481,1.441
110,Volcanion,1.01683,600,0.993,369,1.106
111,Thundurus-Therian,1.01070,656,1.086,363,1.088
112,Arceus-Fairy,0.97304,521,0.863,296,0.887
113,Decidueye,0.96719,955,1.581,576,1.726
114,Oricorio-Pom-Pom,0.96550,733,1.214,403,1.207
115,Venusaur,0.95869,721,1.194,484,1.450
116,Buzzwole,0.94492,679,1.124,387,1.159
117,Primarina,0.93540,724,1.199,426,1.276
118,Salazzle,0.92908,607,1.005,246,0.737
119,Zygarde-10,0.90958,436,0.722,294,0.881
120,Gengar,0.90954,676,1.119,358,1.073
121,Latios,0.90207,698,1.156,372,1.115
122,Nihilego,0.86787,601,0.995,312,0.935
123,Thundurus,0.86196,510,0.844,265,0.794
124,Talonflame,0.85495,692,1.146,392,1.174
125,Incineroar,0.85311,691,1.144,433,1.297
