 Total battles: 20405
 Avg. weight/team: 0.654
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Clefable,1.86961,766,1.877,571,1.908
2,Ferrothorn,1.85669,740,1.813,575,1.921
3,Weezing,1.85089,744,1.823,553,1.848
4,Victreebel,1.83010,765,1.875,526,1.757
5,Hydreigon,1.81792,724,1.774,520,1.737
6,Diggersby,1.81714,730,1.789,534,1.784
7,Toxicroak,1.81458,750,1.838,568,1.898
8,Cradily,1.81229,724,1.774,533,1.781
9,Kyurem-Black,1.80236,714,1.750,511,1.707
10,Krookodile,1.79841,733,1.796,559,1.868
11,Drapion,1.79634,713,1.747,522,1.744
12,Giratina,1.79240,727,1.781,543,1.814
13,Excadrill,1.78401,731,1.791,519,1.734
14,Tornadus,1.78003,723,1.772,526,1.757
15,Volcarona,1.77772,742,1.818,534,1.784
16,Regirock,1.77733,727,1.781,514,1.717
17,Vileplume,1.77318,717,1.757,498,1.664
18,Emboar,1.77069,719,1.762,513,1.714
19,Sandslash,1.76979,715,1.752,536,1.791
20,Kyurem,1.76948,706,1.730,495,1.654
21,Druddigon,1.76875,734,1.799,509,1.701
22,Pyroar,1.76850,711,1.742,533,1.781
23,Mismagius,1.76822,716,1.754,537,1.794
24,Chandelure,1.76745,739,1.811,535,1.788
25,Arcanine,1.76302,708,1.735,535,1.788
26,Chesnaught,1.76287,733,1.796,556,1.858
27,Forretress,1.76206,724,1.774,547,1.828
28,Nidoking,1.75413,722,1.769,508,1.697
29,Shuckle,1.75276,718,1.759,537,1.794
30,Reshiram,1.75018,704,1.725,525,1.754
31,Electivire,1.74949,698,1.710,527,1.761
32,Bisharp,1.74899,711,1.742,537,1.794
33,Dragalge,1.74363,711,1.742,496,1.657
34,Shiftry,1.74213,699,1.713,522,1.744
35,Heliolisk,1.73949,713,1.747,515,1.721
36,Dialga,1.73615,698,1.710,508,1.697
37,Rhyperior,1.73451,700,1.715,518,1.731
38,Gliscor,1.73337,694,1.701,507,1.694
39,Thundurus-Therian,1.73253,695,1.703,526,1.757
40,Xerneas,1.73220,697,1.708,517,1.727
41,Aurorus,1.73150,704,1.725,505,1.687
42,Slurpuff,1.73117,698,1.710,515,1.721
43,Nidoqueen,1.73114,690,1.691,515,1.721
44,Azumarill,1.73111,700,1.715,536,1.791
45,Froslass,1.73084,712,1.745,525,1.754
46,Raikou,1.72936,686,1.681,496,1.657
47,Tornadus-Therian,1.72728,691,1.693,484,1.617
48,Registeel,1.72572,698,1.710,531,1.774
49,Golurk,1.72541,698,1.710,553,1.848
50,Mienshao,1.72535,683,1.674,482,1.610
51,Venomoth,1.72412,711,1.742,479,1.600
52,Mamoswine,1.72375,696,1.705,490,1.637
53,Rotom,1.72116,709,1.737,514,1.717
54,Haxorus,1.71829,699,1.713,497,1.661
55,Aegislash,1.71621,702,1.720,514,1.717
56,Weavile,1.71177,700,1.715,511,1.707
57,Jirachi,1.70950,700,1.715,494,1.651
58,Kyurem-White,1.70941,684,1.676,487,1.627
59,Malamar,1.70672,692,1.696,487,1.627
60,Heatran,1.70670,703,1.723,552,1.844
61,Jellicent,1.70588,699,1.713,527,1.761
62,Tyrantrum,1.70543,715,1.752,486,1.624
63,Ludicolo,1.70420,717,1.757,546,1.824
64,Doublade,1.70326,694,1.701,514,1.717
65,Zapdos,1.70210,683,1.674,537,1.794
66,Terrakion,1.70119,695,1.703,501,1.674
67,Florges,1.70116,678,1.661,476,1.590
68,Cofagrigus,1.70114,672,1.647,487,1.627
69,Genesect,1.69965,694,1.701,513,1.714
70,Zygarde,1.69943,686,1.681,506,1.691
71,Aromatisse,1.69801,725,1.777,540,1.804
72,Donphan,1.69782,687,1.683,508,1.697
73,Landorus,1.69397,666,1.632,488,1.631
74,Throh,1.69262,684,1.676,484,1.617
75,Qwilfish,1.69196,692,1.696,512,1.711
76,Scrafty,1.68954,693,1.698,511,1.707
77,Tangrowth,1.68921,695,1.703,516,1.724
78,Machamp,1.68915,700,1.715,514,1.717
79,Umbreon,1.68842,690,1.691,504,1.684
80,Klefki,1.68732,692,1.696,509,1.701
81,Whimsicott,1.68718,689,1.688,493,1.647
