 Total battles: 9662
 Avg. weight/team: 1.0
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Talonflame,10.57235,2043,10.572,0,0.000
2,Garchomp,9.58394,1852,9.584,0,0.000
3,Charizard-Mega-Y,9.38212,1813,9.382,0,0.000
4,Greninja,8.59035,1660,8.590,0,0.000
5,Gengar,8.04181,1554,8.042,0,0.000
6,Sylveon,7.46740,1443,7.467,0,0.000
7,Gardevoir-Mega,7.43117,1436,7.431,0,0.000
8,Landorus-Therian,7.19830,1391,7.198,0,0.000
9,Aegislash,7.16725,1385,7.167,0,0.000
10,Togekiss,7.02753,1358,7.028,0,0.000
11,Politoed,6.97061,1347,6.971,0,0.000
12,Arcanine,6.68599,1292,6.686,0,0.000
13,Dragonite,6.57214,1270,6.572,0,0.000
14,Weavile,6.37549,1232,6.375,0,0.000
15,Ferrothorn,5.63548,1089,5.635,0,0.000
16,Cresselia,5.35086,1034,5.351,0,0.000
17,Jolteon,5.21631,1008,5.216,0,0.000
18,Amoonguss,5.18526,1002,5.185,0,0.000
19,Serperior,4.86442,940,4.864,0,0.000
20,Whimsicott,4.78679,925,4.787,0,0.000
21,Volcanion,4.75057,918,4.751,0,0.000
22,Swampert-Mega,4.66260,901,4.663,0,0.000
23,Tyranitar,4.61085,891,4.611,0,0.000
24,Snorlax,4.60567,890,4.606,0,0.000
25,Rotom-Wash,4.55392,880,4.554,0,0.000
26,Milotic,4.46077,862,4.461,0,0.000
27,Shedinja,4.45042,860,4.450,0,0.000
28,Breloom,4.41420,853,4.414,0,0.000
29,Raichu,4.26413,824,4.264,0,0.000
30,Azumarill,4.17098,806,4.171,0,0.000
31,Thundurus,4.04678,782,4.047,0,0.000
32,Kangaskhan-Mega,3.91741,757,3.917,0,0.000
33,Heatran,3.90188,754,3.902,0,0.000
34,Ludicolo,3.82943,740,3.829,0,0.000
35,Gliscor,3.79839,734,3.798,0,0.000
36,Bisharp,3.79839,734,3.798,0,0.000
37,Sceptile-Mega,3.69489,714,3.695,0,0.000
38,Scrafty,3.60174,696,3.602,0,0.000
39,Scizor,3.59656,695,3.597,0,0.000
40,Gastrodon,3.39992,657,3.400,0,0.000
41,Gengar-Mega,3.37922,653,3.379,0,0.000
42,Salamence,3.37404,652,3.374,0,0.000
43,Dusclops,3.36887,651,3.369,0,0.000
44,Lucario-Mega,3.33264,644,3.333,0,0.000
45,Drapion,3.32229,642,3.322,0,0.000
46,Lucario,3.28089,634,3.281,0,0.000
47,Scizor-Mega,3.27572,633,3.276,0,0.000
48,Metagross-Mega,3.25502,629,3.255,0,0.000
49,Lapras,3.16187,611,3.162,0,0.000
50,Conkeldurr,3.14635,608,3.146,0,0.000
51,Ninetales,3.13600,606,3.136,0,0.000
52,Kingdra,3.11012,601,3.110,0,0.000
53,Venusaur,3.06355,592,3.064,0,0.000
54,Mawile-Mega,3.06355,592,3.064,0,0.000
55,Electivire,3.04285,588,3.043,0,0.000
56,Cloyster,3.03250,586,3.032,0,0.000
57,Venusaur-Mega,3.02215,584,3.022,0,0.000
58,Diancie-Mega,3.01697,583,3.017,0,0.000
59,Crawdaunt,3.01180,582,3.012,0,0.000
60,Gyarados,3.01180,582,3.012,0,0.000
61,Charizard-Mega-X,2.98075,576,2.981,0,0.000
62,Skarmory,2.94970,570,2.950,0,0.000
63,Abomasnow-Mega,2.93418,567,2.934,0,0.000
64,Gardevoir,2.91865,564,2.919,0,0.000
65,Audino-Mega,2.91348,563,2.913,0,0.000
66,Keldeo,2.69095,520,2.691,0,0.000
67,Chansey,2.68060,518,2.681,0,0.000
68,Goodra,2.63403,509,2.634,0,0.000
69,Mamoswine,2.59781,502,2.598,0,0.000
70,Shuckle,2.59263,501,2.593,0,0.000
71,Gyarados-Mega,2.59263,501,2.593,0,0.000
72,Zapdos,2.57711,498,2.577,0,0.000
73,Manectric,2.57193,497,2.572,0,0.000
74,Espeon,2.56676,496,2.567,0,0.000
75,Garchomp-Mega,2.55641,494,2.556,0,0.000
76,Alakazam,2.55641,494,2.556,0,0.000
77,Cradily,2.53053,489,2.531,0,0.000
78,Infernape,2.52018,487,2.520,0,0.000
79,Reuniclus,2.49948,483,2.499,0,0.000
80,Tauros,2.46843,477,2.468,0,0.000
81,Clefable,2.45808,475,2.458,0,0.000
82,Tyranitar-Mega,2.45291,474,2.453,0,0.000
83,Umbreon,2.41151,466,2.412,0,0.000
84,Jirachi,2.40633,465,2.406,0,0.000
85,Volcarona,2.38046,460,2.380,0,0.000
86,Eelektross,2.36493,457,2.365,0,0.000
87,Ampharos-Mega,2.35976,456,2.360,0,0.000
88,Sableye,2.34424,453,2.344,0,0.000
89,Heliolisk,2.30284,445,2.303,0,0.000
90,Pachirisu,2.29766,444,2.298,0,0.000
91,Vaporeon,2.29766,444,2.298,0,0.000
92,Blaziken,2.24074,433,2.241,0,0.000
93,Hitmontop,2.22521,430,2.225,0,0.000
94,Noivern,2.21486,428,2.215,0,0.000
95,Suicune,2.21486,428,2.215,0,0.000
96,Chandelure,2.19934,425,2.199,0,0.000
97,Crobat,2.18381,422,2.184,0,0.000
98,Blastoise,2.15794,417,2.158,0,0.000
99,Gothitelle,2.13206,412,2.132,0,0.000
100,Thundurus-Therian,2.11654,409,2.117,0,0.000
101,Excadrill,2.06996,400,2.070,0,0.000
102,Hydreigon,2.04409,395,2.044,0,0.000
103,Staraptor,2.03892,394,2.039,0,0.000
104,Blaziken-Mega,2.02857,392,2.029,0,0.000
105,Chesnaught,2.02857,392,2.029,0,0.000
106,Manectric-Mega,2.00787,388,2.008,0,0.000
107,Slaking,1.99752,386,1.998,0,0.000
108,Scolipede,1.93024,373,1.930,0,0.000
109,Terrakion,1.92507,372,1.925,0,0.000
110,Meowstic,1.91472,370,1.915,0,0.000
111,Aerodactyl-Mega,1.89402,366,1.894,0,0.000
112,Kyurem-Black,1.88884,365,1.889,0,0.000
