 Total battles: 64845
 Avg. weight/team: 0.038
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Groudon-Primal,58.54138,23911,18.437,14476,19.429
2,Chansey,47.81113,23324,17.984,13913,18.674
3,Mewtwo-Mega-Y,42.01464,26880,20.726,15947,21.404
4,Rayquaza-Mega,40.87570,36889,28.444,20153,27.049
5,Zygarde-Complete,32.82301,20686,15.950,12934,17.360
6,Gengar-Mega,24.49566,25036,19.304,14581,19.570
7,Giratina,24.46953,12549,9.676,8663,11.627
8,Kyogre-Primal,21.05224,20463,15.778,11816,15.859
9,Registeel,19.59682,5461,4.211,3954,5.307
10,Yveltal,16.63326,7785,6.003,4851,6.511
11,Shedinja,14.67328,21403,16.503,13513,18.137
12,Blissey,14.37387,15822,12.200,8806,11.819
13,Mewtwo-Mega-X,14.01094,21321,16.440,11593,15.560
14,Deoxys-Attack,12.37759,13368,10.308,7646,10.262
15,Audino-Mega,12.16618,3943,3.040,2560,3.436
16,Regigigas,12.00887,10446,8.055,6348,8.520
17,Greninja-Ash,11.99333,19701,15.191,11867,15.928
18,Kyurem-Black,11.74404,7479,5.767,5048,6.775
19,Solgaleo,11.18401,5974,4.606,3889,5.220
20,Diancie-Mega,10.31478,10242,7.897,6680,8.966
21,Gyarados-Mega,10.29169,4487,3.460,2827,3.794
22,Pheromosa,9.79237,5758,4.440,3765,5.053
23,Tyranitar-Mega,9.38244,5487,4.231,3409,4.575
24,Kartana,7.39509,6677,5.148,4040,5.422
25,Deoxys-Speed,6.30337,15717,12.119,11240,15.086
26,Dialga,5.79288,5313,4.097,3463,4.648
27,Aerodactyl-Mega,3.94716,3255,2.510,2116,2.840
28,Sceptile-Mega,3.66361,6517,5.025,3933,5.279
29,Arceus,3.63314,7682,5.923,4391,5.893
30,Guzzlord,3.51052,2720,2.097,1814,2.435
31,Aegislash,3.45067,6709,5.173,4289,5.757
32,Slaking,3.08238,5877,4.532,3315,4.449
33,Xerneas,3.07508,4902,3.780,2901,3.894
34,Arceus-Ghost,2.82561,4976,3.837,2962,3.976
35,Metagross-Mega,2.81756,4670,3.601,2722,3.653
36,Kyurem-White,2.80992,3981,3.070,2292,3.076
37,Slowbro-Mega,2.77029,1868,1.440,1178,1.581
38,Hoopa-Unbound,2.38243,3021,2.329,1498,2.011
39,Aggron-Mega,2.38219,4491,3.463,2867,3.848
40,Heracross-Mega,1.96061,3357,2.588,2081,2.793
41,Scizor-Mega,1.80570,5140,3.963,3056,4.102
42,Steelix-Mega,1.79009,2844,2.193,1815,2.436
43,Xurkitree,1.72767,3015,2.325,1727,2.318
44,Marshadow,1.66196,5227,4.030,3077,4.130
45,Ampharos-Mega,1.59164,1488,1.147,985,1.322
46,Celesteela,1.57280,2838,2.188,1833,2.460
47,Golisopod,1.56763,1322,1.019,835,1.121
48,Palkia,1.50578,2146,1.655,1276,1.713
49,Drifblim,1.48728,364,0.281,218,0.293
50,Zekrom,1.44183,3393,2.616,1978,2.655
51,Arceus-Dark,1.37337,1120,0.864,789,1.059
52,Kangaskhan-Mega,1.36666,2678,2.065,1264,1.697
53,Lugia,1.30001,5158,3.977,3147,4.224
54,Shuckle,1.24972,8633,6.657,5599,7.515
55,Bisharp,1.14745,731,0.564,464,0.623
56,Ho-Oh,1.03498,2126,1.639,1252,1.680
57,Garchomp-Mega,0.97180,2811,2.167,1617,2.170
58,Weavile,0.96221,2713,2.092,1866,2.504
59,Deoxys-Defense,0.95987,5157,3.976,3296,4.424
60,Lunala,0.93143,4250,3.277,2416,3.243
61,Lopunny-Mega,0.91673,2426,1.871,1570,2.107
62,Latios-Mega,0.90841,2291,1.767,1239,1.663
63,Pikachu,0.88653,1746,1.346,1078,1.447
64,Blaziken-Mega,0.77272,4722,3.641,2760,3.704
65,Alakazam-Mega,0.75357,4953,3.819,2766,3.712
66,Giratina-Origin,0.71097,3176,2.449,1882,2.526
67,Magearna,0.69459,1628,1.255,1086,1.458
68,Regirock,0.64338,605,0.466,413,0.554
69,Mimikyu,0.61302,3569,2.752,2243,3.010
70,Altaria-Mega,0.60923,1108,0.854,660,0.886
71,Absol-Mega,0.55845,1176,0.907,683,0.917
72,Skarmory,0.55482,1575,1.214,973,1.306
73,Swampert-Mega,0.55352,3357,2.588,2034,2.730
74,Arceus-Steel,0.51309,1657,1.278,957,1.284
75,Banette-Mega,0.48755,1897,1.463,1186,1.592
76,Salamence-Mega,0.48211,5304,4.090,2947,3.955
77,Wailord,0.47321,833,0.642,547,0.734
78,Type: Null,0.44966,759,0.585,478,0.642
79,Charizard-Mega-X,0.43533,5135,3.959,2995,4.020
80,Pyukumuku,0.43125,1152,0.888,677,0.909
81,Lucario-Mega,0.42620,6718,5.180,3954,5.307
82,Tapu Fini,0.39166,828,0.638,525,0.705
83,Wishiwashi-School,0.38700,1469,1.133,867,1.164
84,Marowak,0.37840,328,0.253,210,0.282
85,Venusaur-Mega,0.37834,2520,1.943,1496,2.008
86,Darkrai,0.36827,4752,3.664,3085,4.141
87,Beedrill-Mega,0.36438,2215,1.708,1375,1.845
88,Arceus-Fairy,0.36333,1468,1.132,815,1.094
89,Cosmoem,0.31492,1569,1.210,976,1.310
90,Tapu Koko,0.28836,2401,1.851,1427,1.915
91,Latias-Mega,0.28627,1338,1.032,773,1.037
92,Pidgeot-Mega,0.28625,1391,1.073,835,1.121
93,Toxapex,0.25480,2349,1.811,1389,1.864
94,Gardevoir-Mega,0.23387,3422,2.639,2000,2.684
95,Reshiram,0.23144,1782,1.374,951,1.276
96,Regice,0.23114,883,0.681,579,0.777
97,Arceus-Water,0.22804,997,0.769,557,0.748
98,Charizard-Mega-Y,0.22532,3178,2.450,1872,2.513
99,Groudon,0.21710,429,0.331,265,0.356
100,Heatran,0.21464,796,0.614,498,0.668
101,Nihilego,0.21037,776,0.598,542,0.727
102,Sableye-Mega,0.20354,2243,1.730,1389,1.864
103,Arceus-Dragon,0.19923,626,0.483,399,0.536
104,Manectric-Mega,0.19791,1860,1.434,1112,1.492
105,Meloetta,0.18027,1092,0.842,612,0.821
106,Tapu Lele,0.17480,953,0.735,512,0.687
107,Eevee,0.17322,2978,2.296,2164,2.904
108,Houndoom-Mega,0.17070,912,0.703,520,0.698
109,Ferrothorn,0.16238,1637,1.262,1129,1.515
110,Shaymin-Sky,0.15700,872,0.672,495,0.664
111,Genesect,0.15557,2360,1.820,1341,1.800
112,Thundurus-Therian,0.14950,785,0.605,462,0.620
113,Arceus-Poison,0.14283,334,0.258,157,0.211
114,Arceus-Fire,0.13924,866,0.668,519,0.697
115,Arceus-Bug,0.13667,288,0.222,173,0.232
116,Arceus-Electric,0.13476,996,0.768,532,0.714
117,Landorus,0.13113,403,0.311,225,0.302
118,Ninjask,0.12987,1632,1.258,1128,1.514
119,Buzzwole,0.11394,1030,0.794,578,0.776
120,Snorlax,0.11285,2213,1.706,1271,1.706
121,Gallade-Mega,0.10929,2404,1.854,1300,1.745
122,Rhydon,0.10928,322,0.248,190,0.255
123,Kyurem,0.10220,207,0.160,136,0.183
124,Wigglytuff,0.10122,102,0.079,66,0.089
125,Cresselia,0.09988,630,0.486,430,0.577
126,Arceus-Ground,0.09976,430,0.332,204,0.274
127,Mawile-Mega,0.09892,1265,0.975,622,0.835
128,Ursaring,0.09801,211,0.163,118,0.158
129,Pinsir-Mega,0.09203,751,0.579,479,0.643
130,Umbreon,0.09041,1066,0.822,760,1.020
131,Ribombee,0.08889,388,0.299,272,0.365
