 Total battles: 191864
 Avg. weight/team: 0.008
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Gyarados-Mega,41.84252,45375,11.523,14689,22.968
2,Aegislash,27.62310,19134,4.859,6241,9.758
3,Kyurem-Black,13.33113,37957,9.639,12935,20.225
4,Sawk,11.58594,6609,1.678,2522,3.943
5,Charizard-Mega-X,10.93273,33325,8.463,12279,19.200
6,Tapu Koko,9.36683,20706,5.258,7021,10.978
7,Tapu Lele,9.31825,14864,3.775,4872,7.618
8,Mimikyu,9.01373,34179,8.680,13144,20.552
9,Kartana,7.03770,16779,4.261,5257,8.220
10,Charizard-Mega-Y,6.76504,24101,6.120,8553,13.374
11,Donphan,6.18361,14841,3.769,5327,8.329
12,Metagross-Mega,5.20839,16308,4.141,5400,8.443
13,Porygon-Z,5.18714,21677,5.505,7755,12.126
14,Genesect,4.86030,6264,1.591,2308,3.609
15,Celesteela,4.69253,12326,3.130,3910,6.114
16,Venusaur-Mega,4.54564,14465,3.673,4470,6.989
17,Jirachi,4.42654,16260,4.129,6378,9.973
18,Golem,4.25511,7061,1.793,2473,3.867
19,Landorus-Therian,4.15186,5121,1.300,1798,2.811
20,Dragonite,4.02677,15629,3.969,5587,8.736
21,Magnezone,3.93362,12810,3.253,4583,7.166
22,Crustle,3.78635,8854,2.248,3101,4.849
23,Sableye-Mega,3.46047,8114,2.061,2887,4.514
24,Pinsir-Mega,3.20252,7419,1.884,2292,3.584
25,Chansey,3.15910,7009,1.780,2370,3.706
26,Garchomp,3.11071,11517,2.925,3755,5.871
27,Greninja,2.83263,19842,5.039,6875,10.750
28,Magearna,2.80405,9061,2.301,2830,4.425
29,Slowbro-Mega,2.64122,5982,1.519,1792,2.802
30,Snorlax,2.39763,10733,2.726,4295,6.716
31,Pheromosa,2.20383,11659,2.961,3903,6.103
32,Ferrothorn,1.77473,7531,1.912,2624,4.103
33,Buzzwole,1.76732,5140,1.305,1638,2.561
34,Alakazam-Mega,1.61209,15739,3.997,5264,8.231
35,Tapu Bulu,1.56421,4124,1.047,1165,1.822
36,Victini,1.56352,6441,1.636,2541,3.973
37,Primarina,1.52327,8167,2.074,3764,5.885
38,Conkeldurr,1.45603,1810,0.460,609,0.952
39,Heatran,1.37137,4780,1.214,1588,2.483
40,Landorus,1.35504,1930,0.490,548,0.857
41,Hoopa-Unbound,1.32927,4816,1.223,1831,2.863
42,Deoxys-Defense,1.31417,3848,0.977,1437,2.247
43,Thundurus-Therian,1.26319,2252,0.572,811,1.268
44,Whimsicott,1.12984,7790,1.978,2890,4.519
45,Scizor-Mega,1.12248,6263,1.590,2135,3.338
46,Meloetta,1.11238,3654,0.928,1420,2.220
47,Lucario-Mega,1.08334,10553,2.680,3873,6.056
48,Breloom,1.07488,7713,1.959,2236,3.496
49,Talonflame,0.97235,4494,1.141,1346,2.105
50,Xurkitree,0.96871,5224,1.327,1918,2.999
51,Gengar-Mega,0.90913,10177,2.584,3715,5.809
52,Hitmonlee,0.87224,3873,0.984,1498,2.342
53,Carracosta,0.84978,1420,0.361,592,0.926
54,Vivillon,0.84785,1398,0.355,553,0.865
55,Nihilego,0.82972,2355,0.598,650,1.016
56,Latios,0.81200,4471,1.135,1372,2.145
57,Blastoise-Mega,0.77893,6152,1.562,2062,3.224
58,Quagsire,0.73012,2045,0.519,816,1.276
59,Volcanion,0.71600,3933,0.999,1409,2.203
60,Excadrill,0.69654,5068,1.287,1558,2.436
61,Marowak-Alola,0.68964,6292,1.598,2024,3.165
62,Blissey,0.68126,3552,0.902,1155,1.806
63,Arcanine,0.60901,3681,0.935,1192,1.864
64,Tapu Fini,0.60759,2489,0.632,788,1.232
65,Swampert,0.57277,4024,1.022,1551,2.425
66,Araquanid,0.56220,3026,0.768,1182,1.848
67,Azumarill,0.54321,3497,0.888,1280,2.001
68,Volcarona,0.53833,3398,0.863,1042,1.629
69,Slaking,0.53335,3417,0.868,1610,2.517
70,Aggron,0.52685,3656,0.928,1491,2.331
71,Tyranitar,0.50294,3096,0.786,1030,1.611
72,Durant,0.50123,7947,2.018,2595,4.058
73,Gigalith,0.49619,1289,0.327,548,0.857
74,Togekiss,0.47552,4730,1.201,1717,2.685
