 Total battles: 238
 Avg. weight/team: 0.548
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Abra,32.31270,140,29.412,93,26.546
2,Mienfoo,20.42741,77,16.176,56,15.985
3,Chinchou,17.24673,61,12.815,43,12.274
4,Pawniard,14.34708,69,14.496,53,15.128
5,Gastly,13.55819,57,11.975,40,11.418
6,Archen,12.99354,56,11.765,44,12.559
7,Porygon,12.44117,53,11.134,35,9.990
8,Ponyta,11.41694,43,9.034,30,8.563
9,Ferroseed,10.84199,48,10.084,35,9.990
10,Diglett,10.78110,33,6.933,28,7.992
11,Onix,10.20316,45,9.454,37,10.561
12,Aipom,9.40413,47,9.874,41,11.703
13,Axew,9.26926,46,9.664,31,8.849
14,Chimchar,9.19026,38,7.983,29,8.278
15,Fletchling,9.02017,37,7.773,24,6.851
16,Carvanha,9.00842,38,7.983,28,7.992
17,Munchlax,8.89723,39,8.193,27,7.707
18,Vullaby,8.85657,28,5.882,22,6.280
19,Bulbasaur,8.70348,38,7.983,22,6.280
20,Lileep,8.46895,32,6.723,29,8.278
21,Zorua,6.95780,35,7.353,15,4.282
22,Honedge,6.71955,28,5.882,22,6.280
23,Bunnelby,6.59807,31,6.513,24,6.851
24,Scraggy,5.93196,25,5.252,16,4.567
25,Totodile,5.91736,27,5.672,19,5.423
26,Cranidos,5.78114,30,6.303,23,6.565
27,Eevee,5.77254,24,5.042,21,5.994
28,Aron,5.69727,31,6.513,29,8.278
29,Elekid,5.65636,27,5.672,21,5.994
30,Hippopotas,5.52699,22,4.622,16,4.567
31,Anorith,5.35314,25,5.252,18,5.138
32,Bronzor,5.33197,20,4.202,16,4.567
33,Houndour,5.28891,25,5.252,22,6.280
34,Meowth,5.19192,19,3.992,19,5.423
35,Dratini,5.00006,24,5.042,18,5.138
36,Larvesta,4.84786,20,4.202,16,4.567
37,Staryu,4.76316,20,4.202,15,4.282
38,Cottonee,4.62030,20,4.202,18,5.138
39,Buneary,4.46072,20,4.202,18,5.138
40,Snivy,4.40781,24,5.042,17,4.853
41,Wailmer,4.27250,19,3.992,16,4.567
42,Solosis,4.25148,17,3.571,10,2.854
43,Foongus,4.21006,17,3.571,12,3.425
44,Shellder,4.13603,19,3.992,16,4.567
45,Rufflet,3.97005,17,3.571,13,3.711
46,Tirtouga,3.68245,17,3.571,11,3.140
47,Drowzee,3.61173,18,3.782,12,3.425
48,Spritzee,3.59430,15,3.151,10,2.854
49,Magnemite,3.57448,16,3.361,12,3.425
50,Drilbur,3.50238,17,3.571,13,3.711
51,Amaura,3.45105,18,3.782,13,3.711
52,Lickitung,3.39803,15,3.151,10,2.854
53,Croagunk,3.19986,20,4.202,15,4.282
54,Tentacool,3.13582,12,2.521,8,2.284
55,Froakie,3.10556,18,3.782,12,3.425
56,Inkay,3.05545,15,3.151,10,2.854
57,Bagon,2.98654,18,3.782,10,2.854
58,Cacnea,2.89443,14,2.941,11,3.140
59,Teddiursa,2.82740,16,3.361,13,3.711
60,Duskull,2.82180,13,2.731,9,2.569
61,Baltoy,2.79142,15,3.151,14,3.996
62,Cyndaquil,2.78529,16,3.361,13,3.711
63,Clamperl,2.77899,13,2.731,10,2.854
64,Gible,2.71975,16,3.361,11,3.140
65,Cubone,2.71735,11,2.311,9,2.569
66,Buizel,2.69939,18,3.782,15,4.282
67,Vulpix,2.67428,12,2.521,9,2.569
68,Charmander,2.58441,19,3.992,19,5.423
69,NidoranM,2.48924,17,3.571,12,3.425
70,Mime Jr.,2.41055,8,1.681,7,1.998
71,Growlithe,2.37410,16,3.361,12,3.425
