 Total battles: 2311
 Avg. weight/team: 0.084
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Audino-Mega,47.44152,1067,23.085,766,21.372
2,Lanturn,29.85302,537,11.618,427,11.914
3,Archeops,27.25771,591,12.787,509,14.201
4,Skuntank,27.09267,484,10.472,386,10.770
5,Swellow,26.96895,591,12.787,435,12.137
6,Vivillon,26.22543,482,10.428,372,10.379
7,Claydol,25.48952,613,13.263,502,14.006
8,Gourgeist-Super,23.44780,177,3.830,139,3.878
9,Leafeon,19.45876,194,4.197,133,3.711
10,Gastrodon,18.69306,509,11.013,420,11.718
11,Pyroar,18.44204,493,10.666,361,10.072
12,Xatu,16.75876,564,12.203,459,12.806
13,Hitmonchan,14.69513,763,16.508,593,16.545
14,Liepard,13.79361,487,10.537,408,11.383
15,Rhydon,13.67903,350,7.572,273,7.617
16,Mesprit,12.62403,668,14.453,554,15.457
17,Garbodor,11.14347,354,7.659,291,8.119
18,Hariyama,9.96369,438,9.476,359,10.016
19,Mantine,9.52299,342,7.399,268,7.477
20,Weezing,8.94037,548,11.856,450,12.555
21,Tauros,8.46724,495,10.710,352,9.821
22,Steelix,8.17526,406,8.784,356,9.933
23,Miltank,8.14710,453,9.801,356,9.933
24,Ferroseed,7.42017,181,3.916,165,4.604
25,Samurott,6.91902,541,11.705,384,10.714
26,Malamar,6.57244,550,11.900,437,12.193
27,Vileplume,6.40013,414,8.957,325,9.068
28,Quagsire,5.54125,208,4.500,179,4.994
29,Rotom,4.87078,217,4.695,185,5.162
30,Scyther,4.79820,341,7.378,260,7.254
31,Barbaracle,4.76774,303,6.556,238,6.640
32,Kangaskhan,4.55678,187,4.046,146,4.073
33,Poliwrath,4.54149,159,3.440,132,3.683
34,Jynx,4.23687,187,4.046,141,3.934
35,Pinsir,4.16922,162,3.505,122,3.404
36,Piloswine,4.04254,115,2.488,101,2.818
37,Cradily,3.73201,370,8.005,284,7.924
38,Zangoose,3.51970,423,9.152,302,8.426
39,Magmortar,3.42312,692,14.972,497,13.867
40,Dusknoir,3.24003,108,2.337,91,2.539
41,Haunter,3.21282,237,5.128,167,4.659
42,Walrein,3.19763,57,1.233,42,1.172
43,Regirock,3.03436,341,7.378,282,7.868
44,Golurk,2.97299,281,6.080,227,6.333
45,Pelipper,2.96227,84,1.817,68,1.897
46,Throh,2.89228,116,2.510,86,2.399
47,Shiftry,2.62672,201,4.349,155,4.325
48,Lilligant,2.58514,259,5.604,189,5.273
49,Rapidash,2.58126,57,1.233,47,1.311
50,Grumpig,2.57511,56,1.212,37,1.032
51,Charizard,2.29486,510,11.034,396,11.049
52,Mismagius,2.24132,428,9.260,328,9.151
53,Abomasnow,2.11172,115,2.488,88,2.455
54,Kabutops,2.02823,149,3.224,112,3.125
55,Primeape,1.91827,172,3.721,137,3.822
56,Exeggutor,1.91776,169,3.656,131,3.655
57,Floatzel,1.90086,43,0.930,34,0.949
58,Combusken,1.87638,65,1.406,45,1.256
59,Kecleon,1.76949,242,5.236,174,4.855
