 Total battles: 1334
 Avg. weight/team: 0.174
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Landorus-Therian,42.77911,300,11.244,0,0.000
2,Scizor,32.08120,212,7.946,0,0.000
3,Sylveon,31.09744,396,14.843,0,0.000
4,Dusclops,27.16053,148,5.547,0,0.000
5,Venusaur-Mega,25.51762,206,7.721,0,0.000
6,Talonflame,25.10610,344,12.894,0,0.000
7,Greninja,23.01901,637,23.876,0,0.000
8,Meowstic,18.54523,252,9.445,0,0.000
9,Kangaskhan-Mega,16.38017,146,5.472,0,0.000
10,Amoonguss,14.64658,131,4.910,0,0.000
11,Aegislash,14.34565,256,9.595,0,0.000
12,Heatran,12.83792,114,4.273,0,0.000
13,Porygon2,11.91498,90,3.373,0,0.000
14,Heliolisk,10.14055,204,7.646,0,0.000
15,Golduck,9.75964,76,2.849,0,0.000
16,Politoed,9.64271,313,11.732,0,0.000
17,Altaria,9.63416,54,2.024,0,0.000
18,Conkeldurr,9.46898,92,3.448,0,0.000
19,Mawile-Mega,8.75417,76,2.849,0,0.000
20,Ludicolo,8.73271,110,4.123,0,0.000
21,Camerupt-Mega,8.13507,84,3.148,0,0.000
22,Gothitelle,7.45367,66,2.474,0,0.000
23,Tyranitar,7.10729,107,4.010,0,0.000
24,Charizard-Mega-Y,6.95231,189,7.084,0,0.000
25,Furfrou,6.68889,48,1.799,0,0.000
26,Cradily,6.68889,58,2.174,0,0.000
27,Gyarados,6.37746,70,2.624,0,0.000
28,Malamar,6.28946,106,3.973,0,0.000
29,Cherrim,6.25805,106,3.973,0,0.000
30,Smeargle,6.25738,119,4.460,0,0.000
31,Aromatisse,6.25144,65,2.436,0,0.000
32,Pinsir-Mega,6.24451,101,3.786,0,0.000
33,Clefairy,5.95366,67,2.511,0,0.000
34,Hitmontop,5.71477,108,4.048,0,0.000
35,Ninetales,5.61095,177,6.634,0,0.000
36,Hariyama,5.55890,52,1.949,0,0.000
37,Bastiodon,5.37541,39,1.462,0,0.000
38,Gardevoir,5.36604,163,6.109,0,0.000
39,Gengar-Mega,5.07303,112,4.198,0,0.000
40,Sunflora,4.82445,45,1.687,0,0.000
41,Scrafty,4.60451,39,1.462,0,0.000
42,Kingdra,4.25011,232,8.696,0,0.000
43,Cresselia,4.20375,42,1.574,0,0.000
44,Salamence-Mega,4.18564,104,3.898,0,0.000
45,Excadrill,4.06476,50,1.874,0,0.000
46,Rhyperior,3.67763,55,2.061,0,0.000
47,Kabutops,3.48906,55,2.061,0,0.000
48,Gardevoir-Mega,3.48255,138,5.172,0,0.000
49,Rotom-Wash,3.31793,48,1.799,0,0.000
50,Gengar,3.27187,140,5.247,0,0.000
51,Aerodactyl,3.26934,35,1.312,0,0.000
52,Electrode,3.20492,43,1.612,0,0.000
53,Snorlax,2.53462,162,6.072,0,0.000
