 Total battles: 4200
 Avg. weight/team: 1.0
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Magearna,16.44048,1381,16.440,1080,17.841
2,Alakazam-Mega,16.23810,1364,16.238,848,14.009
3,Xurkitree,12.26190,1030,12.262,741,12.241
4,Tapu Koko,12.13095,1019,12.131,786,12.985
5,Dragonite,11.82143,993,11.821,693,11.448
6,Volcarona,11.19048,940,11.190,624,10.308
7,Golisopod,11.11905,934,11.119,646,10.672
8,Hoopa-Unbound,10.96429,921,10.964,572,9.449
9,Gengar,10.36905,871,10.369,594,9.813
10,Weavile,10.17857,855,10.179,652,10.771
11,Chansey,9.86905,829,9.869,558,9.218
12,Celesteela,9.79762,823,9.798,593,9.796
13,Victini,9.58333,805,9.583,604,9.978
14,Skarmory,9.54762,802,9.548,628,10.374
15,Ferrothorn,9.51190,799,9.512,666,11.002
16,Kartana,9.02381,758,9.024,507,8.376
17,Zygarde,9.01190,757,9.012,578,9.548
18,Noivern,8.78571,738,8.786,552,9.119
19,Garchomp,8.54762,718,8.548,563,9.301
20,Heatran,8.20238,689,8.202,518,8.557
21,Manaphy,7.98810,671,7.988,502,8.293
22,Mew,7.42857,624,7.429,471,7.781
23,Tapu Fini,7.23810,608,7.238,449,7.417
24,Latios,6.48810,545,6.488,379,6.261
25,Lucario,5.98810,503,5.988,355,5.865
26,Toxapex,5.90476,496,5.905,407,6.724
27,Chesnaught,5.70238,479,5.702,342,5.650
28,Kyurem-Black,5.52381,464,5.524,310,5.121
29,Zapdos,5.05952,425,5.060,328,5.419
30,Terrakion,5.00000,420,5.000,323,5.336
31,Genesect,4.92857,414,4.929,318,5.253
32,Entei,4.85714,408,4.857,276,4.559
33,Muk-Alola,4.77381,401,4.774,294,4.857
34,Landorus-Therian,4.63095,389,4.631,302,4.989
35,Porygon-Z,4.26190,358,4.262,232,3.833
36,Buzzwole,4.22619,355,4.226,233,3.849
37,Snorlax,4.19048,352,4.190,245,4.047
38,Suicune,4.17857,351,4.179,258,4.262
39,Scizor,3.97619,334,3.976,253,4.180
40,Nihilego,3.95238,332,3.952,269,4.444
41,Bisharp,3.91667,329,3.917,232,3.833
42,Shuckle,3.90476,328,3.905,285,4.708
43,Swampert,3.79762,319,3.798,232,3.833
44,Chandelure,3.67857,309,3.679,201,3.320
45,Breloom,3.65476,307,3.655,217,3.585
46,Metagross-Mega,3.64286,306,3.643,218,3.601
47,Marowak-Alola,3.54762,298,3.548,231,3.816
