 Total battles: 5914
 Avg. weight/team: 1.0
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Magearna,12.69868,1502,12.699,1147,13.496
2,Alakazam-Mega,12.69023,1501,12.690,947,11.143
3,Volcarona,12.66486,1498,12.665,1003,11.802
4,Chansey,12.19141,1442,12.191,1055,12.414
5,Weavile,12.08150,1429,12.082,1112,13.084
6,Skarmory,12.00541,1420,12.005,1133,13.332
7,Golisopod,10.86405,1285,10.864,936,11.013
8,Gengar,10.84714,1283,10.847,917,10.790
9,Xurkitree,10.77105,1274,10.771,926,10.896
10,Hoopa-Unbound,10.61887,1256,10.619,822,9.672
11,Kartana,10.03551,1187,10.036,804,9.460
12,Heatran,9.40987,1113,9.410,825,9.707
13,Tapu Koko,9.11397,1078,9.114,843,9.919
14,Celesteela,8.45451,1000,8.455,739,8.695
15,Victini,8.42915,997,8.429,793,9.331
16,Chesnaught,8.32770,985,8.328,687,8.084
17,Noivern,8.23470,974,8.235,680,8.001
18,Ferrothorn,8.02333,949,8.023,766,9.013
19,Suicune,7.36388,871,7.364,631,7.425
20,Zygarde,7.27934,861,7.279,611,7.189
21,Mew,6.98343,826,6.983,654,7.695
22,Entei,6.75516,799,6.755,577,6.789
23,Tapu Fini,6.49307,768,6.493,606,7.131
24,Garchomp,6.23943,738,6.239,530,6.236
25,Zapdos,5.94352,703,5.944,540,6.354
26,Genesect,5.77443,683,5.774,488,5.742
27,Lucario,5.70680,675,5.707,455,5.354
28,Toxapex,5.69834,674,5.698,526,6.189
29,Snorlax,5.68989,673,5.690,473,5.566
30,Manaphy,5.60534,663,5.605,479,5.636
31,Muk-Alola,5.42780,642,5.428,450,5.295
32,Landorus-Therian,5.32634,630,5.326,502,5.907
33,Porygon-Z,4.48089,530,4.481,387,4.554
34,Gyarados,4.38789,519,4.388,362,4.259
35,Metagross-Mega,4.35408,515,4.354,378,4.448
36,Latios,4.25262,503,4.253,335,3.942
37,Minior,4.10044,485,4.100,355,4.177
38,Terrakion,4.08353,483,4.084,349,4.107
39,Buzzwole,4.05817,480,4.058,348,4.095
40,Charizard-Mega-X,3.98208,471,3.982,325,3.824
41,Shuckle,3.97362,470,3.974,388,4.565
42,Marowak-Alola,3.93980,466,3.940,335,3.942
43,Blissey,3.62699,429,3.627,295,3.471
44,Nihilego,3.17044,375,3.170,263,3.095
45,Scizor,3.14508,372,3.145,274,3.224
46,Excadrill,3.11972,369,3.120,278,3.271
47,Chandelure,3.06053,362,3.061,239,2.812
48,Umbreon,3.05208,361,3.052,248,2.918
49,Arcanine,2.97599,352,2.976,267,3.142
50,Swampert,2.96753,351,2.968,288,3.389
51,Magnezone,2.95908,350,2.959,265,3.118
52,Darmanitan,2.85763,338,2.858,247,2.906
53,Tyranitar,2.85763,338,2.858,245,2.883
54,Kommo-o,2.84072,336,2.841,227,2.671
55,Bisharp,2.81535,333,2.815,233,2.742
56,Keldeo,2.79844,331,2.798,248,2.918
57,Charizard-Mega-Y,2.78999,330,2.790,255,3.000
58,Salamence,2.78999,330,2.790,238,2.800
59,Rotom-Wash,2.70544,320,2.705,250,2.942
60,Pikachu,2.65472,314,2.655,202,2.377
61,Mamoswine,2.63781,312,2.638,246,2.895
62,Tsareena,2.59554,307,2.596,209,2.459
63,Doublade,2.44335,289,2.443,209,2.459
64,Drampa,2.41799,286,2.418,209,2.459
65,Thundurus,2.34190,277,2.342,192,2.259
66,Staraptor,2.32499,275,2.325,186,2.189
67,Greninja-Ash,2.29963,272,2.300,198,2.330
68,Tapu Lele,2.29117,271,2.291,180,2.118
69,Jolteon,2.28272,270,2.283,203,2.389
70,Breloom,2.27426,269,2.274,196,2.306
71,Dugtrio,2.24890,266,2.249,191,2.247
72,Greninja,2.24045,265,2.240,201,2.365
73,Aerodactyl,2.23199,264,2.232,208,2.447
74,Talonflame,2.17281,257,2.173,184,2.165
75,Incineroar,2.12208,251,2.122,200,2.353
76,Hippowdon,2.06290,244,2.063,183,2.153
77,Smeargle,2.02063,239,2.021,223,2.624
