 Total battles: 208584
 Avg. weight/team: 0.077
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Landorus-Therian,28.27586,34957,8.380,0,0.000
2,Heatran,24.13900,22419,5.374,0,0.000
3,Tapu Lele,23.38380,34541,8.280,0,0.000
4,Tapu Koko,17.53620,45243,10.845,0,0.000
5,Charizard-Mega-Y,17.39162,36988,8.866,0,0.000
6,Kangaskhan-Mega,15.32701,17479,4.190,0,0.000
7,Salamence-Mega,14.11035,20587,4.935,0,0.000
8,Hoopa-Unbound,13.20828,12060,2.891,0,0.000
9,Zapdos,12.22622,14331,3.435,0,0.000
10,Tapu Bulu,11.62768,23044,5.524,0,0.000
11,Tapu Fini,10.89639,24534,5.881,0,0.000
12,Jirachi,10.87680,15398,3.691,0,0.000
13,Tyranitar,10.15010,20209,4.844,0,0.000
14,Zygarde,9.92401,8576,2.056,0,0.000
15,Celesteela,9.49098,29257,7.013,0,0.000
16,Metagross-Mega,9.15766,22516,5.397,0,0.000
17,Aegislash,8.64330,16741,4.013,0,0.000
18,Marowak-Alola,7.76195,38741,9.287,0,0.000
19,Deoxys-Attack,6.85592,6338,1.519,0,0.000
20,Pelipper,6.81057,31048,7.443,0,0.000
21,Kingdra,6.55642,14353,3.441,0,0.000
22,Milotic,6.36051,13570,3.253,0,0.000
23,Porygon2,6.05316,19087,4.575,0,0.000
24,Excadrill,5.84659,12894,3.091,0,0.000
25,Garchomp,5.81875,36330,8.709,0,0.000
26,Bronzong,5.58147,8580,2.057,0,0.000
27,Kartana,5.57382,22378,5.364,0,0.000
28,Araquanid,5.36853,16910,4.054,0,0.000
29,Amoonguss,5.36158,7853,1.882,0,0.000
30,Arcanine,5.17833,32982,7.906,0,0.000
31,Oranguru,5.13625,38170,9.150,0,0.000
32,Gengar-Mega,5.04867,11044,2.647,0,0.000
33,Volcarona,5.03102,29267,7.016,0,0.000
34,Whimsicott,4.91764,15919,3.816,0,0.000
35,Ninetales-Alola,4.75321,21121,5.063,0,0.000
36,Weavile,4.64812,16037,3.844,0,0.000
37,Muk-Alola,4.54806,27960,6.702,0,0.000
38,Azumarill,4.39215,8982,2.153,0,0.000
39,Diancie,4.38455,4257,1.020,0,0.000
40,Politoed,4.37875,14810,3.550,0,0.000
41,Volcanion,4.13328,5999,1.438,0,0.000
42,Gastrodon,3.92527,19653,4.711,0,0.000
43,Mimikyu,3.82264,30826,7.389,0,0.000
44,Cresselia,3.74619,6697,1.605,0,0.000
