 Total battles: 65
 Avg. weight/team: 0.034
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Azumarill,76.32028,35,26.923,23,22.848
2,Metagross-Mega,73.29854,12,9.231,8,7.947
3,Conkeldurr,62.78563,25,19.231,17,16.887
4,Tapu Lele,62.06176,12,9.231,9,8.940
5,Tapu Koko,61.51340,12,9.231,10,9.934
6,Landorus-Therian,61.29542,9,6.923,8,7.947
7,Goodra,21.36183,22,16.923,19,18.874
8,Marowak-Alola,19.03802,30,23.077,24,23.841
9,Salamence,18.44498,17,13.077,12,11.921
10,Bronzong,17.63831,10,7.692,8,7.947
11,Politoed,17.63831,8,6.154,7,6.954
12,Galvantula,17.63831,8,6.154,8,7.947
13,Hippowdon,12.87119,10,7.692,8,7.947
14,Stoutland,12.01805,7,5.385,7,6.954
15,Lanturn,12.00312,4,3.077,3,2.980
16,Latias,12.00312,3,2.308,1,0.993
17,Yanmega,3.94714,17,13.077,14,13.907
18,Cinccino,3.93192,22,16.923,17,16.887
19,Ursaring,3.65839,12,9.231,10,9.934
20,Golurk,3.64405,13,10.000,12,11.921
21,Greninja,3.61446,8,6.154,5,4.967
22,Pelipper,2.90374,22,16.923,19,18.874
23,Alomomola,2.04282,8,6.154,7,6.954
24,Bruxish,1.54597,5,3.846,2,1.987
25,Toxapex,1.54426,16,12.308,14,13.907
26,Seismitoad,1.43996,7,5.385,4,3.974
27,Kingdra,1.36962,12,9.231,9,8.940
28,Porygon-Z,1.32400,26,20.000,17,16.887
29,Ferrothorn,1.14487,7,5.385,7,6.954
30,Scizor-Mega,1.12144,5,3.846,3,2.980
31,Heliolisk,0.92689,4,3.077,3,2.980
32,Klinklang,0.85299,1,0.769,1,0.993
33,Clefable,0.73559,25,19.231,20,19.868
34,Tapu Bulu,0.60287,6,4.615,6,5.960
35,Honchkrow,0.60287,6,4.615,5,4.967
36,Tapu Fini,0.60287,6,4.615,6,5.960
37,Muk-Alola,0.60287,8,6.154,7,6.954
38,Aggron,0.57570,2,1.538,1,0.993
39,Breloom,0.57567,3,2.308,2,1.987
40,Mienshao,0.33871,12,9.231,10,9.934
41,Gyarados-Mega,0.23817,12,9.231,11,10.927
42,Mamoswine,0.19455,2,1.538,0,0.000
43,Scrafty,0.19289,9,6.923,7,6.954
44,Jirachi,0.17121,9,6.923,8,7.947
45,Snorlax,0.15093,6,4.615,5,4.967
46,Zygarde,0.12073,3,2.308,2,1.987
47,Vanilluxe,0.12073,3,2.308,2,1.987
48,Sigilyph,0.12073,3,2.308,1,0.993
49,Arcanine,0.08729,5,3.846,4,3.974
50,Machamp,0.08728,3,2.308,3,2.980
51,Amoonguss,0.08725,1,0.769,1,0.993
52,Kommo-o,0.07599,9,6.923,8,7.947
53,Ditto,0.07216,5,3.846,2,1.987
54,Comfey,0.06814,5,3.846,4,3.974
55,Dragonite,0.06757,3,2.308,3,2.980
56,Roserade,0.06507,1,0.769,1,0.993
57,Togekiss,0.05664,4,3.077,2,1.987
58,Cofagrigus,0.05664,1,0.769,1,0.993
59,Necrozma,0.04648,1,0.769,1,0.993
60,Magnezone,0.03715,11,8.462,8,7.947
61,Mew,0.03688,1,0.769,1,0.993
62,Gigalith,0.03530,12,9.231,11,10.927
63,Rotom-Wash,0.03517,5,3.846,3,2.980
64,Alakazam,0.03517,4,3.077,3,2.980
65,Staraptor,0.03020,2,1.538,1,0.993
66,Raticate,0.02946,2,1.538,1,0.993
67,Exeggutor,0.02031,8,6.154,6,5.960
68,Volcarona,0.02029,6,4.615,5,4.967
69,Gliscor,0.02029,9,6.923,6,5.960
70,Blissey,0.02029,6,4.615,4,3.974
71,Porygon2,0.01489,4,3.077,3,2.980
72,Pinsir-Mega,0.00104,2,1.538,1,0.993
73,Mandibuzz,0.00052,6,4.615,5,4.967
74,Mantine,0.00042,3,2.308,3,2.980
75,Relicanth,0.00042,2,1.538,2,1.987
76,Scyther,0.00042,2,1.538,2,1.987
77,Gumshoos,0.00042,2,1.538,2,1.987
78,Charizard-Mega-Y,0.00018,5,3.846,5,4.967
79,Araquanid,0.00014,4,3.077,4,3.974
80,Miltank,0.00014,4,3.077,3,2.980
81,Lycanroc-Midnight,0.00010,5,3.846,3,2.980
82,Torkoal,0.00006,5,3.846,5,4.967
83,Dragalge,0.00004,1,0.769,1,0.993
84,Leavanny,0.00004,2,1.538,2,1.987
85,Ninetales-Alola,0.00004,2,1.538,2,1.987
86,Beartic,0.00004,2,1.538,2,1.987
87,Reuniclus,0.00004,6,4.615,5,4.967
88,Braviary,0.00003,2,1.538,2,1.987
89,Tropius,0.00003,3,2.308,3,2.980
90,Shiftry,0.00003,3,2.308,1,0.993
91,Tangrowth,0.00003,3,2.308,2,1.987
92,Nihilego,0.00001,1,0.769,1,0.993
93,Blastoise-Mega,0.00000,1,0.769,1,0.993
94,Venusaur-Mega,0.00000,1,0.769,1,0.993
95,Charizard-Mega-X,0.00000,3,2.308,2,1.987
96,Linoone,0.00000,1,0.769,1,0.993
97,Nidoking,0.00000,3,2.308,3,2.980
98,Diggersby,0.00000,1,0.769,1,0.993
99,Krookodile,0.00000,1,0.769,1,0.993
100,Crobat,0.00000,1,0.769,1,0.993
101,Golem-Alola,0.00000,1,0.769,1,0.993
102,Lickilicky,0.00000,2,1.538,1,0.993
103,Tsareena,0.00000,5,3.846,3,2.980
104,Raichu-Alola,0.00000,1,0.769,1,0.993
105,Mimikyu,0.00000,3,2.308,2,1.987
106,Xurkitree,0.00000,1,0.769,1,0.993
107,Emboar,0.00000,2,1.538,1,0.993
108,Magearna,0.00000,1,0.769,0,0.000
109,Garchomp,0.00000,1,0.769,1,0.993
110,Persian-Alola,0.00000,1,0.769,1,0.993
111,Vikavolt,0.00000,1,0.769,1,0.993
112,Serperior,0.00000,3,2.308,2,1.987
113,Diancie,0.00000,1,0.769,1,0.993
114,Cloyster,0.00000,1,0.769,1,0.993
115,Absol-Mega,0.00000,1,0.769,1,0.993
116,Gothitelle,0.00000,3,2.308,3,2.980
117,Chansey,0.00000,1,0.769,0,0.000
118,Guzzlord,0.00000,1,0.769,1,0.993
119,Pheromosa,0.00000,1,0.769,1,0.993
120,Heracross,0.00000,3,2.308,1,0.993
121,Feraligatr,0.00000,2,1.538,1,0.993
122,Quagsire,0.00000,2,1.538,2,1.987
123,Masquerain,0.00000,3,2.308,2,1.987
124,Gyarados,0.00000,1,0.769,1,0.993
125,Chandelure,0.00000,1,0.769,0,0.000
126,Smeargle,0.00000,3,2.308,3,2.980
127,Greninja-Ash,0.00000,2,1.538,2,1.987
128,Chesnaught,0.00000,1,0.769,0,0.000
129,Dugtrio,0.00000,4,3.077,3,2.980
130,Typhlosion,0.00000,1,0.769,1,0.993
131,Tyranitar,0.00000,1,0.769,1,0.993
132,Empoleon,0.00000,1,0.769,1,0.993
133,Sceptile,0.00000,2,1.538,1,0.993
134,Shuckle,0.00000,1,0.769,1,0.993
135,Gallade,0.00000,1,0.769,1,0.993
136,Torterra,0.00000,1,0.769,1,0.993
137,Kartana,0.00000,1,0.769,1,0.993
