 Total battles: 7957
 Avg. weight/team: 0.65
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Colossoil,29.42994,4090,25.701,2954,26.453
2,Crucibelle-Mega,29.14564,4638,29.144,3179,28.468
3,Tomohawk,26.38746,3371,21.183,2428,21.743
4,Cawmodore,25.72061,3809,23.935,2805,25.119
5,Aurumoth,24.96277,3844,24.155,2307,20.659
6,Volkraken,17.78987,2526,15.873,1744,15.618
7,Cyclohm,17.71992,2856,17.946,1958,17.534
8,Stratagem,17.30854,2496,15.684,1838,16.459
9,Syclant,17.20577,2653,16.671,1751,15.680
10,Kerfluffle,16.67280,2433,15.288,1673,14.982
11,Pyroak,14.56443,2228,14.000,1590,14.239
12,Plasmanta,13.82976,2232,14.025,1514,13.558
13,Kitsunoh,12.21804,1936,12.165,1436,12.860
14,Mollux,11.75871,1604,10.079,1125,10.074
15,Malaconda,11.64098,1967,12.360,1271,11.382
16,Necturna,11.26497,1641,10.312,1190,10.657
17,Revenankh,10.59538,1642,10.318,1111,9.949
18,Fidgit,10.36048,1499,9.419,1254,11.230
19,Naviathan,10.20480,1645,10.337,1134,10.155
20,Metagross-Mega,9.98587,1267,7.962,916,8.203
21,Krilowatt,8.72285,1321,8.301,940,8.418
22,Tapu Lele,7.66258,873,5.486,614,5.498
23,Arghonaut,6.87660,1190,7.478,818,7.325
24,Voodoom,6.72368,1169,7.346,817,7.316
25,Landorus-Therian,6.58932,789,4.958,651,5.830
26,Greninja-Ash,6.19950,1397,8.778,1081,9.680
27,Pheromosa,5.90354,676,4.248,487,4.361
28,Ferrothorn,5.78502,683,4.292,526,4.710
29,Celesteela,5.03196,615,3.865,461,4.128
30,Tapu Koko,4.95832,652,4.097,478,4.281
31,Tapu Fini,4.87335,577,3.626,383,3.430
32,Scizor-Mega,4.71699,612,3.846,441,3.949
33,Charizard-Mega-X,4.64805,1041,6.541,762,6.824
34,Mimikyu,3.63392,644,4.047,431,3.860
35,Marowak-Alola,3.60864,477,2.997,361,3.233
36,Chansey,3.57836,426,2.677,323,2.892
37,Garchomp,3.53394,557,3.500,410,3.672
38,Tapu Bulu,3.51583,421,2.645,275,2.463
39,Magearna,3.47938,409,2.570,308,2.758
40,Pinsir-Mega,3.46707,393,2.470,264,2.364
41,Dugtrio,3.41551,400,2.514,282,2.525
42,Kartana,3.11462,408,2.564,260,2.328
43,Charizard-Mega-Y,2.86724,486,3.054,365,3.269
44,Crucibelle,2.71776,419,2.633,303,2.713
45,Greninja,2.69883,504,3.167,396,3.546
46,Toxapex,2.65760,376,2.363,264,2.364
47,Slowbro-Mega,2.65500,302,1.898,232,2.078
48,Heatran,2.58393,318,1.998,231,2.069
49,Alakazam-Mega,2.54938,415,2.608,304,2.722
50,Volcarona,2.51313,367,2.306,226,2.024
51,Skarmory,2.43565,320,2.011,251,2.248
52,Dragonite,2.43198,498,3.129,342,3.063
53,Excadrill,2.40682,319,2.005,242,2.167
54,Gyarados,2.25908,296,1.860,204,1.827
55,Rotom-Wash,2.23496,270,1.697,209,1.872
56,Salamence,2.19967,370,2.325,249,2.230
57,Pelipper,1.99866,239,1.502,201,1.800
58,Zygarde,1.92403,270,1.697,214,1.916
59,Latios,1.87277,332,2.086,220,1.970
60,Hoopa-Unbound,1.81799,298,1.873,217,1.943
61,Gyarados-Mega,1.74404,264,1.659,177,1.585
62,Tyranitar,1.65907,362,2.275,270,2.418
63,Galvantula,1.61306,219,1.376,197,1.764
64,Sableye-Mega,1.50339,214,1.345,169,1.513
65,Venusaur-Mega,1.48558,263,1.653,174,1.558
66,Gengar,1.45426,330,2.074,225,2.015
67,Magnezone,1.43929,216,1.357,142,1.272
68,Weavile,1.41331,215,1.351,150,1.343
69,Muk-Alola,1.41269,207,1.301,159,1.424
70,Thundurus-Therian,1.33282,173,1.087,110,0.985
71,Clefable,1.24019,154,0.968,101,0.904
72,Manaphy,1.22748,158,0.993,115,1.030
73,Kyurem-Black,1.17874,169,1.062,125,1.119
74,Gliscor,1.17522,194,1.219,139,1.245
75,Pikachu,1.14027,345,2.168,270,2.418
